,ZCTA,TotalPopulation,85andOver,45to54,55to64,65to74,75to84
90,ZCTA5 00795,47580.0,0.9,12.5,11.100000000000001,7.9,4.0
91,ZCTA5 00901,6444.0,3.4,16.1,10.3,6.4,4.5
92,ZCTA5 00906,36.0,0.0,0.0,0.0,0.0,0.0
93,ZCTA5 00907,17696.0,2.6,15.5,13.6,10.8,6.4
94,ZCTA5 00909,5910.0,1.1,13.3,10.0,12.0,3.5999999999999996
95,ZCTA5 00911,7595.0,0.3,13.2,11.3,14.5,8.3
96,ZCTA5 00912,6541.0,1.2,12.399999999999999,11.6,7.6000000000000005,5.699999999999999
97,ZCTA5 00913,8255.0,0.2,9.7,11.3,4.9,2.2
98,ZCTA5 00915,31812.0,1.3,13.0,13.2,8.6,4.5
99,ZCTA5 00917,20557.0,2.9,15.6,13.8,10.7,4.6
100,ZCTA5 00918,16472.0,4.0,10.100000000000001,9.7,7.3,7.5
101,ZCTA5 00920,18540.0,2.5,12.7,14.0,6.5,6.4
102,ZCTA5 00921,38077.0,2.4,13.3,9.8,6.0,5.6
103,ZCTA5 00923,28618.0,1.4,12.6,9.899999999999999,7.699999999999999,3.0999999999999996
104,ZCTA5 00924,58061.0,1.8,12.5,10.5,7.1,4.8
105,ZCTA5 00925,6877.0,1.0,13.4,8.6,7.3,2.6
106,ZCTA5 00926,107139.0,1.5,13.100000000000001,11.5,8.7,4.8
107,ZCTA5 00927,15340.0,3.3,17.1,10.6,8.9,5.6
108,ZCTA5 00934,245.0,0.0,12.3,0.0,0.0,0.0
109,ZCTA5 00936,1151.0,2.4,8.5,20.6,21.6,5.9
110,ZCTA5 00949,81758.0,1.1,12.5,10.5,7.9,4.0
111,ZCTA5 00950,0.0,0,0.0,0.0,0.0,0.0
112,ZCTA5 00951,16.0,0.0,0.0,100.0,0.0,0.0
113,ZCTA5 00952,9611.0,2.3,12.5,12.5,10.4,2.4000000000000004
114,ZCTA5 00953,73236.0,0.7,14.1,9.899999999999999,5.9,2.7
115,ZCTA5 00956,77151.0,1.3,12.6,10.3,8.2,5.6
116,ZCTA5 00957,46252.0,1.1,11.0,10.1,9.399999999999999,4.7
117,ZCTA5 00959,48495.0,1.6,13.2,10.2,7.4,6.4
118,ZCTA5 00960,1496.0,0.0,12.1,2.3,0.8999999999999999,0.3
119,ZCTA5 00961,32691.0,0.9,13.899999999999999,11.899999999999999,8.3,5.0
120,ZCTA5 00962,21717.0,1.6,13.100000000000001,11.2,6.800000000000001,3.4
121,ZCTA5 00965,8988.0,0.9,13.399999999999999,11.6,7.199999999999999,5.0
122,ZCTA5 00966,16371.0,1.8,12.600000000000001,12.399999999999999,7.6,6.199999999999999
123,ZCTA5 00968,3532.0,10.2,16.799999999999997,12.1,16.9,9.8
124,ZCTA5 00969,42756.0,1.5,13.4,12.2,7.5,4.2
125,ZCTA5 00971,30410.0,1.6,14.9,12.899999999999999,8.8,4.1
126,ZCTA5 00976,63387.0,1.5,11.9,11.4,7.4,3.3
127,ZCTA5 00979,16248.0,1.8,16.8,12.4,13.0,6.3
128,ZCTA5 00982,16216.0,2.2,14.7,8.4,8.8,7.4
129,ZCTA5 00983,41590.0,1.7,12.1,10.3,9.1,4.8
130,ZCTA5 00985,36507.0,1.6,11.2,11.899999999999999,9.6,5.2
131,ZCTA5 00987,59324.0,0.7,12.0,10.8,7.3,3.5
132,ZCTA5 01001,17245.0,1.7,17.5,12.8,7.7,5.9
133,ZCTA5 01002,29266.0,0.9,7.5,8.9,5.1,2.6
134,ZCTA5 01003,11032.0,0.0,0.2,0.0,0.0,0.0
135,ZCTA5 01005,5356.0,2.1,15.6,12.600000000000001,5.800000000000001,2.0
136,ZCTA5 01007,14673.0,0.7,15.899999999999999,15.5,8.2,3.5999999999999996
137,ZCTA5 01008,1144.0,0.9,20.5,20.9,8.4,2.0
138,ZCTA5 01009,716.0,0.0,15.9,20.4,12.7,0.0
139,ZCTA5 01010,3635.0,0.5,15.0,22.400000000000002,7.8,2.2
140,ZCTA5 01011,1414.0,0.8,22.2,16.700000000000003,7.5,2.1
141,ZCTA5 01012,577.0,2.6,25.1,20.200000000000003,3.9,0.0
142,ZCTA5 01013,22113.0,1.5,13.6,9.3,6.0,3.9000000000000004
143,ZCTA5 01020,30571.0,1.7,14.7,14.7,9.1,5.7
144,ZCTA5 01022,2794.0,2.7,7.4,10.0,9.0,5.6000000000000005
145,ZCTA5 01026,1057.0,3.4,25.1,14.299999999999999,6.9,6.7
146,ZCTA5 01027,17605.0,1.7,17.200000000000003,16.700000000000003,6.3,4.6
147,ZCTA5 01028,15816.0,2.6,19.700000000000003,13.0,9.0,4.4
148,ZCTA5 01029,596.0,0.6,30.6,25.2,6.9,13.8
149,ZCTA5 01030,11310.0,1.7,16.4,17.1,7.1,2.2
150,ZCTA5 01031,1484.0,0.8,15.5,14.3,8.9,5.0
151,ZCTA5 01032,570.0,0.0,21.9,8.7,12.1,8.4
152,ZCTA5 01033,6182.0,2.1,13.2,19.1,5.800000000000001,4.3
153,ZCTA5 01034,2174.0,1.1,16.2,16.7,12.4,3.4000000000000004
154,ZCTA5 01035,5254.0,2.0,15.5,13.600000000000001,8.9,6.199999999999999
155,ZCTA5 01036,5129.0,1.3,20.6,15.0,13.899999999999999,6.6
156,ZCTA5 01037,624.0,0.0,22.7,19.3,15.4,5.6
157,ZCTA5 01038,2832.0,1.6,22.7,14.2,7.2,5.8
158,ZCTA5 01039,1566.0,1.6,9.7,30.2,6.800000000000001,3.0
159,ZCTA5 01040,40029.0,2.1,13.2,10.4,5.9,4.5
160,ZCTA5 01050,2548.0,0.6,17.4,17.4,9.3,1.3
161,ZCTA5 01053,1909.0,6.5,17.0,15.9,17.3,3.5
162,ZCTA5 01054,1759.0,1.6,10.5,19.8,16.7,4.1
163,ZCTA5 01056,21247.0,2.4,16.5,15.7,7.4,4.1
164,ZCTA5 01057,8707.0,1.0,21.5,17.3,9.7,3.0
165,ZCTA5 01060,15026.0,1.4,16.4,10.7,10.8,1.4
166,ZCTA5 01062,11007.0,0.8,15.899999999999999,15.4,8.7,4.4
167,ZCTA5 01063,644.0,0.0,0.0,0.0,0.0,0.0
168,ZCTA5 01066,0.0,0,0.0,0.0,0.0,0.0
169,ZCTA5 01068,1839.0,1.0,15.5,21.9,7.3,4.9
170,ZCTA5 01069,8975.0,0.6,16.9,17.1,5.0,3.9
171,ZCTA5 01070,579.0,1.0,16.5,27.8,14.1,7.5
172,ZCTA5 01071,1401.0,0.0,25.9,14.4,5.300000000000001,4.0
173,ZCTA5 01072,1464.0,0.0,16.3,23.1,6.1000000000000005,2.2
174,ZCTA5 01073,5878.0,1.2,15.0,17.299999999999997,7.9,3.3000000000000003
175,ZCTA5 01074,56.0,0.0,0.0,0.0,0.0,0.0
176,ZCTA5 01075,17796.0,2.6,18.6,15.399999999999999,9.100000000000001,5.800000000000001
177,ZCTA5 01077,9552.0,1.7,19.4,13.1,6.4,4.8
178,ZCTA5 01079,495.0,0.0,8.5,13.0,0.0,10.8
179,ZCTA5 01080,2012.0,1.4,25.1,12.0,3.8,6.699999999999999
180,ZCTA5 01081,1703.0,0.8,13.4,17.2,13.3,2.8
181,ZCTA5 01082,10318.0,1.2,18.1,15.8,7.9,3.7
182,ZCTA5 01083,3137.0,1.4,10.2,14.7,5.0,3.7
183,ZCTA5 01084,209.0,7.2,32.0,27.8,14.4,4.1
184,ZCTA5 01085,40721.0,1.7,14.8,13.1,6.9,3.7
185,ZCTA5 01086,1219.0,0.0,0.0,0.0,0.0,0.0
186,ZCTA5 01088,451.0,0.0,35.0,16.2,28.200000000000003,12.4
187,ZCTA5 01089,28498.0,1.2,13.399999999999999,13.5,7.1,4.3
188,ZCTA5 01092,1080.0,2.7,14.799999999999999,5.3,6.6,0.0
189,ZCTA5 01093,282.0,2.1,24.7,19.1,13.0,1.4
190,ZCTA5 01094,340.0,5.5,28.5,0.0,7.3,25.5
191,ZCTA5 01095,14344.0,2.6,17.0,16.5,10.2,6.699999999999999
192,ZCTA5 01096,2249.0,1.1,17.4,16.2,9.8,2.6
193,ZCTA5 01097,83.0,0.0,0.0,23.8,0.0,0.0
194,ZCTA5 01098,1081.0,2.5,13.1,30.700000000000003,6.8,6.2
195,ZCTA5 01103,2556.0,0.9,22.200000000000003,10.3,8.3,3.4
196,ZCTA5 01104,23083.0,1.5,16.1,8.2,6.4,3.6999999999999997
197,ZCTA5 01105,12360.0,0.4,8.7,9.1,2.5,1.5
198,ZCTA5 01106,16018.0,3.6,17.5,14.0,9.7,5.2
199,ZCTA5 01107,11271.0,0.6,11.0,10.0,5.5,1.9
200,ZCTA5 01108,25755.0,0.5,9.8,11.6,5.0,2.5
201,ZCTA5 01109,31429.0,0.7,12.0,8.2,4.3,2.9000000000000004
202,ZCTA5 01118,13722.0,3.1,14.6,11.2,10.0,3.6999999999999997
203,ZCTA5 01119,13962.0,2.2,13.7,11.5,6.1,3.1
204,ZCTA5 01128,2468.0,2.3,15.799999999999999,19.9,9.2,2.0
205,ZCTA5 01129,7505.0,1.0,14.5,13.9,5.6,2.4
206,ZCTA5 01151,9134.0,1.1,13.3,7.6,4.699999999999999,3.3
207,ZCTA5 01199,0.0,0,0.0,0.0,0.0,0.0
208,ZCTA5 01201,45887.0,2.2,14.9,14.9,9.3,4.4
209,ZCTA5 01220,8586.0,2.0,18.3,12.6,9.1,4.0
210,ZCTA5 01222,805.0,0.0,33.0,8.6,4.3,7.3999999999999995
211,ZCTA5 01223,2346.0,0.6,15.8,19.0,12.600000000000001,9.0
212,ZCTA5 01224,322.0,0.0,21.0,6.0,0.0,0.0
213,ZCTA5 01225,3059.0,3.2,21.9,15.600000000000001,8.8,2.5
214,ZCTA5 01226,6981.0,2.5,20.299999999999997,13.2,6.0,7.5
215,ZCTA5 01229,111.0,0.0,0.0,20.0,0.0,0.0
216,ZCTA5 01230,8200.0,3.4,16.9,17.7,7.300000000000001,5.6
217,ZCTA5 01235,3032.0,2.6,23.9,16.7,5.6,4.0
218,ZCTA5 01236,1631.0,0.0,8.2,10.8,9.0,5.5
219,ZCTA5 01237,2509.0,0.4,14.899999999999999,18.3,8.399999999999999,1.8
220,ZCTA5 01238,6198.0,1.7,14.0,19.6,12.2,5.4
221,ZCTA5 01240,4818.0,6.9,5.7,19.6,13.1,6.5
222,ZCTA5 01242,155.0,0.0,1.2,33.3,32.1,14.3
223,ZCTA5 01243,345.0,0.0,15.3,26.0,13.7,12.1
224,ZCTA5 01244,150.0,0.0,0.0,56.2,0.0,16.4
225,ZCTA5 01245,726.0,3.0,16.2,18.6,20.8,6.2
226,ZCTA5 01247,16025.0,2.0,14.8,11.399999999999999,7.6,5.699999999999999
227,ZCTA5 01253,742.0,0.8,21.1,12.9,19.2,7.0
228,ZCTA5 01254,997.0,1.5,15.9,17.4,22.6,7.6
229,ZCTA5 01255,930.0,7.1,16.700000000000003,15.700000000000001,7.1,9.0
230,ZCTA5 01256,675.0,1.7,17.5,19.4,7.0,7.4
231,ZCTA5 01257,2183.0,3.4,18.2,18.299999999999997,14.1,4.0
232,ZCTA5 01258,304.0,0.0,27.700000000000003,26.200000000000003,16.7,12.700000000000001
233,ZCTA5 01259,613.0,0.0,23.0,17.0,18.9,2.4
234,ZCTA5 01260,240.0,0.0,28.7,25.200000000000003,0.0,0.0
235,ZCTA5 01262,1257.0,0.0,26.4,7.6,17.6,6.6
236,ZCTA5 01264,167.0,7.7,12.3,13.8,26.1,7.7
237,ZCTA5 01266,1433.0,2.2,15.8,26.8,14.8,6.6
238,ZCTA5 01267,7985.0,4.5,10.399999999999999,14.100000000000001,9.899999999999999,6.3
239,ZCTA5 01270,806.0,2.5,22.3,25.3,6.1,2.7
240,ZCTA5 01301,17806.0,1.6,13.100000000000001,17.2,7.5,4.5
241,ZCTA5 01330,1540.0,1.0,20.1,26.2,3.0999999999999996,1.2999999999999998
242,ZCTA5 01331,13383.0,0.8,13.7,16.5,6.3,5.1
243,ZCTA5 01337,2609.0,3.1,18.4,14.2,11.9,5.6
244,ZCTA5 01338,169.0,0.0,28.0,10.8,19.4,0.0
245,ZCTA5 01339,1597.0,2.2,15.8,19.200000000000003,12.899999999999999,6.4
246,ZCTA5 01340,1784.0,2.9,14.7,18.7,9.0,6.2
247,ZCTA5 01341,1605.0,3.3,18.9,22.6,6.9,4.0
248,ZCTA5 01342,1506.0,0.0,19.5,20.7,5.699999999999999,4.5
249,ZCTA5 01343,76.0,0.0,16.2,40.5,0.0,10.8
250,ZCTA5 01344,1526.0,1.5,13.8,13.6,5.3,3.3
251,ZCTA5 01346,448.0,0.0,23.6,20.0,15.100000000000001,1.8
252,ZCTA5 01347,93.0,0.0,45.0,0.0,0.0,0.0
253,ZCTA5 01349,844.0,7.5,16.2,23.700000000000003,9.3,2.6
254,ZCTA5 01350,117.0,0.0,20.0,21.9,5.5,0.0
255,ZCTA5 01351,2253.0,1.9,17.6,9.8,12.399999999999999,4.1
256,ZCTA5 01354,1532.0,0.7,22.2,21.1,10.8,2.2
257,ZCTA5 01355,990.0,0.6,12.1,20.2,10.2,1.7999999999999998
258,ZCTA5 01360,3033.0,2.2,19.0,12.7,12.7,2.2
259,ZCTA5 01364,7960.0,0.2,15.6,14.5,6.9,5.8
260,ZCTA5 01366,1294.0,3.8,24.3,13.600000000000001,9.899999999999999,1.9
261,ZCTA5 01367,590.0,1.7,9.7,18.6,11.600000000000001,7.0
262,ZCTA5 01368,1161.0,0.3,20.7,16.1,9.7,3.5
263,ZCTA5 01370,4113.0,2.5,15.5,17.8,10.600000000000001,5.2
264,ZCTA5 01373,4441.0,0.7,22.799999999999997,16.0,9.7,1.7
265,ZCTA5 01375,3692.0,2.5,13.1,13.0,3.4,2.7
266,ZCTA5 01376,5513.0,1.9,17.8,15.5,8.0,3.7
267,ZCTA5 01378,639.0,2.0,20.6,22.3,15.8,5.7
268,ZCTA5 01379,957.0,2.5,22.2,22.4,11.6,2.9000000000000004
269,ZCTA5 01420,40358.0,1.1,13.399999999999999,10.3,6.4,4.0
270,ZCTA5 01430,6119.0,0.0,18.700000000000003,15.0,7.0,2.5
271,ZCTA5 01431,3114.0,1.9,23.4,16.1,6.5,3.1
272,ZCTA5 01432,7061.0,0.0,21.6,13.799999999999999,4.7,6.5
273,ZCTA5 01434,1702.0,0.9,17.2,12.3,6.9,1.0
274,ZCTA5 01436,3838.0,2.7,9.6,21.2,12.8,2.1
275,ZCTA5 01438,359.0,0.0,0.0,57.3,17.5,15.5
276,ZCTA5 01440,20388.0,1.7,16.2,13.3,5.9,4.300000000000001
277,ZCTA5 01450,10842.0,0.3,18.8,15.7,5.5,3.0999999999999996
278,ZCTA5 01451,4964.0,0.3,24.0,17.4,8.6,4.1
279,ZCTA5 01452,4398.0,0.3,24.1,14.2,6.8,4.4
280,ZCTA5 01453,41002.0,2.1,18.0,12.2,7.1,4.6
281,ZCTA5 01460,9038.0,0.5,21.4,13.9,6.800000000000001,4.5
282,ZCTA5 01462,10549.0,1.9,21.200000000000003,14.600000000000001,7.699999999999999,3.1
283,ZCTA5 01463,11645.0,0.9,21.200000000000003,15.8,7.1,1.6
284,ZCTA5 01464,7435.0,0.3,17.9,12.1,3.8,2.2
285,ZCTA5 01467,398.0,2.9,24.599999999999998,14.0,0.0,6.8
286,ZCTA5 01468,3710.0,0.0,24.200000000000003,13.600000000000001,10.2,2.4000000000000004
287,ZCTA5 01469,7044.0,0.2,19.299999999999997,14.600000000000001,7.7,1.3
288,ZCTA5 01473,7320.0,1.9,21.200000000000003,16.1,5.800000000000001,2.2
289,ZCTA5 01474,1993.0,0.0,25.6,13.1,6.8,0.0
290,ZCTA5 01475,10386.0,1.0,17.2,16.4,5.6,4.1
291,ZCTA5 01501,16089.0,2.3,17.4,11.6,8.4,5.6
292,ZCTA5 01503,2886.0,1.7,17.6,16.1,9.0,5.300000000000001
293,ZCTA5 01504,9035.0,0.3,18.6,12.8,5.4,2.7
294,ZCTA5 01505,4366.0,1.8,23.4,13.2,8.0,3.0999999999999996
295,ZCTA5 01506,3382.0,1.1,14.1,17.799999999999997,11.6,2.6
296,ZCTA5 01507,13034.0,2.4,19.1,13.299999999999999,7.199999999999999,2.3
297,ZCTA5 01510,13634.0,1.5,17.2,12.5,7.8999999999999995,2.4
298,ZCTA5 01515,2253.0,2.5,21.1,15.6,10.4,1.7
299,ZCTA5 01516,8575.0,0.3,16.4,14.600000000000001,6.2,2.0
300,ZCTA5 01518,2689.0,1.1,9.7,20.6,8.6,1.4
301,ZCTA5 01519,6514.0,0.3,18.1,12.0,3.8000000000000003,3.6
302,ZCTA5 01520,14354.0,1.5,18.5,13.100000000000001,7.4,4.7
303,ZCTA5 01521,2442.0,0.0,17.4,17.5,5.4,6.300000000000001
304,ZCTA5 01522,3145.0,0.5,22.3,14.0,5.0,2.9
305,ZCTA5 01523,7680.0,0.8,14.299999999999999,12.7,7.7,2.5
306,ZCTA5 01524,6940.0,0.6,17.1,14.5,3.9,3.5999999999999996
307,ZCTA5 01525,145.0,0.0,16.1,40.2,0.0,0.0
308,ZCTA5 01527,13264.0,1.1,18.8,11.5,11.0,3.5999999999999996
309,ZCTA5 01529,3197.0,0.0,22.1,10.0,3.4,1.5
310,ZCTA5 01531,1053.0,1.6,15.2,20.7,9.2,2.2
311,ZCTA5 01532,14529.0,1.8,17.6,12.9,6.1,3.7
312,ZCTA5 01534,5299.0,1.4,19.4,15.4,4.5,4.9
313,ZCTA5 01535,4706.0,0.0,20.1,10.5,5.5,5.0
314,ZCTA5 01536,7042.0,2.4,15.6,14.399999999999999,5.4,3.5
315,ZCTA5 01537,2458.0,0.0,13.2,7.800000000000001,5.3999999999999995,4.5
316,ZCTA5 01540,11148.0,0.8,20.1,12.1,6.1,1.9
317,ZCTA5 01541,3424.0,1.1,19.5,19.0,6.9,1.3
318,ZCTA5 01542,1782.0,1.3,11.0,16.1,16.299999999999997,3.6
319,ZCTA5 01543,8075.0,1.0,16.8,9.8,8.0,2.5
320,ZCTA5 01545,35575.0,1.7,16.9,10.6,6.6,3.2
321,ZCTA5 01550,16741.0,1.4,13.7,12.600000000000001,5.0,4.7
322,ZCTA5 01560,4531.0,0.3,16.2,8.4,3.3,2.9000000000000004
323,ZCTA5 01561,174.0,0.0,15.8,32.6,0.0,0.0
324,ZCTA5 01562,11733.0,0.4,16.8,13.8,7.6,3.5
325,ZCTA5 01564,7839.0,1.3,24.5,12.4,9.3,2.1
326,ZCTA5 01566,6617.0,1.0,14.3,16.6,8.4,5.5
327,ZCTA5 01568,7431.0,0.0,18.4,14.8,7.5,2.3
328,ZCTA5 01569,13559.0,1.0,16.8,14.7,6.199999999999999,2.6
329,ZCTA5 01570,16782.0,2.0,17.6,12.2,8.4,4.4
330,ZCTA5 01571,11445.0,0.8,14.3,10.5,5.2,4.5
331,ZCTA5 01581,18371.0,1.4,19.8,11.2,5.5,3.6
332,ZCTA5 01583,7698.0,1.1,10.1,12.399999999999999,6.5,3.1
333,ZCTA5 01585,4646.0,1.6,16.799999999999997,15.6,11.100000000000001,5.5
334,ZCTA5 01588,10350.0,1.2,15.6,10.7,8.9,3.4
335,ZCTA5 01590,8943.0,0.6,21.2,16.4,8.0,3.0
336,ZCTA5 01602,23707.0,2.7,14.0,13.2,6.5,3.7
337,ZCTA5 01603,19385.0,1.1,17.799999999999997,10.9,5.1,2.4000000000000004
338,ZCTA5 01604,34720.0,2.0,11.0,11.9,6.1,3.5
339,ZCTA5 01605,27279.0,1.6,13.600000000000001,10.1,5.3,2.3
340,ZCTA5 01606,19495.0,1.9,16.7,10.399999999999999,6.4,2.9000000000000004
341,ZCTA5 01607,8957.0,1.3,12.8,13.4,5.199999999999999,1.4
342,ZCTA5 01608,3558.0,2.4,6.2,8.2,3.4,0.0
343,ZCTA5 01609,21178.0,1.2,11.100000000000001,11.8,4.9,4.2
344,ZCTA5 01610,23964.0,0.8,10.8,7.300000000000001,3.0999999999999996,1.9000000000000001
345,ZCTA5 01611,2481.0,0.0,19.9,14.299999999999999,7.8,2.3
346,ZCTA5 01612,4856.0,0.7,14.3,14.5,6.5,5.4
347,ZCTA5 01701,31435.0,2.3,16.0,14.3,8.8,4.5
348,ZCTA5 01702,38020.0,0.7,13.0,9.5,4.2,3.4
349,ZCTA5 01718,343.0,0.0,11.9,9.4,12.5,8.1
350,ZCTA5 01719,5048.0,0.6,20.700000000000003,17.5,8.6,1.8
351,ZCTA5 01720,21804.0,1.1,19.6,13.3,5.7,2.8
352,ZCTA5 01721,16792.0,1.6,23.7,13.8,5.9,3.0
353,ZCTA5 01730,13649.0,4.1,17.6,12.8,4.800000000000001,6.5
354,ZCTA5 01731,1717.0,0.0,4.4,0.9,0.0,0.0
