,GEO.display-label,PoorFucks,HC02_EST_VC09,HC02_EST_VC10,RichFucks
238,ZCTA5 01267,23.5,6.1,15.7,54.699999999999996
239,ZCTA5 01270,16.5,11.5,20.9,51.0
240,ZCTA5 01301,18.500000000000004,18.0,26.1,37.2
241,ZCTA5 01330,20.299999999999997,7.5,20.8,51.5
242,ZCTA5 01331,23.099999999999998,16.0,22.4,38.6
243,ZCTA5 01337,27.0,18.7,17.5,36.699999999999996
244,ZCTA5 01338,8.1,5.4,8.1,78.5
245,ZCTA5 01339,19.3,23.2,24.7,32.8
246,ZCTA5 01340,23.200000000000003,15.8,24.4,36.8
247,ZCTA5 01341,19.700000000000003,11.1,15.6,53.5
248,ZCTA5 01342,20.200000000000003,12.7,15.0,52.099999999999994
249,ZCTA5 01343,6.5,38.7,9.7,45.2
250,ZCTA5 01344,22.400000000000002,18.2,24.1,35.2
251,ZCTA5 01346,20.8,13.8,17.2,48.3
252,ZCTA5 01347,60.7,39.3,0.0,0.0
253,ZCTA5 01349,30.2,4.3,13.5,51.9
254,ZCTA5 01350,46.900000000000006,6.1,42.9,4.1
255,ZCTA5 01351,14.5,23.5,18.5,43.5
256,ZCTA5 01354,17.7,10.2,24.7,47.400000000000006
257,ZCTA5 01355,20.400000000000002,13.6,21.4,44.7
258,ZCTA5 01360,19.5,9.1,21.4,49.9
259,ZCTA5 01364,29.599999999999998,15.8,27.3,27.2
260,ZCTA5 01366,23.799999999999997,11.8,10.6,53.7
261,ZCTA5 01367,36.1,13.6,24.6,25.6
262,ZCTA5 01368,19.9,16.5,19.6,44.00000000000001
263,ZCTA5 01370,15.1,16.2,16.8,51.8
264,ZCTA5 01373,20.7,13.2,17.4,48.8
265,ZCTA5 01375,12.6,18.5,16.1,52.7
266,ZCTA5 01376,26.199999999999996,10.8,23.6,39.5
267,ZCTA5 01378,18.9,9.7,29.9,41.4
268,ZCTA5 01379,26.0,12.7,23.8,37.4
269,ZCTA5 01420,22.1,12.0,18.0,47.7
270,ZCTA5 01430,13.4,14.4,10.0,62.1
271,ZCTA5 01431,19.4,10.8,18.3,51.6
272,ZCTA5 01432,14.5,8.2,18.2,59.3
273,ZCTA5 01434,0.0,3.4,20.7,75.9
274,ZCTA5 01436,15.799999999999999,13.1,22.0,49.1
275,ZCTA5 01438,33.4,9.4,39.0,18.299999999999997
276,ZCTA5 01440,19.6,14.0,25.2,41.2
277,ZCTA5 01450,10.200000000000001,6.7,8.9,74.2
278,ZCTA5 01451,4.3,4.7,3.1,87.8
279,ZCTA5 01452,13.5,8.5,19.6,58.5
280,ZCTA5 01453,16.9,8.9,18.0,56.2
281,ZCTA5 01460,13.399999999999999,5.4,12.0,69.3
282,ZCTA5 01462,14.200000000000001,12.3,16.5,56.900000000000006
283,ZCTA5 01463,11.6,6.5,15.5,66.3
284,ZCTA5 01464,18.4,5.6,17.9,58.1
285,ZCTA5 01467,23.1,16.5,0.0,60.3
286,ZCTA5 01468,19.5,10.7,13.9,55.8
287,ZCTA5 01469,12.7,4.9,19.6,62.699999999999996
288,ZCTA5 01473,15.299999999999999,8.2,20.3,56.300000000000004
289,ZCTA5 01474,6.699999999999999,9.1,26.4,57.800000000000004
290,ZCTA5 01475,13.8,12.2,18.4,55.699999999999996
291,ZCTA5 01501,20.200000000000003,9.0,17.6,53.199999999999996
292,ZCTA5 01503,9.1,9.8,17.1,64.1
293,ZCTA5 01504,10.0,7.2,24.1,58.599999999999994
294,ZCTA5 01505,6.199999999999999,7.9,13.6,72.30000000000001
295,ZCTA5 01506,23.2,9.7,19.6,47.5
296,ZCTA5 01507,10.200000000000001,5.5,11.1,73.30000000000001
297,ZCTA5 01510,14.4,8.1,18.4,59.099999999999994
298,ZCTA5 01515,15.2,13.2,24.4,47.199999999999996
299,ZCTA5 01516,13.3,4.0,17.8,64.9
300,ZCTA5 01518,16.0,3.1,17.8,63.1
301,ZCTA5 01519,10.0,5.9,8.1,76.0
302,ZCTA5 01520,7.6,7.5,15.6,69.3
303,ZCTA5 01521,21.900000000000002,11.7,21.4,44.8
304,ZCTA5 01522,6.7,11.7,16.1,65.4
305,ZCTA5 01523,13.599999999999998,10.1,15.0,61.099999999999994
306,ZCTA5 01524,11.700000000000001,6.3,28.3,53.6
307,ZCTA5 01525,20.5,79.5,0.0,0.0
308,ZCTA5 01527,13.3,6.0,20.6,60.2
309,ZCTA5 01529,10.900000000000002,13.5,15.4,60.39999999999999
310,ZCTA5 01531,13.9,7.7,12.7,65.6
311,ZCTA5 01532,10.799999999999999,7.5,10.7,71.0
312,ZCTA5 01534,5.800000000000001,6.6,13.6,73.89999999999999
313,ZCTA5 01535,19.8,15.0,11.9,53.300000000000004
314,ZCTA5 01536,11.6,7.6,19.3,61.5
315,ZCTA5 01537,15.5,14.7,20.6,49.1
316,ZCTA5 01540,15.4,11.0,18.0,55.599999999999994
317,ZCTA5 01541,7.700000000000001,9.2,11.6,71.6
318,ZCTA5 01542,16.0,3.9,18.6,61.5
319,ZCTA5 01543,12.7,9.6,16.6,61.0
320,ZCTA5 01545,10.7,8.0,13.1,68.19999999999999
321,ZCTA5 01550,20.000000000000004,11.5,21.0,47.4
322,ZCTA5 01560,12.900000000000002,5.2,12.4,69.4
323,ZCTA5 01561,0.0,0.0,0.0,100.0
324,ZCTA5 01562,19.999999999999996,10.3,12.2,57.6
325,ZCTA5 01564,7.199999999999999,5.8,15.3,71.80000000000001
326,ZCTA5 01566,17.0,8.2,17.6,57.1
327,ZCTA5 01568,6.199999999999999,8.0,11.5,74.4
328,ZCTA5 01569,14.3,7.0,16.1,62.6
329,ZCTA5 01570,21.4,11.7,19.2,47.8
330,ZCTA5 01571,15.700000000000001,6.3,18.2,60.0
331,ZCTA5 01581,7.6,5.1,14.0,73.2
332,ZCTA5 01583,12.200000000000001,10.1,20.1,57.6
333,ZCTA5 01585,13.6,17.7,19.1,49.6
334,ZCTA5 01588,17.1,11.0,19.6,52.4
335,ZCTA5 01590,8.5,4.8,10.4,76.39999999999999
336,ZCTA5 01602,15.4,10.9,21.5,52.300000000000004
337,ZCTA5 01603,17.599999999999998,12.1,25.0,45.300000000000004
338,ZCTA5 01604,19.100000000000005,13.5,20.1,47.3
339,ZCTA5 01605,19.4,7.5,23.8,49.2
340,ZCTA5 01606,19.0,10.4,22.8,47.800000000000004
341,ZCTA5 01607,18.0,14.4,24.1,43.60000000000001
342,ZCTA5 01608,31.2,21.9,28.1,18.8
343,ZCTA5 01609,14.5,9.1,17.9,58.4
344,ZCTA5 01610,34.699999999999996,15.4,21.3,28.7
345,ZCTA5 01611,15.2,11.5,8.7,64.5
346,ZCTA5 01612,14.0,6.6,12.9,66.5
347,ZCTA5 01701,12.1,7.6,15.0,65.3
348,ZCTA5 01702,13.5,7.3,17.2,61.99999999999999
349,ZCTA5 01718,6.8,9.5,24.3,59.400000000000006
350,ZCTA5 01719,8.899999999999999,7.1,11.3,72.6
351,ZCTA5 01720,6.6,6.7,10.2,76.6
352,ZCTA5 01721,12.700000000000003,6.6,12.2,68.3
353,ZCTA5 01730,7.1000000000000005,9.2,6.2,77.3
354,ZCTA5 01731,0.0,0.0,0.0,0.0
355,ZCTA5 01740,8.7,2.7,8.6,79.8
356,ZCTA5 01741,7.799999999999999,2.6,6.3,83.5
357,ZCTA5 01742,10.899999999999999,3.9,8.6,76.5
358,ZCTA5 01745,31.400000000000002,14.3,13.6,40.7
359,ZCTA5 01746,8.600000000000001,8.7,12.5,70.19999999999999
360,ZCTA5 01747,7.1000000000000005,7.0,10.8,75.0
361,ZCTA5 01748,7.100000000000001,3.0,9.5,80.4
362,ZCTA5 01749,14.899999999999999,12.4,15.4,57.3
363,ZCTA5 01752,14.5,9.6,14.3,61.6
364,ZCTA5 01754,11.2,4.0,15.3,69.4
365,ZCTA5 01756,13.4,5.0,13.9,67.7
366,ZCTA5 01757,13.9,10.3,15.9,60.0
367,ZCTA5 01760,12.000000000000002,7.8,11.1,69.30000000000001
368,ZCTA5 01770,6.3999999999999995,3.6,9.7,80.3
369,ZCTA5 01772,5.9,6.0,5.4,82.8
370,ZCTA5 01773,4.8,4.2,8.2,82.69999999999999
371,ZCTA5 01775,10.200000000000001,5.5,13.1,71.3
372,ZCTA5 01776,4.3,1.4,8.6,85.7
373,ZCTA5 01778,7.8999999999999995,4.9,11.3,75.9
374,ZCTA5 01801,14.399999999999999,10.6,14.8,60.2
375,ZCTA5 01803,12.5,7.3,13.3,66.8
376,ZCTA5 01810,7.9,6.2,10.3,75.5
377,ZCTA5 01821,11.899999999999999,8.5,15.7,63.9
378,ZCTA5 01824,12.600000000000001,9.0,10.6,67.8
379,ZCTA5 01826,16.3,7.7,20.6,55.5
380,ZCTA5 01827,9.4,8.5,12.1,70.0
381,ZCTA5 01830,14.1,10.1,17.9,58.0
382,ZCTA5 01832,19.1,12.0,19.2,49.800000000000004
383,ZCTA5 01833,7.799999999999999,5.5,13.1,73.7
384,ZCTA5 01834,11.600000000000001,7.1,14.8,66.5
385,ZCTA5 01835,10.600000000000001,7.6,20.5,61.400000000000006
386,ZCTA5 01840,71.4,0.0,19.8,8.8
387,ZCTA5 01841,26.200000000000003,12.0,25.8,36.2
388,ZCTA5 01843,19.9,13.9,20.7,45.400000000000006
389,ZCTA5 01844,16.9,10.7,15.9,56.5
390,ZCTA5 01845,10.799999999999999,5.2,12.0,71.9
391,ZCTA5 01850,16.3,13.5,22.7,47.5
392,ZCTA5 01851,20.900000000000002,8.9,20.7,49.400000000000006
393,ZCTA5 01852,15.200000000000001,12.4,21.0,51.400000000000006
394,ZCTA5 01854,17.8,8.5,24.7,49.0
395,ZCTA5 01860,15.4,8.7,20.1,55.7
396,ZCTA5 01862,15.0,8.2,10.4,66.4
397,ZCTA5 01863,14.700000000000001,8.4,15.9,60.9
398,ZCTA5 01864,11.500000000000002,3.7,11.0,73.9
399,ZCTA5 01867,9.2,5.9,13.1,71.80000000000001
400,ZCTA5 01876,14.099999999999998,6.9,14.6,64.4
401,ZCTA5 01879,11.3,7.3,10.8,70.5
402,ZCTA5 01880,11.899999999999999,7.5,16.4,64.19999999999999
403,ZCTA5 01886,6.999999999999999,3.7,11.1,78.19999999999999
404,ZCTA5 01887,8.200000000000001,9.2,13.3,69.3
405,ZCTA5 01890,7.300000000000001,5.0,10.7,77.1
406,ZCTA5 01901,0.0,9.5,14.3,76.2
407,ZCTA5 01902,21.4,13.5,22.8,42.39999999999999
408,ZCTA5 01904,14.8,9.9,17.2,58.2
409,ZCTA5 01905,22.8,12.5,18.3,46.4
410,ZCTA5 01906,17.599999999999998,7.9,16.7,57.8
411,ZCTA5 01907,11.2,4.4,14.0,70.4
412,ZCTA5 01908,14.6,11.8,16.8,56.8
413,ZCTA5 01913,10.799999999999999,8.3,13.3,67.6
414,ZCTA5 01915,13.599999999999998,7.9,17.9,60.5
415,ZCTA5 01921,9.0,1.5,5.7,83.80000000000001
416,ZCTA5 01922,7.0,6.7,11.7,74.6
417,ZCTA5 01923,12.200000000000001,8.8,17.9,60.9
418,ZCTA5 01929,8.4,8.6,12.4,70.6
419,ZCTA5 01930,19.2,8.9,16.6,55.3
420,ZCTA5 01937,0.0,0.0,0.0,0.0
421,ZCTA5 01938,11.599999999999998,7.9,17.6,62.900000000000006
422,ZCTA5 01940,13.2,6.3,11.5,69.1
423,ZCTA5 01944,10.9,4.7,6.1,78.4
424,ZCTA5 01945,11.399999999999999,6.5,11.5,70.6
425,ZCTA5 01949,16.400000000000002,5.0,12.0,66.5
426,ZCTA5 01950,11.799999999999999,6.3,13.4,68.5
427,ZCTA5 01951,20.4,10.0,15.7,53.8
428,ZCTA5 01952,13.7,14.9,15.4,56.10000000000001
429,ZCTA5 01960,16.700000000000003,9.9,17.1,56.300000000000004
430,ZCTA5 01966,16.5,7.6,20.1,55.699999999999996
431,ZCTA5 01969,14.6,2.8,15.7,66.9
432,ZCTA5 01970,17.2,9.0,18.8,54.9
433,ZCTA5 01982,10.5,7.3,7.1,75.1
434,ZCTA5 01983,10.000000000000002,8.1,11.1,70.9
435,ZCTA5 01984,12.5,1.8,8.1,77.6
436,ZCTA5 01985,9.4,8.5,17.0,65.1
437,ZCTA5 02019,14.499999999999998,9.2,16.8,59.599999999999994
438,ZCTA5 02021,12.799999999999997,8.9,11.0,67.4
439,ZCTA5 02025,7.4,5.9,9.7,77.1
440,ZCTA5 02026,13.300000000000002,9.1,15.8,61.699999999999996
441,ZCTA5 02030,5.3,6.7,9.7,78.19999999999999
442,ZCTA5 02032,8.5,17.2,15.9,58.5
443,ZCTA5 02035,10.200000000000001,7.0,14.5,68.2
444,ZCTA5 02038,10.299999999999999,6.1,11.5,72.1
445,ZCTA5 02043,10.799999999999999,8.6,12.0,68.8
446,ZCTA5 02045,16.8,13.3,15.4,54.6
447,ZCTA5 02047,53.6,0.0,0.0,46.4
448,ZCTA5 02048,9.4,5.5,12.5,72.5
449,ZCTA5 02050,12.700000000000001,7.0,15.6,64.7
450,ZCTA5 02052,7.000000000000001,4.3,8.8,79.8
451,ZCTA5 02053,8.0,6.1,9.5,76.5
452,ZCTA5 02054,9.2,6.3,22.4,62.1
453,ZCTA5 02056,8.1,5.6,10.5,75.8
454,ZCTA5 02061,8.5,7.4,13.8,70.5
455,ZCTA5 02062,15.500000000000002,5.8,16.0,62.8
456,ZCTA5 02066,11.600000000000001,6.8,16.3,65.3
457,ZCTA5 02067,7.1,5.0,10.2,77.69999999999999
458,ZCTA5 02071,16.4,0.0,13.2,70.5
