,GEO.display-label,PoorFucks,HC02_EST_VC09,HC02_EST_VC10,RichFucks
49,ZCTA5 00714,76.8,11.6,7.8,3.8
50,ZCTA5 00715,75.7,6.4,11.0,6.8
51,ZCTA5 00716,60.7,14.0,14.2,11.100000000000001
52,ZCTA5 00717,66.4,14.7,14.1,4.8999999999999995
53,ZCTA5 00718,70.9,13.5,11.0,4.5
54,ZCTA5 00719,74.39999999999999,11.1,10.4,4.0
55,ZCTA5 00720,81.3,10.9,6.3,1.5
56,ZCTA5 00723,76.6,13.4,7.9,2.0
57,ZCTA5 00725,59.1,14.5,15.6,10.700000000000001
58,ZCTA5 00727,51.6,15.1,15.0,18.299999999999997
59,ZCTA5 00728,67.5,14.7,11.1,6.6
60,ZCTA5 00729,61.99999999999999,17.1,11.7,9.200000000000001
61,ZCTA5 00730,70.8,11.7,8.4,8.9
62,ZCTA5 00731,72.4,14.1,8.2,5.2
63,ZCTA5 00735,70.4,17.8,7.5,4.4
64,ZCTA5 00736,63.199999999999996,14.9,11.3,10.5
65,ZCTA5 00738,65.0,16.3,12.4,6.3
66,ZCTA5 00739,59.300000000000004,15.7,13.6,11.299999999999999
67,ZCTA5 00740,62.2,21.2,9.4,7.3
68,ZCTA5 00741,76.7,14.0,4.9,4.3
69,ZCTA5 00745,59.9,18.7,13.2,8.3
70,ZCTA5 00751,74.5,12.9,9.5,3.2
71,ZCTA5 00754,68.39999999999999,13.6,11.0,7.0
72,ZCTA5 00757,68.1,13.8,10.8,7.200000000000001
73,ZCTA5 00765,77.9,13.3,7.4,1.4000000000000001
74,ZCTA5 00766,73.3,12.0,10.0,4.7
75,ZCTA5 00767,72.0,15.3,9.7,2.8
76,ZCTA5 00769,72.3,13.2,9.2,5.500000000000001
77,ZCTA5 00771,68.7,12.8,11.7,7.0
78,ZCTA5 00772,76.19999999999999,12.2,9.5,2.2
79,ZCTA5 00773,64.8,13.5,13.0,8.700000000000001
80,ZCTA5 00775,83.7,2.7,10.8,2.7
81,ZCTA5 00777,67.2,14.0,12.7,6.1000000000000005
82,ZCTA5 00778,51.6,13.8,17.7,16.9
83,ZCTA5 00780,60.199999999999996,13.0,11.9,14.8
84,ZCTA5 00782,75.80000000000001,12.6,7.5,4.0
85,ZCTA5 00783,72.0,13.6,9.6,4.8
86,ZCTA5 00784,71.2,12.7,10.2,6.0
87,ZCTA5 00786,84.2,9.0,6.8,0.0
88,ZCTA5 00791,66.9,11.4,12.3,9.3
89,ZCTA5 00794,76.4,12.5,6.9,4.3
90,ZCTA5 00795,73.8,12.4,9.9,3.9
91,ZCTA5 00901,49.0,8.7,8.6,33.599999999999994
92,ZCTA5 00906,100.0,0.0,0.0,0.0
93,ZCTA5 00907,41.7,14.5,13.4,30.6
94,ZCTA5 00909,57.10000000000001,12.9,20.7,9.299999999999999
95,ZCTA5 00911,44.5,11.3,16.0,28.200000000000003
96,ZCTA5 00912,57.3,13.0,14.3,15.5
97,ZCTA5 00913,35.0,7.5,13.3,44.3
98,ZCTA5 00915,80.2,12.8,4.0,2.8999999999999995
99,ZCTA5 00917,63.6,16.1,10.4,10.1
100,ZCTA5 00918,35.6,20.1,15.5,28.6
101,ZCTA5 00920,54.9,17.2,13.4,14.5
102,ZCTA5 00921,55.699999999999996,16.4,15.4,12.5
103,ZCTA5 00923,64.2,14.0,11.0,10.700000000000001
104,ZCTA5 00924,55.199999999999996,16.2,17.0,11.700000000000001
105,ZCTA5 00925,63.0,13.1,8.8,15.1
106,ZCTA5 00926,40.3,14.3,16.5,28.9
107,ZCTA5 00927,32.0,13.8,16.8,37.3
108,ZCTA5 00934,0.0,0.0,0.0,0.0
109,ZCTA5 00936,0.0,0.0,0.0,0.0
110,ZCTA5 00949,56.89999999999999,17.6,15.8,9.6
111,ZCTA5 00950,0.0,0.0,0.0,0.0
112,ZCTA5 00951,100.1,0.0,0.0,0.0
113,ZCTA5 00952,69.69999999999999,16.9,8.8,4.5
114,ZCTA5 00953,52.2,14.5,16.1,17.200000000000003
115,ZCTA5 00956,63.199999999999996,17.5,11.8,7.5
116,ZCTA5 00957,57.0,17.1,15.4,10.700000000000001
117,ZCTA5 00959,48.99999999999999,18.2,18.2,14.600000000000001
118,ZCTA5 00960,0.0,0.0,0.0,0.0
119,ZCTA5 00961,45.099999999999994,17.1,20.0,17.7
120,ZCTA5 00962,68.3,15.3,10.5,5.800000000000001
121,ZCTA5 00965,79.4,15.0,4.0,1.5
122,ZCTA5 00966,29.200000000000003,10.5,15.7,44.5
123,ZCTA5 00968,34.5,18.4,13.5,33.599999999999994
124,ZCTA5 00969,27.399999999999995,14.9,18.2,39.4
125,ZCTA5 00971,62.599999999999994,13.4,10.6,13.399999999999999
126,ZCTA5 00976,45.2,16.5,17.7,20.6
127,ZCTA5 00979,40.6,18.9,18.8,21.6
128,ZCTA5 00982,57.300000000000004,16.6,16.7,9.4
129,ZCTA5 00983,51.5,18.4,19.7,10.5
130,ZCTA5 00985,57.00000000000001,16.7,16.2,10.2
131,ZCTA5 00987,49.3,18.6,19.4,12.7
132,ZCTA5 01001,21.3,11.6,19.7,47.5
133,ZCTA5 01002,11.500000000000002,6.2,14.8,67.5
134,ZCTA5 01003,0.0,0.0,0.0,0.0
135,ZCTA5 01005,21.9,4.0,23.8,50.3
136,ZCTA5 01007,18.8,10.2,15.1,56.1
137,ZCTA5 01008,14.6,11.4,25.3,48.699999999999996
138,ZCTA5 01009,29.8,22.3,0.0,47.9
139,ZCTA5 01010,19.900000000000002,7.8,9.3,62.900000000000006
140,ZCTA5 01011,17.9,13.6,21.4,47.1
141,ZCTA5 01012,11.399999999999999,22.8,31.1,34.7
142,ZCTA5 01013,27.700000000000003,14.1,23.4,34.8
143,ZCTA5 01020,22.900000000000002,12.1,22.2,42.699999999999996
144,ZCTA5 01022,21.999999999999996,21.2,27.9,28.9
145,ZCTA5 01026,24.900000000000002,10.9,21.5,42.7
146,ZCTA5 01027,18.999999999999996,9.6,20.7,50.5
147,ZCTA5 01028,15.5,8.6,16.2,59.7
148,ZCTA5 01029,21.9,12.4,28.7,37.2
149,ZCTA5 01030,18.9,9.8,14.2,57.1
150,ZCTA5 01031,24.2,14.3,24.7,36.8
151,ZCTA5 01032,25.8,15.5,28.8,30.000000000000004
152,ZCTA5 01033,11.6,13.8,18.8,55.900000000000006
153,ZCTA5 01034,14.3,10.1,22.9,52.599999999999994
154,ZCTA5 01035,14.5,9.6,19.2,56.599999999999994
155,ZCTA5 01036,11.0,8.7,21.7,58.599999999999994
156,ZCTA5 01037,23.5,7.0,11.7,57.699999999999996
157,ZCTA5 01038,16.099999999999998,13.7,18.3,51.8
158,ZCTA5 01039,20.0,10.4,12.5,57.099999999999994
159,ZCTA5 01040,22.200000000000003,16.0,21.0,40.8
160,ZCTA5 01050,19.3,14.6,18.1,48.2
161,ZCTA5 01053,15.200000000000001,17.6,22.6,44.699999999999996
162,ZCTA5 01054,16.8,6.8,23.4,53.10000000000001
163,ZCTA5 01056,22.4,10.2,18.8,48.400000000000006
164,ZCTA5 01057,16.599999999999998,10.2,26.0,47.2
165,ZCTA5 01060,15.700000000000001,13.7,18.3,52.2
166,ZCTA5 01062,17.900000000000002,8.7,19.7,53.800000000000004
167,ZCTA5 01063,0.0,0.0,0.0,0.0
168,ZCTA5 01066,0.0,0.0,0.0,0.0
169,ZCTA5 01068,14.600000000000001,9.2,11.1,65.2
170,ZCTA5 01069,19.7,9.1,23.5,47.699999999999996
171,ZCTA5 01070,25.599999999999998,7.8,27.8,38.6
172,ZCTA5 01071,13.599999999999998,9.5,22.7,54.2
173,ZCTA5 01072,19.0,11.1,20.1,50.00000000000001
174,ZCTA5 01073,18.1,6.1,16.9,59.00000000000001
175,ZCTA5 01074,0.0,26.7,0.0,73.3
176,ZCTA5 01075,16.900000000000002,13.1,21.8,48.3
177,ZCTA5 01077,15.1,10.5,11.6,62.800000000000004
178,ZCTA5 01079,31.6,24.1,8.3,36.1
179,ZCTA5 01080,37.7,19.2,20.2,22.9
180,ZCTA5 01081,24.3,15.7,21.3,38.8
181,ZCTA5 01082,21.5,11.3,23.6,43.7
182,ZCTA5 01083,34.9,15.2,19.5,30.400000000000002
183,ZCTA5 01084,20.4,25.0,17.0,37.5
184,ZCTA5 01085,16.400000000000002,9.4,16.7,57.5
185,ZCTA5 01086,0.0,0.0,0.0,0.0
186,ZCTA5 01088,32.5,24.5,25.3,17.7
187,ZCTA5 01089,22.2,10.8,20.2,46.8
188,ZCTA5 01092,31.8,0.0,16.8,51.3
189,ZCTA5 01093,9.899999999999999,6.6,17.6,66.0
190,ZCTA5 01094,34.7,5.3,12.6,47.4
191,ZCTA5 01095,18.1,7.5,10.7,63.699999999999996
192,ZCTA5 01096,17.299999999999997,14.5,25.4,42.8
193,ZCTA5 01097,21.4,0.0,78.6,0.0
194,ZCTA5 01098,23.0,10.6,24.3,42.1
195,ZCTA5 01103,48.599999999999994,19.7,13.1,18.6
196,ZCTA5 01104,30.8,14.2,23.8,31.1
197,ZCTA5 01105,35.4,10.7,12.0,42.0
198,ZCTA5 01106,10.999999999999998,7.9,12.1,69.0
199,ZCTA5 01107,28.800000000000004,17.8,12.7,40.6
200,ZCTA5 01108,27.5,15.5,21.8,35.199999999999996
201,ZCTA5 01109,29.299999999999997,18.6,25.2,26.7
202,ZCTA5 01118,17.5,12.4,28.3,41.900000000000006
203,ZCTA5 01119,31.6,13.8,19.7,34.8
204,ZCTA5 01128,12.700000000000001,9.3,23.2,55.1
205,ZCTA5 01129,20.3,12.6,21.0,46.0
206,ZCTA5 01151,38.8,18.2,18.6,24.5
207,ZCTA5 01199,0.0,0.0,0.0,0.0
208,ZCTA5 01201,26.7,12.8,22.8,37.8
209,ZCTA5 01220,25.900000000000002,19.8,20.9,33.5
210,ZCTA5 01222,14.5,11.4,7.9,66.3
211,ZCTA5 01223,31.4,10.6,21.9,36.0
212,ZCTA5 01224,0.0,0.0,28.2,71.8
213,ZCTA5 01225,34.4,11.2,14.7,39.6
214,ZCTA5 01226,25.200000000000003,18.9,16.4,39.5
215,ZCTA5 01229,28.6,0.0,34.3,37.2
216,ZCTA5 01230,20.900000000000002,14.7,19.2,45.3
217,ZCTA5 01235,18.700000000000003,16.4,28.3,36.5
218,ZCTA5 01236,26.9,12.5,16.8,43.7
219,ZCTA5 01237,20.2,10.3,20.0,49.400000000000006
220,ZCTA5 01238,16.2,9.6,27.8,46.5
221,ZCTA5 01240,30.999999999999996,10.2,15.0,43.7
222,ZCTA5 01242,0.0,38.8,22.4,38.8
223,ZCTA5 01243,23.200000000000003,6.6,18.5,51.7
224,ZCTA5 01244,53.3,0.0,23.3,23.3
225,ZCTA5 01245,32.5,7.3,20.7,39.5
226,ZCTA5 01247,27.500000000000004,17.0,22.9,32.6
227,ZCTA5 01253,25.800000000000004,5.5,25.5,43.2
228,ZCTA5 01254,12.5,14.4,12.2,60.99999999999999
229,ZCTA5 01255,26.4,15.2,24.2,34.3
230,ZCTA5 01256,29.7,13.6,17.3,39.3
231,ZCTA5 01257,24.9,15.8,14.9,44.4
232,ZCTA5 01258,25.4,15.8,24.0,34.9
233,ZCTA5 01259,15.500000000000002,18.2,19.1,47.0
234,ZCTA5 01260,20.0,0.0,23.1,56.9
235,ZCTA5 01262,27.7,8.9,18.3,45.2
236,ZCTA5 01264,25.5,20.0,18.2,36.3
237,ZCTA5 01266,18.4,13.1,12.4,56.1
238,ZCTA5 01267,22.2,6.8,13.3,57.7
239,ZCTA5 01270,21.700000000000003,11.2,20.7,46.3
240,ZCTA5 01301,20.2,16.2,24.1,39.4
241,ZCTA5 01330,22.299999999999997,5.5,18.1,54.1
242,ZCTA5 01331,22.400000000000002,16.2,22.4,39.0
243,ZCTA5 01337,22.6,17.3,19.3,40.9
244,ZCTA5 01338,17.1,12.9,24.3,45.7
245,ZCTA5 01339,20.3,21.4,25.4,32.8
246,ZCTA5 01340,25.199999999999996,16.2,22.7,35.9
247,ZCTA5 01341,19.000000000000004,12.3,15.1,53.4
248,ZCTA5 01342,22.2,8.7,15.7,53.3
249,ZCTA5 01343,15.7,0.0,9.4,75.1
250,ZCTA5 01344,19.8,14.3,27.8,38.099999999999994
251,ZCTA5 01346,19.099999999999998,13.0,22.5,45.5
252,ZCTA5 01347,65.5,0.0,34.5,0.0
253,ZCTA5 01349,29.400000000000002,8.6,15.8,46.2
254,ZCTA5 01350,50.0,6.0,34.0,10.0
255,ZCTA5 01351,20.7,13.5,15.8,50.0
256,ZCTA5 01354,15.899999999999999,9.5,21.6,52.900000000000006
257,ZCTA5 01355,16.8,10.5,22.0,50.6
258,ZCTA5 01360,18.2,7.2,24.8,49.8
259,ZCTA5 01364,28.0,14.5,26.9,30.4
260,ZCTA5 01366,22.0,12.6,10.8,54.6
261,ZCTA5 01367,35.6,12.7,26.9,24.9
262,ZCTA5 01368,22.299999999999997,15.6,17.9,44.2
263,ZCTA5 01370,17.1,18.2,17.5,47.2
264,ZCTA5 01373,14.3,13.8,17.2,54.599999999999994
265,ZCTA5 01375,13.100000000000001,19.3,13.6,54.0
266,ZCTA5 01376,20.5,13.9,25.0,40.5
267,ZCTA5 01378,24.099999999999998,6.7,26.2,42.8
268,ZCTA5 01379,24.700000000000003,19.0,21.9,34.4
269,ZCTA5 01420,23.6,11.9,16.9,47.7
270,ZCTA5 01430,14.6,13.5,9.7,62.300000000000004
271,ZCTA5 01431,16.7,10.7,15.8,57.0
272,ZCTA5 01432,12.8,12.1,18.8,56.4
273,ZCTA5 01434,0.0,3.5,7.0,89.6
274,ZCTA5 01436,17.0,13.3,19.0,50.7
275,ZCTA5 01438,39.9,0.0,54.2,5.9
276,ZCTA5 01440,20.599999999999998,12.3,27.1,40.0
277,ZCTA5 01450,9.7,7.1,7.9,75.3
278,ZCTA5 01451,7.300000000000001,7.4,3.7,81.7
279,ZCTA5 01452,11.8,7.9,15.2,65.2
280,ZCTA5 01453,17.299999999999997,8.5,18.5,55.7
281,ZCTA5 01460,14.3,3.9,11.1,70.8
282,ZCTA5 01462,15.4,13.9,16.8,53.900000000000006
283,ZCTA5 01463,13.700000000000001,7.2,16.4,62.900000000000006
284,ZCTA5 01464,25.4,5.7,15.9,53.1
285,ZCTA5 01467,0.0,12.0,0.0,88.0
286,ZCTA5 01468,22.5,14.4,17.2,45.9
287,ZCTA5 01469,12.999999999999998,1.6,22.2,63.1
288,ZCTA5 01473,12.799999999999999,11.0,17.8,58.5
289,ZCTA5 01474,7.1,5.9,19.9,67.2
290,ZCTA5 01475,15.199999999999998,15.8,18.2,50.800000000000004
291,ZCTA5 01501,20.000000000000004,9.2,16.9,53.8
292,ZCTA5 01503,6.7,9.6,17.8,66.0
293,ZCTA5 01504,10.600000000000001,7.4,21.3,60.8
294,ZCTA5 01505,8.0,6.7,16.6,68.7
295,ZCTA5 01506,26.000000000000004,7.9,19.8,46.3
296,ZCTA5 01507,9.899999999999999,6.0,11.9,72.2
297,ZCTA5 01510,18.9,7.8,17.2,56.0
298,ZCTA5 01515,15.300000000000002,14.5,22.6,47.3
299,ZCTA5 01516,11.799999999999999,4.4,17.8,65.9
300,ZCTA5 01518,20.2,6.5,23.3,50.0
301,ZCTA5 01519,12.100000000000001,5.8,7.4,74.80000000000001
302,ZCTA5 01520,9.3,7.7,16.4,66.5
303,ZCTA5 01521,24.1,12.3,19.0,44.599999999999994
304,ZCTA5 01522,5.8,10.1,12.2,71.9
305,ZCTA5 01523,13.8,11.2,16.8,58.3
306,ZCTA5 01524,11.5,8.6,30.4,49.6
307,ZCTA5 01525,19.5,62.3,0.0,18.2
308,ZCTA5 01527,18.2,4.9,19.0,57.900000000000006
309,ZCTA5 01529,13.100000000000001,8.2,14.9,63.8
310,ZCTA5 01531,16.6,6.7,17.2,59.599999999999994
311,ZCTA5 01532,11.9,8.7,9.1,70.30000000000001
312,ZCTA5 01534,3.4,6.0,16.0,74.7
313,ZCTA5 01535,22.400000000000002,15.2,11.9,50.7
314,ZCTA5 01536,14.6,7.1,22.7,55.699999999999996
315,ZCTA5 01537,19.6,14.2,22.4,43.7
316,ZCTA5 01540,13.6,11.4,20.2,54.7
317,ZCTA5 01541,6.4,7.6,13.1,72.8
318,ZCTA5 01542,20.799999999999997,3.4,21.9,53.9
319,ZCTA5 01543,12.8,11.3,14.5,61.4
320,ZCTA5 01545,10.600000000000001,7.8,12.4,69.0
321,ZCTA5 01550,20.599999999999998,12.7,22.9,43.800000000000004
322,ZCTA5 01560,12.8,3.1,8.8,75.19999999999999
323,ZCTA5 01561,0.0,0.0,0.0,100.0
324,ZCTA5 01562,20.7,7.8,13.9,57.6
325,ZCTA5 01564,8.6,5.1,15.9,70.4
326,ZCTA5 01566,15.299999999999999,6.3,19.9,58.400000000000006
327,ZCTA5 01568,5.6,7.3,14.3,72.69999999999999
328,ZCTA5 01569,13.3,8.1,15.8,62.800000000000004
329,ZCTA5 01570,19.9,12.8,20.0,47.199999999999996
330,ZCTA5 01571,16.599999999999998,10.2,15.9,57.1
331,ZCTA5 01581,8.700000000000001,6.6,13.4,71.19999999999999
332,ZCTA5 01583,12.3,9.1,23.1,55.400000000000006
333,ZCTA5 01585,19.0,14.1,15.8,51.2
334,ZCTA5 01588,17.6,9.9,17.3,55.2
335,ZCTA5 01590,5.6,6.8,10.2,77.39999999999999
336,ZCTA5 01602,15.700000000000001,9.5,19.9,55.0
337,ZCTA5 01603,15.899999999999997,11.0,23.5,49.6
338,ZCTA5 01604,19.1,12.8,22.1,45.9
339,ZCTA5 01605,19.700000000000003,7.4,24.5,48.400000000000006
340,ZCTA5 01606,20.299999999999997,9.8,18.3,51.5
341,ZCTA5 01607,14.9,16.2,22.0,47.0
342,ZCTA5 01608,21.1,15.8,14.0,49.099999999999994
343,ZCTA5 01609,13.4,8.6,18.0,60.199999999999996
344,ZCTA5 01610,28.700000000000006,13.9,23.5,33.8
345,ZCTA5 01611,12.0,11.3,10.1,66.69999999999999
346,ZCTA5 01612,12.5,7.5,14.5,65.4
347,ZCTA5 01701,12.3,7.1,14.3,66.3
348,ZCTA5 01702,13.399999999999999,6.9,14.9,64.9
349,ZCTA5 01718,0.0,13.4,22.8,63.7
350,ZCTA5 01719,9.4,10.1,10.1,70.5
351,ZCTA5 01720,6.4,6.0,11.8,75.9
352,ZCTA5 01721,12.7,7.5,13.5,66.4
353,ZCTA5 01730,8.3,7.0,10.3,74.5
354,ZCTA5 01731,0.0,0.0,0.0,0.0
355,ZCTA5 01740,10.299999999999999,3.0,8.4,78.1
356,ZCTA5 01741,10.399999999999999,2.2,8.9,78.6
357,ZCTA5 01742,12.099999999999998,4.0,6.3,77.8
358,ZCTA5 01745,26.3,13.5,11.3,48.9
359,ZCTA5 01746,9.0,8.0,10.2,72.9
360,ZCTA5 01747,8.600000000000001,7.4,18.0,65.9
361,ZCTA5 01748,7.6,2.9,8.7,80.7
362,ZCTA5 01749,16.7,10.3,16.7,56.4
363,ZCTA5 01752,13.600000000000001,9.5,18.0,58.8
364,ZCTA5 01754,10.8,6.5,14.4,68.4
365,ZCTA5 01756,13.499999999999998,4.4,12.7,69.4
366,ZCTA5 01757,13.599999999999998,9.8,17.5,59.1
367,ZCTA5 01760,12.500000000000002,8.5,11.3,67.5
368,ZCTA5 01770,7.3999999999999995,2.7,9.3,80.7
369,ZCTA5 01772,6.6000000000000005,5.5,5.9,81.8
370,ZCTA5 01773,5.1,4.1,8.1,82.6
371,ZCTA5 01775,11.399999999999999,6.2,10.5,71.8
372,ZCTA5 01776,5.1,2.1,6.3,86.4
373,ZCTA5 01778,8.700000000000001,4.4,9.3,77.6
374,ZCTA5 01801,14.899999999999999,8.0,15.2,61.8
375,ZCTA5 01803,12.4,6.7,14.5,66.5
376,ZCTA5 01810,8.3,6.0,11.3,74.4
377,ZCTA5 01821,13.5,8.7,14.7,63.199999999999996
378,ZCTA5 01824,12.1,8.0,10.6,69.4
379,ZCTA5 01826,16.5,6.7,18.8,57.9
380,ZCTA5 01827,8.700000000000001,7.9,9.5,74.2
381,ZCTA5 01830,12.800000000000002,10.9,17.1,59.300000000000004
382,ZCTA5 01832,19.799999999999997,10.2,19.2,51.0
383,ZCTA5 01833,8.1,5.0,12.7,74.3
384,ZCTA5 01834,9.1,7.1,13.8,70.1
385,ZCTA5 01835,9.4,8.5,20.1,61.900000000000006
386,ZCTA5 01840,71.39999999999999,5.7,4.3,18.6
387,ZCTA5 01841,26.4,12.4,24.5,36.8
388,ZCTA5 01843,19.9,13.3,21.3,45.5
389,ZCTA5 01844,17.3,9.5,16.0,57.099999999999994
390,ZCTA5 01845,11.100000000000001,5.8,11.0,72.1
391,ZCTA5 01850,20.6,13.3,24.9,41.2
392,ZCTA5 01851,21.2,10.0,19.8,48.99999999999999
393,ZCTA5 01852,18.3,12.3,19.9,49.6
394,ZCTA5 01854,21.4,8.6,21.1,48.9
395,ZCTA5 01860,14.399999999999999,8.5,16.7,60.5
396,ZCTA5 01862,17.1,5.6,13.6,63.800000000000004
397,ZCTA5 01863,13.8,9.9,15.2,61.10000000000001
398,ZCTA5 01864,11.399999999999999,3.9,10.0,74.69999999999999
399,ZCTA5 01867,10.4,5.1,11.8,72.69999999999999
400,ZCTA5 01876,14.600000000000001,6.1,15.1,64.3
401,ZCTA5 01879,12.500000000000002,7.1,13.9,66.4
402,ZCTA5 01880,9.6,8.7,16.8,64.7
403,ZCTA5 01886,6.3999999999999995,3.9,11.0,78.9
404,ZCTA5 01887,9.799999999999999,8.5,13.7,67.9
405,ZCTA5 01890,6.9,4.9,9.3,78.9
406,ZCTA5 01901,0.0,0.0,22.2,77.8
407,ZCTA5 01902,20.7,12.7,22.4,44.400000000000006
408,ZCTA5 01904,14.2,7.9,16.9,61.0
409,ZCTA5 01905,21.4,11.9,19.6,47.1
410,ZCTA5 01906,16.0,9.1,16.7,58.3
411,ZCTA5 01907,10.4,5.0,14.3,70.5
412,ZCTA5 01908,14.400000000000002,12.4,16.3,57.0
413,ZCTA5 01913,11.900000000000002,8.1,13.2,66.7
414,ZCTA5 01915,13.5,6.9,16.5,62.89999999999999
415,ZCTA5 01921,7.299999999999999,3.4,7.9,81.4
416,ZCTA5 01922,6.1,5.5,17.5,70.9
417,ZCTA5 01923,12.5,8.7,18.2,60.5
418,ZCTA5 01929,8.4,9.9,13.5,68.30000000000001
419,ZCTA5 01930,19.400000000000002,8.9,18.0,53.7
420,ZCTA5 01937,0.0,0.0,0.0,0.0
421,ZCTA5 01938,13.7,8.6,15.7,62.1
422,ZCTA5 01940,13.400000000000002,6.2,9.6,70.9
423,ZCTA5 01944,13.9,4.9,6.2,75.0
424,ZCTA5 01945,10.5,7.5,12.8,69.2
425,ZCTA5 01949,14.200000000000001,3.8,10.7,71.3
426,ZCTA5 01950,13.800000000000002,7.0,14.6,64.6
427,ZCTA5 01951,18.3,7.5,12.4,61.8
428,ZCTA5 01952,16.299999999999997,11.4,16.9,55.4
429,ZCTA5 01960,17.700000000000003,9.7,16.6,55.9
430,ZCTA5 01966,17.999999999999996,7.8,18.4,55.9
431,ZCTA5 01969,16.4,3.4,14.3,66.0
432,ZCTA5 01970,17.799999999999997,9.3,18.8,54.199999999999996
433,ZCTA5 01982,10.299999999999999,7.1,5.7,77.1
434,ZCTA5 01983,8.5,7.4,11.4,72.7
435,ZCTA5 01984,14.300000000000002,2.5,10.4,72.7
436,ZCTA5 01985,8.399999999999999,7.9,12.7,71.0
437,ZCTA5 02019,14.200000000000001,8.6,17.9,59.1
438,ZCTA5 02021,12.8,7.8,12.9,66.7
439,ZCTA5 02025,8.4,7.2,7.3,77.1
440,ZCTA5 02026,11.9,8.4,16.2,63.400000000000006
441,ZCTA5 02030,5.0,6.2,10.1,78.6
442,ZCTA5 02032,5.5,15.9,14.4,64.10000000000001
443,ZCTA5 02035,11.1,5.3,15.1,68.5
444,ZCTA5 02038,9.3,6.1,11.3,73.4
445,ZCTA5 02043,10.7,7.9,12.0,69.3
446,ZCTA5 02045,16.9,13.6,13.8,55.699999999999996
447,ZCTA5 02047,100.0,0.0,0.0,0.0
448,ZCTA5 02048,9.0,5.1,12.5,73.2
449,ZCTA5 02050,11.600000000000001,8.5,15.4,64.6
450,ZCTA5 02052,5.5,3.7,8.2,82.6
451,ZCTA5 02053,7.6000000000000005,5.4,11.9,75.1
452,ZCTA5 02054,10.7,8.8,19.6,61.10000000000001
453,ZCTA5 02056,7.8999999999999995,4.7,9.9,77.6
454,ZCTA5 02061,9.9,6.3,13.4,70.5
455,ZCTA5 02062,15.799999999999999,7.5,13.9,62.7
456,ZCTA5 02066,10.600000000000001,6.8,13.7,69.1
457,ZCTA5 02067,7.9,5.2,10.1,76.7
458,ZCTA5 02071,21.1,0.0,8.1,70.9
459,ZCTA5 02072,14.600000000000001,11.6,14.7,59.0
460,ZCTA5 02081,9.000000000000002,6.7,14.5,69.8
