,ZCTA,marriedPercent
1,ZCTA5 00601,0.5545244233378562
2,ZCTA5 00602,0.5746510732617826
3,ZCTA5 00603,0.5653192395504039
4,ZCTA5 00606,0.5064446935724963
5,ZCTA5 00610,0.556770272515786
6,ZCTA5 00612,0.5043069613570775
7,ZCTA5 00616,0.5198514047410009
8,ZCTA5 00617,0.4763728954479318
9,ZCTA5 00622,0.5327533929162529
10,ZCTA5 00623,0.46870153717013796
11,ZCTA5 00624,0.5746250929565494
12,ZCTA5 00627,0.6133312367491165
13,ZCTA5 00631,0.5502611241217799
14,ZCTA5 00637,0.4772068015578988
15,ZCTA5 00638,0.5719952292605354
16,ZCTA5 00641,0.5503135189172562
17,ZCTA5 00646,0.5751316793893129
18,ZCTA5 00647,0.4648982739625413
19,ZCTA5 00650,0.6527740376316243
20,ZCTA5 00652,0.4759524702939337
21,ZCTA5 00653,0.49190331278890603
22,ZCTA5 00656,0.5354053352219075
23,ZCTA5 00659,0.6196942187408664
24,ZCTA5 00660,0.5482956554213868
25,ZCTA5 00662,0.5401770595761249
26,ZCTA5 00664,0.5104002316346791
27,ZCTA5 00667,0.4906062651436483
28,ZCTA5 00669,0.5592815402803579
29,ZCTA5 00670,0.5857843781597574
30,ZCTA5 00674,0.54327488282327
31,ZCTA5 00676,0.5651743639921721
32,ZCTA5 00677,0.5772815884476534
33,ZCTA5 00678,0.6005948401162791
34,ZCTA5 00680,0.46426606869755715
35,ZCTA5 00682,0.46875949170928255
36,ZCTA5 00683,0.4751828087986464
37,ZCTA5 00685,0.5442678949942931
38,ZCTA5 00687,0.5291296673455533
39,ZCTA5 00688,0.6161212773591676
40,ZCTA5 00690,0.5183515312916112
41,ZCTA5 00692,0.48481348981900446
42,ZCTA5 00693,0.5197828318075455
43,ZCTA5 00694,0.23938461538461542
44,ZCTA5 00698,0.4792237175063262
45,ZCTA5 00703,0.5082974866450652
46,ZCTA5 00704,0.4838956190476191
47,ZCTA5 00705,0.5316178379904036
48,ZCTA5 00707,0.5232005802707931
49,ZCTA5 00714,0.5087021648514186
50,ZCTA5 00715,0.36332807762280167
51,ZCTA5 00716,0.48812835644732955
52,ZCTA5 00717,0.37705036485906424
53,ZCTA5 00718,0.4644260967609676
54,ZCTA5 00719,0.5550939477527178
55,ZCTA5 00720,0.5113091324200914
56,ZCTA5 00723,0.5075890361006442
57,ZCTA5 00725,0.4782102710257323
58,ZCTA5 00727,0.5386498901193606
59,ZCTA5 00728,0.5427343692193858
60,ZCTA5 00729,0.5266246240323454
61,ZCTA5 00730,0.47458313713013045
62,ZCTA5 00731,0.5921759259259259
63,ZCTA5 00735,0.49227539583703966
64,ZCTA5 00736,0.5164741927881216
65,ZCTA5 00738,0.45330541024722326
66,ZCTA5 00739,0.549732240793941
67,ZCTA5 00740,0.39611204013377926
68,ZCTA5 00741,0.5674844798657718
69,ZCTA5 00745,0.5279431734656376
70,ZCTA5 00751,0.49717605708808177
71,ZCTA5 00754,0.5109987826404528
72,ZCTA5 00757,0.45567434944237917
73,ZCTA5 00765,0.5239914320685435
74,ZCTA5 00766,0.5265370694087403
75,ZCTA5 00767,0.5111224025974026
76,ZCTA5 00769,0.49523367564425497
77,ZCTA5 00771,0.5369661858756293
78,ZCTA5 00772,0.4508551707723432
79,ZCTA5 00773,0.5508544560540872
80,ZCTA5 00775,0.42887391304347827
81,ZCTA5 00777,0.5263194111605615
82,ZCTA5 00778,0.5182066072364971
83,ZCTA5 00780,0.5253160206224938
84,ZCTA5 00782,0.5234762538246641
85,ZCTA5 00783,0.579461182665623
86,ZCTA5 00784,0.5045908647990257
87,ZCTA5 00786,0.4743189655172414
88,ZCTA5 00791,0.49694773583172597
89,ZCTA5 00794,0.5577949688936976
90,ZCTA5 00795,0.5223777227722772
91,ZCTA5 00901,0.37511580756013746
92,ZCTA5 00906,0.0
93,ZCTA5 00907,0.39937634633483216
94,ZCTA5 00909,0.3471555642633229
95,ZCTA5 00911,0.3589620733249051
96,ZCTA5 00912,0.33954545454545454
97,ZCTA5 00913,0.33012318840579713
98,ZCTA5 00915,0.305600263749903
99,ZCTA5 00917,0.358509745282046
100,ZCTA5 00918,0.3143145396472712
101,ZCTA5 00920,0.36266859173700583
102,ZCTA5 00921,0.3737869151816637
103,ZCTA5 00923,0.3287586424198775
104,ZCTA5 00924,0.3902882279939722
105,ZCTA5 00925,0.26107579462102687
106,ZCTA5 00926,0.5286721754742694
107,ZCTA5 00927,0.4669605532786885
108,ZCTA5 00934,0.4902745098039216
109,ZCTA5 00936,0.5627899159663866
110,ZCTA5 00949,0.5017310299378648
111,ZCTA5 00950,0.0
112,ZCTA5 00951,0.0
113,ZCTA5 00952,0.4654111575325633
114,ZCTA5 00953,0.5874262382254634
115,ZCTA5 00956,0.5193842737555115
116,ZCTA5 00957,0.5548449759755002
117,ZCTA5 00959,0.46187640341617886
118,ZCTA5 00960,0.19778813559322037
119,ZCTA5 00961,0.5201078625589179
120,ZCTA5 00962,0.4424873096446701
121,ZCTA5 00965,0.3723370725034199
122,ZCTA5 00966,0.5612384395034784
123,ZCTA5 00968,0.4215548359240069
124,ZCTA5 00969,0.5428687918564158
125,ZCTA5 00971,0.5066960186648604
126,ZCTA5 00976,0.5188922262922263
127,ZCTA5 00979,0.47137272620584436
128,ZCTA5 00982,0.4389181639528355
129,ZCTA5 00983,0.4674210158434296
130,ZCTA5 00985,0.4970424057473457
131,ZCTA5 00987,0.5440124374806355
132,ZCTA5 01001,0.5610329422917408
133,ZCTA5 01002,0.6380001209043645
134,ZCTA5 01003,0.7857142857142857
135,ZCTA5 01005,0.522265141318977
136,ZCTA5 01007,0.7116003821281598
137,ZCTA5 01008,0.7687953216374269
138,ZCTA5 01009,0.6245665529010238
139,ZCTA5 01010,0.6779999999999999
140,ZCTA5 01011,0.671524926686217
141,ZCTA5 01012,0.6803843537414966
142,ZCTA5 01013,0.5038865955473099
143,ZCTA5 01020,0.5684376276726134
144,ZCTA5 01022,0.3424916334661355
145,ZCTA5 01026,0.5592482517482518
146,ZCTA5 01027,0.5712716174974568
147,ZCTA5 01028,0.6608305398077396
148,ZCTA5 01029,0.7231348837209302
149,ZCTA5 01030,0.704205289672544
150,ZCTA5 01031,0.6726760797342193
151,ZCTA5 01032,0.6720463576158942
152,ZCTA5 01033,0.6651199193819282
153,ZCTA5 01034,0.7183368983957219
154,ZCTA5 01035,0.6335811011904762
155,ZCTA5 01036,0.7503686556927297
156,ZCTA5 01037,0.7978559139784948
157,ZCTA5 01038,0.6343071113908119
158,ZCTA5 01039,0.557856050955414
159,ZCTA5 01040,0.4689363804004215
160,ZCTA5 01050,0.7018946015424166
161,ZCTA5 01053,0.4519841688654353
162,ZCTA5 01054,0.6983741626794258
163,ZCTA5 01056,0.682781512605042
164,ZCTA5 01057,0.6176318259385666
165,ZCTA5 01060,0.41996295658166777
166,ZCTA5 01062,0.5843441704035874
167,ZCTA5 01063,0.0
168,ZCTA5 01066,0.0
169,ZCTA5 01068,0.7277323462414579
170,ZCTA5 01069,0.6144394270453993
171,ZCTA5 01070,0.5662901408450703
172,ZCTA5 01071,0.7208092566619916
173,ZCTA5 01072,0.5729390243902439
174,ZCTA5 01073,0.7143892869327875
175,ZCTA5 01074,0.8831168831168831
176,ZCTA5 01075,0.5701344038437224
177,ZCTA5 01077,0.7065353448275862
178,ZCTA5 01079,0.598439330543933
179,ZCTA5 01080,0.4924805194805195
180,ZCTA5 01081,0.6903717514124295
181,ZCTA5 01082,0.6046855409504549
182,ZCTA5 01083,0.5583711414213927
183,ZCTA5 01084,0.6509763313609468
184,ZCTA5 01085,0.618027089604075
185,ZCTA5 01086,0.0
186,ZCTA5 01088,0.3588311345646438
187,ZCTA5 01089,0.5739582953320621
188,ZCTA5 01092,0.49882920110192835
189,ZCTA5 01093,0.6275816326530612
190,ZCTA5 01094,0.3446076555023923
191,ZCTA5 01095,0.6871876260080645
192,ZCTA5 01096,0.6331035044824775
193,ZCTA5 01097,0.0
194,ZCTA5 01098,0.6337411764705881
195,ZCTA5 01103,0.24047494989979956
196,ZCTA5 01104,0.4148694059745908
197,ZCTA5 01105,0.22314457469191465
198,ZCTA5 01106,0.7623595303701929
199,ZCTA5 01107,0.36208449866111275
200,ZCTA5 01108,0.4699213274541657
201,ZCTA5 01109,0.4360924735867553
202,ZCTA5 01118,0.5997818570958182
203,ZCTA5 01119,0.5095522054718036
204,ZCTA5 01128,0.731556890459364
205,ZCTA5 01129,0.6071862203444913
206,ZCTA5 01151,0.436684328358209
207,ZCTA5 01199,0.0
208,ZCTA5 01201,0.5007768329119743
209,ZCTA5 01220,0.5650049988098073
210,ZCTA5 01222,0.5743123425692694
211,ZCTA5 01223,0.6461599727705922
212,ZCTA5 01224,0.6851118881118882
213,ZCTA5 01225,0.668008140262993
214,ZCTA5 01226,0.579018276762402
215,ZCTA5 01229,0.1836734693877551
216,ZCTA5 01230,0.5646785797710816
217,ZCTA5 01235,0.6497590520078999
218,ZCTA5 01236,0.520442132639792
219,ZCTA5 01237,0.6419145516074449
220,ZCTA5 01238,0.6313222778473091
221,ZCTA5 01240,0.5860317938420349
222,ZCTA5 01242,0.6292377622377623
223,ZCTA5 01243,0.706996336996337
224,ZCTA5 01244,0.6398699999999999
225,ZCTA5 01245,0.7184743326488706
226,ZCTA5 01247,0.515166779569164
227,ZCTA5 01253,0.7036530120481929
228,ZCTA5 01254,0.6519453237410071
229,ZCTA5 01255,0.6150925925925926
230,ZCTA5 01256,0.6695792349726776
231,ZCTA5 01257,0.6840090978013647
232,ZCTA5 01258,0.4838447653429602
233,ZCTA5 01259,0.7154663341645885
234,ZCTA5 01260,0.23772027972027973
235,ZCTA5 01262,0.5470703324808184
236,ZCTA5 01264,0.5573362831858407
237,ZCTA5 01266,0.6559276169265034
238,ZCTA5 01267,0.6088602896801448
239,ZCTA5 01270,0.7035769230769231
240,ZCTA5 01301,0.5413206909046986
241,ZCTA5 01330,0.606592889908257
242,ZCTA5 01331,0.5583416209234743
243,ZCTA5 01337,0.6636252532072924
244,ZCTA5 01338,0.6125581395348838
245,ZCTA5 01339,0.5959545983701979
246,ZCTA5 01340,0.6166496018202502
247,ZCTA5 01341,0.6525771248688352
248,ZCTA5 01342,0.5392154065620542
249,ZCTA5 01343,0.8214285714285714
250,ZCTA5 01344,0.6094425727411945
251,ZCTA5 01346,0.7176428571428571
252,ZCTA5 01347,0.4
253,ZCTA5 01349,0.5153737373737375
254,ZCTA5 01350,0.4407627118644068
255,ZCTA5 01351,0.604369696969697
256,ZCTA5 01354,0.7737162954279015
257,ZCTA5 01355,0.6466698841698842
258,ZCTA5 01360,0.6297592713077422
259,ZCTA5 01364,0.5255184700026199
260,ZCTA5 01366,0.7336553524804178
261,ZCTA5 01367,0.5492171052631578
262,ZCTA5 01368,0.7638409836065574
263,ZCTA5 01370,0.6105471045808125
264,ZCTA5 01373,0.564317672413793
265,ZCTA5 01375,0.6222374392220421
266,ZCTA5 01376,0.4647312318540025
267,ZCTA5 01378,0.6765653104925053
268,ZCTA5 01379,0.487510556621881
269,ZCTA5 01420,0.5224797432811874
270,ZCTA5 01430,0.6942933516106922
271,ZCTA5 01431,0.6773031980319804
272,ZCTA5 01432,0.5506845660249916
273,ZCTA5 01434,0.4070298062593145
274,ZCTA5 01436,0.5479653437674679
275,ZCTA5 01438,1.0
276,ZCTA5 01440,0.5233404453771715
277,ZCTA5 01450,0.7808482475764353
278,ZCTA5 01451,0.7555426900584795
279,ZCTA5 01452,0.7149712399811411
280,ZCTA5 01453,0.5996808801048265
281,ZCTA5 01460,0.6910221811460259
282,ZCTA5 01462,0.6747980877390326
283,ZCTA5 01463,0.713290244357396
284,ZCTA5 01464,0.5624074074074075
285,ZCTA5 01467,0.7601164383561644
286,ZCTA5 01468,0.6557802739726027
287,ZCTA5 01469,0.7522864189411378
288,ZCTA5 01473,0.6724568138195777
289,ZCTA5 01474,0.6646941056910569
290,ZCTA5 01475,0.6089395003903201
291,ZCTA5 01501,0.6509535522537145
292,ZCTA5 01503,0.6879201596806387
293,ZCTA5 01504,0.6955473163841808
294,ZCTA5 01505,0.7386910646387832
295,ZCTA5 01506,0.6145627732667083
296,ZCTA5 01507,0.7222566728218902
297,ZCTA5 01510,0.49712757408337516
298,ZCTA5 01515,0.7188050139275767
299,ZCTA5 01516,0.732884178442782
300,ZCTA5 01518,0.7397803598200899
301,ZCTA5 01519,0.6980407788390889
302,ZCTA5 01520,0.7208990784780024
303,ZCTA5 01521,0.6591284634760705
304,ZCTA5 01522,0.7657095205003475
305,ZCTA5 01523,0.6934018294674943
306,ZCTA5 01524,0.7159135877862596
307,ZCTA5 01525,0.0
308,ZCTA5 01527,0.6210244302344647
309,ZCTA5 01529,0.6491305637982197
310,ZCTA5 01531,0.6665743879472693
311,ZCTA5 01532,0.7326569365031597
312,ZCTA5 01534,0.7025967803756228
313,ZCTA5 01535,0.6620436847103515
314,ZCTA5 01536,0.6656897435897436
315,ZCTA5 01537,0.6007921419518378
316,ZCTA5 01540,0.6452544747081712
317,ZCTA5 01541,0.7630448456610366
318,ZCTA5 01542,0.5786129032258065
319,ZCTA5 01543,0.7233277233782129
320,ZCTA5 01545,0.7031102425335739
321,ZCTA5 01550,0.5016487409304311
322,ZCTA5 01560,0.6110071890726096
323,ZCTA5 01561,0.0
324,ZCTA5 01562,0.6386019001490313
