,GEO.display-label,PoorFucks,HC02_EST_VC09,HC02_EST_VC10,RichFucks
63,ZCTA5 00735,71.10000000000001,17.8,6.6,4.5
64,ZCTA5 00736,62.800000000000004,14.7,10.6,11.900000000000002
65,ZCTA5 00738,66.5,16.0,12.0,5.5
66,ZCTA5 00739,59.9,13.6,14.4,12.0
67,ZCTA5 00740,72.9,13.1,8.6,5.6
68,ZCTA5 00741,74.6,16.6,7.4,1.4
69,ZCTA5 00745,60.7,19.0,13.5,6.9
70,ZCTA5 00751,75.89999999999999,12.7,7.7,3.6999999999999997
71,ZCTA5 00754,71.8,11.5,10.5,6.1
72,ZCTA5 00757,70.3,10.8,11.5,7.3999999999999995
73,ZCTA5 00765,76.2,18.5,5.4,0.0
74,ZCTA5 00766,72.10000000000001,12.8,10.0,5.1
75,ZCTA5 00767,76.10000000000001,12.7,8.3,2.9
76,ZCTA5 00769,70.1,14.8,9.3,5.6000000000000005
77,ZCTA5 00771,66.2,14.8,10.9,8.1
78,ZCTA5 00772,73.4,15.0,9.0,2.8000000000000003
79,ZCTA5 00773,66.10000000000001,14.2,11.3,8.5
80,ZCTA5 00775,79.1,8.7,8.1,4.2
81,ZCTA5 00777,69.30000000000001,13.4,12.5,4.7
82,ZCTA5 00778,51.699999999999996,13.3,15.5,19.5
83,ZCTA5 00780,61.7,8.3,13.4,16.5
84,ZCTA5 00782,76.6,12.1,8.2,3.1
85,ZCTA5 00783,76.1,11.9,9.2,2.9
86,ZCTA5 00784,72.5,13.3,9.8,4.5
87,ZCTA5 00786,91.5,8.5,0.0,0.0
88,ZCTA5 00791,67.2,11.4,12.3,9.200000000000001
89,ZCTA5 00794,74.79999999999998,13.8,7.9,3.5
90,ZCTA5 00795,70.60000000000001,12.7,12.0,4.9
91,ZCTA5 00901,50.7,7.0,5.4,36.8
92,ZCTA5 00906,61.300000000000004,11.4,0.0,27.2
93,ZCTA5 00907,44.800000000000004,12.6,15.2,27.4
94,ZCTA5 00909,57.30000000000001,10.5,14.7,17.6
95,ZCTA5 00911,43.7,13.5,19.2,23.5
96,ZCTA5 00912,54.9,12.6,16.1,16.2
97,ZCTA5 00913,46.300000000000004,5.7,17.5,30.5
98,ZCTA5 00915,78.9,14.0,4.2,2.9
99,ZCTA5 00917,66.9,13.5,8.8,10.7
100,ZCTA5 00918,33.1,18.1,19.2,29.599999999999998
101,ZCTA5 00920,56.0,19.2,12.6,12.0
102,ZCTA5 00921,53.0,18.2,16.7,12.200000000000001
103,ZCTA5 00923,64.4,14.8,11.0,9.899999999999999
104,ZCTA5 00924,53.8,16.4,18.9,11.0
105,ZCTA5 00925,63.8,19.9,8.5,7.700000000000001
106,ZCTA5 00926,42.6,13.0,15.9,28.5
107,ZCTA5 00927,36.6,13.4,15.7,34.2
108,ZCTA5 00934,0.0,0.0,0.0,0.0
109,ZCTA5 00936,0.0,0.0,0.0,0.0
110,ZCTA5 00949,57.5,17.0,15.5,9.9
111,ZCTA5 00950,0.0,0.0,0.0,0.0
112,ZCTA5 00951,100.0,0.0,0.0,0.0
113,ZCTA5 00952,71.39999999999999,13.5,9.9,5.199999999999999
114,ZCTA5 00953,50.300000000000004,13.9,17.2,18.700000000000003
115,ZCTA5 00956,62.699999999999996,17.3,13.0,7.1
116,ZCTA5 00957,57.0,18.2,15.0,9.9
117,ZCTA5 00959,47.5,20.1,17.0,15.4
118,ZCTA5 00960,0.0,0.0,0.0,0.0
119,ZCTA5 00961,44.9,15.6,17.9,21.4
120,ZCTA5 00962,64.1,15.8,12.5,7.5
121,ZCTA5 00965,75.50000000000001,17.5,5.3,1.8
122,ZCTA5 00966,29.500000000000004,12.4,14.3,43.8
123,ZCTA5 00968,33.199999999999996,15.1,16.7,34.8
124,ZCTA5 00969,28.8,12.3,16.9,42.1
125,ZCTA5 00971,63.8,12.1,12.0,12.2
126,ZCTA5 00976,47.1,16.3,16.8,19.8
127,ZCTA5 00979,43.4,14.0,19.3,23.4
128,ZCTA5 00982,55.5,20.8,13.3,10.3
129,ZCTA5 00983,51.699999999999996,18.3,19.6,10.399999999999999
130,ZCTA5 00985,57.4,15.5,16.7,10.4
131,ZCTA5 00987,47.8,17.1,19.9,15.3
132,ZCTA5 01001,18.400000000000002,11.9,19.9,49.8
133,ZCTA5 01002,13.3,5.4,13.9,67.5
134,ZCTA5 01003,0.0,0.0,0.0,0.0
135,ZCTA5 01005,16.900000000000002,8.9,22.5,51.6
136,ZCTA5 01007,14.2,8.8,15.6,61.400000000000006
137,ZCTA5 01008,18.800000000000004,9.4,24.5,47.3
138,ZCTA5 01009,36.7,18.0,23.4,21.9
139,ZCTA5 01010,16.799999999999997,9.9,9.0,64.2
140,ZCTA5 01011,16.099999999999998,11.9,20.3,51.7
141,ZCTA5 01012,13.7,21.7,29.2,35.4
142,ZCTA5 01013,25.799999999999997,15.7,25.1,33.5
143,ZCTA5 01020,18.8,12.0,20.6,48.6
144,ZCTA5 01022,30.8,19.1,22.1,28.0
145,ZCTA5 01026,27.7,12.5,25.5,34.4
146,ZCTA5 01027,19.900000000000002,8.4,22.7,49.00000000000001
147,ZCTA5 01028,15.799999999999999,6.8,15.3,62.0
148,ZCTA5 01029,30.6,14.2,14.5,40.7
149,ZCTA5 01030,21.8,7.5,19.3,51.4
150,ZCTA5 01031,28.9,14.6,20.8,35.6
151,ZCTA5 01032,27.500000000000004,13.1,21.4,38.099999999999994
152,ZCTA5 01033,9.5,7.7,13.9,68.8
153,ZCTA5 01034,15.100000000000001,8.6,18.0,58.3
154,ZCTA5 01035,18.900000000000002,10.2,20.6,50.3
155,ZCTA5 01036,12.4,7.9,20.3,59.3
156,ZCTA5 01037,23.5,0.0,11.7,64.8
157,ZCTA5 01038,14.0,12.7,21.1,52.1
158,ZCTA5 01039,21.200000000000003,8.1,14.4,56.400000000000006
159,ZCTA5 01040,20.9,12.9,19.5,46.599999999999994
160,ZCTA5 01050,20.2,14.0,20.8,44.9
161,ZCTA5 01053,19.7,15.8,14.4,50.199999999999996
162,ZCTA5 01054,16.400000000000002,6.9,18.3,58.5
163,ZCTA5 01056,22.800000000000004,8.9,20.8,47.5
164,ZCTA5 01057,16.1,10.8,20.9,52.0
165,ZCTA5 01060,19.200000000000003,12.4,15.7,52.6
166,ZCTA5 01062,15.600000000000001,9.6,17.0,57.8
167,ZCTA5 01063,0.0,0.0,0.0,0.0
168,ZCTA5 01066,0.0,0.0,0.0,0.0
169,ZCTA5 01068,14.2,11.8,15.6,58.400000000000006
170,ZCTA5 01069,15.799999999999999,13.6,22.6,48.099999999999994
171,ZCTA5 01070,27.200000000000003,12.4,25.8,34.6
172,ZCTA5 01071,14.299999999999999,11.0,23.0,51.699999999999996
173,ZCTA5 01072,19.6,11.9,18.8,49.7
174,ZCTA5 01073,22.500000000000004,5.1,12.1,60.5
175,ZCTA5 01074,0.0,0.0,0.0,100.0
176,ZCTA5 01075,20.3,10.3,20.1,49.5
177,ZCTA5 01077,15.300000000000002,7.9,17.1,59.6
178,ZCTA5 01079,33.3,23.2,10.7,32.7
179,ZCTA5 01080,35.7,12.4,23.5,28.400000000000002
180,ZCTA5 01081,34.4,11.0,21.4,33.1
181,ZCTA5 01082,24.7,13.1,23.7,38.5
182,ZCTA5 01083,41.6,5.2,7.0,46.099999999999994
183,ZCTA5 01084,31.9,20.8,15.3,31.900000000000002
184,ZCTA5 01085,17.599999999999998,9.5,18.1,54.8
185,ZCTA5 01086,0.0,0.0,0.0,0.0
186,ZCTA5 01088,18.700000000000003,23.3,23.3,34.699999999999996
187,ZCTA5 01089,22.799999999999997,11.1,19.2,46.900000000000006
188,ZCTA5 01092,23.099999999999998,8.5,17.3,51.2
189,ZCTA5 01093,17.099999999999998,7.7,15.4,59.9
190,ZCTA5 01094,0.0,8.7,14.5,76.8
191,ZCTA5 01095,18.099999999999998,8.0,10.4,63.5
192,ZCTA5 01096,15.799999999999997,12.6,17.9,53.699999999999996
193,ZCTA5 01097,0.0,0.0,0.0,0.0
194,ZCTA5 01098,16.9,10.3,26.8,45.900000000000006
195,ZCTA5 01103,39.6,13.9,17.4,29.200000000000003
196,ZCTA5 01104,29.0,14.9,22.7,33.3
197,ZCTA5 01105,41.0,10.2,9.2,39.6
198,ZCTA5 01106,11.499999999999998,6.2,12.1,70.3
199,ZCTA5 01107,31.5,18.0,16.2,34.199999999999996
200,ZCTA5 01108,22.599999999999998,14.0,22.5,40.900000000000006
201,ZCTA5 01109,29.1,20.8,22.8,27.299999999999997
202,ZCTA5 01118,16.400000000000002,15.3,22.5,45.7
203,ZCTA5 01119,31.2,12.5,21.3,35.0
204,ZCTA5 01128,20.000000000000004,9.1,23.0,47.8
205,ZCTA5 01129,20.900000000000002,13.6,25.9,39.599999999999994
206,ZCTA5 01151,33.900000000000006,12.0,25.0,29.0
207,ZCTA5 01199,0.0,0.0,0.0,0.0
208,ZCTA5 01201,25.2,14.5,20.8,39.6
209,ZCTA5 01220,23.0,17.5,20.1,39.400000000000006
210,ZCTA5 01222,13.1,4.9,21.1,60.900000000000006
211,ZCTA5 01223,23.9,12.5,21.6,41.900000000000006
212,ZCTA5 01224,44.4,0.0,38.9,16.7
213,ZCTA5 01225,24.0,16.3,22.3,37.5
214,ZCTA5 01226,26.0,19.9,17.6,36.5
215,ZCTA5 01229,60.8,0.0,11.8,27.400000000000002
216,ZCTA5 01230,21.400000000000002,12.4,17.5,48.8
217,ZCTA5 01235,19.599999999999998,13.4,28.0,38.900000000000006
218,ZCTA5 01236,24.1,11.4,22.3,42.1
219,ZCTA5 01237,18.1,9.8,21.8,50.2
220,ZCTA5 01238,17.1,6.4,24.0,52.5
221,ZCTA5 01240,31.4,9.1,12.9,46.6
222,ZCTA5 01242,0.0,32.9,17.7,49.4
223,ZCTA5 01243,16.8,7.8,23.5,51.8
224,ZCTA5 01244,56.800000000000004,0.0,0.0,43.1
225,ZCTA5 01245,23.099999999999998,16.8,18.2,41.900000000000006
226,ZCTA5 01247,27.199999999999996,17.2,22.4,33.3
227,ZCTA5 01253,25.099999999999998,5.5,24.1,45.400000000000006
228,ZCTA5 01254,12.0,12.0,17.3,58.6
229,ZCTA5 01255,23.599999999999998,9.6,24.5,42.4
230,ZCTA5 01256,32.800000000000004,11.9,20.2,35.099999999999994
231,ZCTA5 01257,28.800000000000004,15.7,10.5,45.0
232,ZCTA5 01258,21.1,7.6,31.6,39.8
233,ZCTA5 01259,11.900000000000002,17.3,19.9,50.900000000000006
234,ZCTA5 01260,40.3,11.7,22.1,26.0
235,ZCTA5 01262,28.099999999999998,8.3,13.5,50.1
236,ZCTA5 01264,24.1,3.7,24.1,48.2
237,ZCTA5 01266,19.3,12.7,13.0,55.0
238,ZCTA5 01267,19.099999999999998,7.1,14.7,59.3
239,ZCTA5 01270,18.5,11.5,20.8,49.0
240,ZCTA5 01301,17.499999999999996,15.2,25.2,42.0
241,ZCTA5 01330,14.999999999999998,8.8,16.9,59.4
242,ZCTA5 01331,23.700000000000003,14.1,21.2,41.0
243,ZCTA5 01337,18.599999999999998,12.5,24.5,44.4
244,ZCTA5 01338,26.0,14.5,23.2,36.1
245,ZCTA5 01339,21.3,16.2,24.7,37.800000000000004
246,ZCTA5 01340,28.700000000000003,13.3,26.8,31.200000000000003
247,ZCTA5 01341,13.500000000000002,12.1,20.2,54.3
248,ZCTA5 01342,11.5,29.8,8.2,50.7
249,ZCTA5 01343,18.5,0.0,3.7,77.8
250,ZCTA5 01344,14.6,16.3,26.7,42.5
251,ZCTA5 01346,20.6,16.8,17.8,44.8
252,ZCTA5 01347,34.1,36.4,29.5,0.0
253,ZCTA5 01349,27.099999999999998,4.6,28.5,39.9
254,ZCTA5 01350,59.0,2.6,23.1,15.399999999999999
255,ZCTA5 01351,19.4,13.7,14.3,52.7
256,ZCTA5 01354,15.4,10.3,21.0,53.3
257,ZCTA5 01355,22.400000000000002,10.1,20.0,47.39999999999999
258,ZCTA5 01360,11.899999999999999,9.0,23.1,56.0
259,ZCTA5 01364,32.099999999999994,14.6,25.1,28.299999999999997
260,ZCTA5 01366,24.0,13.1,14.8,48.1
261,ZCTA5 01367,35.4,10.3,24.9,29.5
262,ZCTA5 01368,20.5,19.2,16.2,43.9
263,ZCTA5 01370,21.3,14.6,18.8,45.3
264,ZCTA5 01373,17.7,9.0,18.3,55.099999999999994
265,ZCTA5 01375,16.2,19.0,16.8,47.9
266,ZCTA5 01376,20.8,14.8,26.8,37.400000000000006
267,ZCTA5 01378,30.200000000000003,6.3,23.4,40.1
268,ZCTA5 01379,31.1,19.7,25.1,24.2
269,ZCTA5 01420,21.8,10.0,18.1,50.00000000000001
270,ZCTA5 01430,11.1,9.2,15.1,64.6
271,ZCTA5 01431,12.600000000000001,11.1,17.2,58.900000000000006
272,ZCTA5 01432,7.8,8.4,19.3,64.39999999999999
273,ZCTA5 01434,0.0,11.3,13.4,75.4
274,ZCTA5 01436,16.900000000000002,12.8,17.4,53.0
275,ZCTA5 01438,22.5,0.0,58.9,18.6
276,ZCTA5 01440,22.4,13.4,26.8,37.4
277,ZCTA5 01450,11.2,5.6,8.9,74.2
278,ZCTA5 01451,9.2,7.4,5.4,78.0
279,ZCTA5 01452,12.7,8.9,18.8,59.6
280,ZCTA5 01453,16.9,8.1,18.4,56.6
281,ZCTA5 01460,13.6,2.6,12.0,71.80000000000001
282,ZCTA5 01462,16.200000000000003,10.8,15.6,57.3
283,ZCTA5 01463,15.5,6.2,16.9,61.3
284,ZCTA5 01464,21.099999999999998,3.9,19.3,55.699999999999996
285,ZCTA5 01467,0.0,0.0,0.0,99.9
286,ZCTA5 01468,20.599999999999998,10.2,20.2,49.10000000000001
287,ZCTA5 01469,10.9,5.2,20.7,63.2
288,ZCTA5 01473,12.700000000000001,6.5,13.7,67.1
289,ZCTA5 01474,8.9,3.7,19.4,68.0
290,ZCTA5 01475,13.100000000000001,22.3,13.8,50.900000000000006
291,ZCTA5 01501,17.8,8.8,18.3,55.1
292,ZCTA5 01503,10.799999999999999,8.7,16.0,64.4
293,ZCTA5 01504,9.3,7.8,19.4,63.599999999999994
294,ZCTA5 01505,10.8,7.0,16.7,65.4
295,ZCTA5 01506,24.2,10.2,21.0,44.6
296,ZCTA5 01507,14.499999999999998,6.5,13.1,65.9
297,ZCTA5 01510,15.1,12.0,16.9,56.0
298,ZCTA5 01515,22.2,7.3,19.4,51.099999999999994
299,ZCTA5 01516,11.4,5.3,15.7,67.7
300,ZCTA5 01518,15.9,12.7,12.7,58.5
301,ZCTA5 01519,10.3,5.5,10.7,73.6
302,ZCTA5 01520,10.8,6.6,16.9,65.8
303,ZCTA5 01521,17.6,11.6,20.3,50.6
304,ZCTA5 01522,8.3,9.5,10.2,72.0
305,ZCTA5 01523,10.6,11.6,11.6,66.19999999999999
306,ZCTA5 01524,13.4,12.9,25.6,48.1
307,ZCTA5 01525,24.0,20.0,0.0,56.0
308,ZCTA5 01527,20.2,5.5,17.2,57.2
309,ZCTA5 01529,15.5,6.9,16.2,61.4
310,ZCTA5 01531,10.9,7.9,24.7,56.400000000000006
311,ZCTA5 01532,9.200000000000001,7.3,12.7,70.9
312,ZCTA5 01534,4.9,7.8,13.7,73.5
313,ZCTA5 01535,17.8,10.3,12.9,58.9
314,ZCTA5 01536,17.3,6.3,16.3,60.2
315,ZCTA5 01537,19.6,13.6,16.4,50.400000000000006
316,ZCTA5 01540,16.9,10.7,17.3,55.099999999999994
317,ZCTA5 01541,6.6,6.7,13.4,73.3
318,ZCTA5 01542,15.7,3.8,17.4,63.1
319,ZCTA5 01543,10.6,8.5,14.3,66.6
320,ZCTA5 01545,11.3,6.7,11.6,70.69999999999999
321,ZCTA5 01550,20.2,12.3,23.5,44.1
322,ZCTA5 01560,7.7,8.9,12.4,71.1
323,ZCTA5 01561,0.0,0.0,0.0,0.0
324,ZCTA5 01562,18.5,6.6,15.2,59.7
325,ZCTA5 01564,11.099999999999998,5.0,17.1,66.8
326,ZCTA5 01566,15.2,4.9,17.7,62.2
327,ZCTA5 01568,4.6,5.3,7.2,82.9
328,ZCTA5 01569,12.7,6.9,16.5,63.900000000000006
329,ZCTA5 01570,21.2,11.7,20.6,46.3
330,ZCTA5 01571,20.099999999999998,11.1,17.5,51.3
331,ZCTA5 01581,7.8,4.0,13.8,74.3
332,ZCTA5 01583,12.700000000000003,9.6,27.3,50.3
333,ZCTA5 01585,20.5,11.6,19.3,48.60000000000001
334,ZCTA5 01588,20.0,7.7,18.7,53.599999999999994
335,ZCTA5 01590,7.8,6.4,14.1,71.7
336,ZCTA5 01602,17.699999999999996,9.5,18.6,54.2
337,ZCTA5 01603,20.5,13.0,18.3,48.0
338,ZCTA5 01604,25.000000000000004,12.6,20.8,41.8
339,ZCTA5 01605,20.0,8.7,24.2,47.2
340,ZCTA5 01606,18.700000000000003,9.4,19.5,52.3
341,ZCTA5 01607,16.299999999999997,14.9,19.1,49.599999999999994
342,ZCTA5 01608,0.0,12.8,57.4,29.8
343,ZCTA5 01609,12.2,7.9,17.2,62.6
344,ZCTA5 01610,23.400000000000002,19.6,20.7,36.3
345,ZCTA5 01611,14.6,11.8,9.1,64.5
346,ZCTA5 01612,8.1,8.8,21.9,61.3
347,ZCTA5 01701,11.5,7.3,13.0,68.2
348,ZCTA5 01702,16.499999999999996,6.4,16.6,60.7
349,ZCTA5 01718,0.0,9.7,10.4,79.80000000000001
350,ZCTA5 01719,11.2,9.5,10.9,68.6
351,ZCTA5 01720,6.200000000000001,4.0,9.0,80.8
352,ZCTA5 01721,9.9,7.3,12.2,70.6
353,ZCTA5 01730,4.9,6.2,12.1,76.7
354,ZCTA5 01731,0.0,0.0,100.0,0.0
355,ZCTA5 01740,9.6,2.9,9.8,77.7
356,ZCTA5 01741,7.999999999999999,3.0,8.1,80.80000000000001
357,ZCTA5 01742,9.899999999999999,3.8,6.4,80.0
358,ZCTA5 01745,13.0,13.7,8.9,64.5
359,ZCTA5 01746,6.5,7.1,10.2,76.1
360,ZCTA5 01747,15.599999999999998,5.7,16.8,61.900000000000006
361,ZCTA5 01748,7.700000000000001,3.7,7.6,81.0
362,ZCTA5 01749,17.200000000000003,9.2,14.4,59.3
363,ZCTA5 01752,14.4,8.3,17.1,60.1
364,ZCTA5 01754,10.299999999999999,6.3,11.8,71.5
365,ZCTA5 01756,10.7,3.5,12.2,73.6
366,ZCTA5 01757,13.8,8.8,16.4,61.0
367,ZCTA5 01760,11.5,7.3,11.4,69.8
368,ZCTA5 01770,6.9,3.5,8.0,81.6
369,ZCTA5 01772,6.199999999999999,5.9,8.7,79.30000000000001
370,ZCTA5 01773,6.5,3.1,9.8,80.7
371,ZCTA5 01775,11.699999999999998,6.2,11.6,70.3
372,ZCTA5 01776,5.799999999999999,3.5,4.0,86.7
373,ZCTA5 01778,11.3,4.2,6.0,78.6
374,ZCTA5 01801,14.0,6.9,16.6,62.4
375,ZCTA5 01803,13.199999999999998,6.7,13.5,66.5
376,ZCTA5 01810,7.2,5.8,9.6,77.30000000000001
377,ZCTA5 01821,11.0,9.6,11.9,67.6
378,ZCTA5 01824,10.8,8.8,11.9,68.5
379,ZCTA5 01826,15.8,6.5,19.0,58.599999999999994
380,ZCTA5 01827,9.299999999999999,8.4,7.7,74.6
381,ZCTA5 01830,14.1,8.7,16.7,60.4
382,ZCTA5 01832,18.6,9.0,18.9,53.400000000000006
383,ZCTA5 01833,6.5,7.9,11.2,74.5
384,ZCTA5 01834,9.400000000000002,13.0,14.9,62.7
385,ZCTA5 01835,11.299999999999999,9.6,21.2,57.699999999999996
386,ZCTA5 01840,10.6,11.6,28.4,49.5
387,ZCTA5 01841,27.599999999999994,12.1,24.2,36.099999999999994
388,ZCTA5 01843,25.200000000000003,11.1,18.9,44.8
389,ZCTA5 01844,15.0,9.9,14.6,60.50000000000001
390,ZCTA5 01845,7.8,6.1,11.2,75.0
391,ZCTA5 01850,22.5,11.3,23.1,43.2
392,ZCTA5 01851,19.799999999999997,11.4,17.6,51.0
393,ZCTA5 01852,17.1,11.6,20.3,51.1
394,ZCTA5 01854,19.200000000000003,9.0,17.2,54.599999999999994
395,ZCTA5 01860,13.5,10.1,19.4,57.0
396,ZCTA5 01862,15.700000000000001,2.2,10.5,71.4
397,ZCTA5 01863,15.6,12.0,14.1,58.3
398,ZCTA5 01864,8.5,4.7,13.1,73.7
399,ZCTA5 01867,11.2,3.8,10.5,74.6
400,ZCTA5 01876,15.5,6.7,14.8,62.900000000000006
401,ZCTA5 01879,7.5,4.9,16.8,70.9
402,ZCTA5 01880,10.8,7.9,16.2,65.1
403,ZCTA5 01886,7.6000000000000005,4.2,10.8,77.4
404,ZCTA5 01887,10.799999999999997,6.6,14.0,68.6
405,ZCTA5 01890,7.199999999999998,4.1,9.3,79.3
406,ZCTA5 01901,9.5,0.0,0.0,90.4
407,ZCTA5 01902,22.000000000000004,11.6,21.0,45.5
408,ZCTA5 01904,9.6,8.1,16.3,65.9
409,ZCTA5 01905,17.0,10.0,18.5,54.4
410,ZCTA5 01906,15.5,8.0,17.4,59.1
411,ZCTA5 01907,11.599999999999998,3.5,12.7,72.1
412,ZCTA5 01908,13.9,13.7,19.8,52.6
413,ZCTA5 01913,12.100000000000001,8.8,14.5,64.5
414,ZCTA5 01915,12.0,7.1,15.0,65.8
415,ZCTA5 01921,5.5,5.8,5.3,83.3
416,ZCTA5 01922,7.800000000000001,7.6,18.1,66.4
417,ZCTA5 01923,14.0,7.7,15.0,63.4
418,ZCTA5 01929,12.100000000000001,5.5,10.0,72.5
419,ZCTA5 01930,19.5,8.5,15.5,56.4
420,ZCTA5 01937,0.0,0.0,0.0,0.0
421,ZCTA5 01938,16.9,7.8,13.5,61.7
422,ZCTA5 01940,7.8,5.0,11.2,76.1
423,ZCTA5 01944,13.499999999999998,5.6,6.1,74.8
424,ZCTA5 01945,12.499999999999998,6.3,12.3,69.0
425,ZCTA5 01949,16.2,2.5,11.8,69.5
426,ZCTA5 01950,13.100000000000001,7.4,13.4,66.3
427,ZCTA5 01951,15.899999999999999,3.5,14.3,66.6
428,ZCTA5 01952,16.9,14.9,13.2,55.0
429,ZCTA5 01960,19.0,10.2,16.7,54.2
430,ZCTA5 01966,17.6,11.1,16.1,55.2
431,ZCTA5 01969,13.9,6.0,15.1,65.1
432,ZCTA5 01970,16.7,9.6,17.4,56.300000000000004
433,ZCTA5 01982,10.600000000000001,7.2,7.8,74.5
434,ZCTA5 01983,9.5,7.0,10.6,72.9
435,ZCTA5 01984,14.700000000000003,2.5,13.1,69.7
436,ZCTA5 01985,9.9,5.6,13.1,71.30000000000001
437,ZCTA5 02019,11.399999999999999,8.5,13.5,66.5
438,ZCTA5 02021,12.0,7.5,12.0,68.5
439,ZCTA5 02025,6.0,7.2,8.1,78.7
440,ZCTA5 02026,14.999999999999998,6.9,13.8,64.4
441,ZCTA5 02030,4.6000000000000005,4.9,8.7,81.8
442,ZCTA5 02032,6.800000000000001,11.0,11.0,71.1
443,ZCTA5 02035,10.4,6.2,13.5,70.0
444,ZCTA5 02038,7.000000000000001,5.9,11.6,75.5
445,ZCTA5 02043,12.3,6.3,9.5,71.80000000000001
446,ZCTA5 02045,19.200000000000003,6.9,17.6,56.300000000000004
447,ZCTA5 02047,0.0,100.0,0.0,0.0
448,ZCTA5 02048,8.5,5.0,14.2,72.3
449,ZCTA5 02050,13.3,8.2,14.6,63.900000000000006
450,ZCTA5 02052,5.6,4.8,7.6,82.0
451,ZCTA5 02053,7.600000000000001,5.7,8.1,78.4
452,ZCTA5 02054,13.0,8.4,12.4,66.3
453,ZCTA5 02056,8.8,4.1,8.0,79.2
454,ZCTA5 02061,10.0,5.0,13.7,71.4
455,ZCTA5 02062,14.700000000000001,8.2,15.3,61.8
456,ZCTA5 02066,11.399999999999999,6.5,9.6,72.4
457,ZCTA5 02067,7.3999999999999995,5.2,7.9,79.30000000000001
458,ZCTA5 02071,6.3,5.3,12.8,75.7
459,ZCTA5 02072,14.6,9.1,15.5,60.8
