,ZCTA,TotalPopulation,85andOver,45to54,55to64,65to74,75to84
2794,ZCTA5 10985,90.0,0.0,27.7,0.0,14.9,0.0
2795,ZCTA5 10986,1923.0,0.0,17.4,13.2,3.3,4.3
2796,ZCTA5 10987,3320.0,3.2,14.0,16.9,12.5,2.4
2797,ZCTA5 10988,983.0,1.1,11.799999999999999,14.4,2.2,0.9
2798,ZCTA5 10989,9757.0,3.1,19.1,16.9,10.3,4.800000000000001
2799,ZCTA5 10990,20526.0,1.0,17.9,14.899999999999999,7.2,3.7
2800,ZCTA5 10992,9716.0,1.2,19.5,13.100000000000001,9.2,4.6
2801,ZCTA5 10993,4559.0,0.0,11.1,11.0,6.9,4.1
2802,ZCTA5 10994,6963.0,1.2,19.1,11.4,11.4,2.2
2803,ZCTA5 10996,7286.0,0.0,2.7,0.9,0.0,0.0
2804,ZCTA5 10998,2818.0,0.0,23.0,18.3,8.899999999999999,1.6
2805,ZCTA5 11001,27104.0,2.2,16.299999999999997,13.5,8.1,3.5
2806,ZCTA5 11003,44016.0,1.5,14.399999999999999,11.399999999999999,5.0,3.0
2807,ZCTA5 11004,14178.0,2.8,13.899999999999999,16.7,7.0,3.6
2808,ZCTA5 11005,1963.0,33.7,7.3,10.0,10.3,37.4
2809,ZCTA5 11010,23800.0,3.5,18.9,12.1,6.2,5.0
2810,ZCTA5 11020,6139.0,2.5,19.1,12.3,5.300000000000001,4.7
2811,ZCTA5 11021,17449.0,3.8,16.1,11.399999999999999,8.6,6.699999999999999
2812,ZCTA5 11023,9400.0,2.7,13.1,13.9,7.4,5.6
2813,ZCTA5 11024,7784.0,1.4,11.4,14.1,10.0,5.300000000000001
2814,ZCTA5 11030,17854.0,2.3,18.1,12.8,8.2,5.9
2815,ZCTA5 11040,40005.0,2.6,18.0,14.399999999999999,8.7,4.6
2816,ZCTA5 11042,541.0,28.0,0.0,17.5,17.9,36.5
2817,ZCTA5 11050,30397.0,1.7,13.9,13.3,7.9,5.6
2818,ZCTA5 11096,8091.0,0.1,13.899999999999999,8.6,5.7,1.8
2819,ZCTA5 11101,24405.0,0.7,13.799999999999999,8.7,4.3,2.4000000000000004
2820,ZCTA5 11102,33742.0,0.8,11.9,7.0,4.800000000000001,3.0
2821,ZCTA5 11103,36724.0,0.9,12.5,8.7,6.4,3.5
2822,ZCTA5 11104,26321.0,0.5,13.7,9.0,6.4,2.5
2823,ZCTA5 11105,37438.0,1.1,12.5,9.1,6.4,3.8000000000000003
2824,ZCTA5 11106,36958.0,1.3,13.2,9.4,6.199999999999999,3.2
2825,ZCTA5 11109,3272.0,0.8,3.5999999999999996,3.5,2.0999999999999996,0.8999999999999999
2826,ZCTA5 11201,52242.0,1.0,10.9,10.7,5.4,2.8
2827,ZCTA5 11203,80202.0,1.0,13.1,11.600000000000001,8.3,3.8000000000000003
2828,ZCTA5 11204,80341.0,1.4,12.8,10.5,5.6,2.8
2829,ZCTA5 11205,40125.0,0.5,6.6,6.4,3.8,1.5
2830,ZCTA5 11206,80086.0,0.5,9.2,6.1,4.3,2.2
2831,ZCTA5 11207,92054.0,0.5,10.9,8.6,5.0,2.1
2832,ZCTA5 11208,93998.0,0.5,12.4,8.3,3.6,1.8
2833,ZCTA5 11209,72434.0,1.4,15.2,11.899999999999999,5.9,4.0
2834,ZCTA5 11210,64041.0,0.9,14.5,11.4,5.7,2.1
2835,ZCTA5 11211,90510.0,0.9,8.899999999999999,6.699999999999999,3.5,2.2
2836,ZCTA5 11212,81267.0,0.5,11.600000000000001,10.2,5.3,2.6
2837,ZCTA5 11213,61495.0,1.0,14.0,7.5,5.1,2.1
2838,ZCTA5 11214,81428.0,1.7,12.9,12.100000000000001,9.2,5.7
2839,ZCTA5 11215,67195.0,0.6,13.0,10.2,4.6,2.5
2840,ZCTA5 11216,53662.0,1.3,13.3,8.899999999999999,6.1,2.1
2841,ZCTA5 11217,38398.0,0.9,13.6,8.8,5.4,2.4000000000000004
2842,ZCTA5 11218,74571.0,0.9,12.7,9.7,4.4,2.4000000000000004
2843,ZCTA5 11219,95069.0,1.7,10.8,9.4,3.2,3.0999999999999996
2844,ZCTA5 11220,100476.0,0.9,12.5,9.3,4.0,2.6
2845,ZCTA5 11221,80254.0,0.6,12.2,9.1,4.2,1.5
2846,ZCTA5 11222,33718.0,0.4,13.8,11.5,3.8000000000000003,1.4
2847,ZCTA5 11223,74700.0,1.5,11.600000000000001,12.5,10.4,6.1
2848,ZCTA5 11224,44047.0,2.5,12.7,13.899999999999999,13.1,8.4
2849,ZCTA5 11225,60179.0,0.6,11.2,11.9,4.9,2.6
2850,ZCTA5 11226,99285.0,0.7,13.8,9.4,5.1,1.7
2851,ZCTA5 11228,43396.0,1.9,13.5,12.0,8.9,5.0
2852,ZCTA5 11229,79268.0,1.9,15.6,14.3,6.300000000000001,5.3
2853,ZCTA5 11230,84707.0,1.5,12.600000000000001,11.8,5.6,3.5
2854,ZCTA5 11231,34393.0,0.7,11.4,10.399999999999999,4.9,2.3
2855,ZCTA5 11232,28703.0,0.1,12.2,6.3,3.4000000000000004,1.5
2856,ZCTA5 11233,67661.0,0.4,15.6,6.4,6.4,1.9
2857,ZCTA5 11234,95390.0,1.4,13.3,12.600000000000001,6.300000000000001,3.4000000000000004
2858,ZCTA5 11235,72447.0,2.4,16.4,13.9,7.8999999999999995,6.4
2859,ZCTA5 11236,97084.0,0.6,15.100000000000001,11.7,4.9,2.6
2860,ZCTA5 11237,53031.0,0.4,9.9,7.0,2.9000000000000004,1.5
2861,ZCTA5 11238,52033.0,0.8,12.3,9.1,4.4,2.1
2862,ZCTA5 11239,12850.0,1.2,7.9,5.3,8.8,13.6
2863,ZCTA5 11351,0.0,0,0.0,0.0,0.0,0.0
2864,ZCTA5 11354,55543.0,2.4,15.2,12.6,8.7,4.1
2865,ZCTA5 11355,83938.0,1.2,17.5,11.3,6.3,4.4
2866,ZCTA5 11356,22947.0,1.4,13.0,10.4,5.4,2.8
2867,ZCTA5 11357,40705.0,2.7,17.4,12.7,8.2,6.5
2868,ZCTA5 11358,39143.0,1.1,15.8,13.399999999999999,6.7,4.3
2869,ZCTA5 11359,0.0,0,0.0,0.0,0.0,0.0
2870,ZCTA5 11360,20688.0,3.1,15.299999999999999,15.8,8.3,8.7
2871,ZCTA5 11361,29197.0,1.7,16.9,11.7,7.7,3.5
2872,ZCTA5 11362,18220.0,2.7,17.0,15.100000000000001,8.6,5.7
2873,ZCTA5 11363,7442.0,0.8,15.5,14.2,7.8,4.4
2874,ZCTA5 11364,35106.0,1.9,16.299999999999997,14.399999999999999,8.0,3.7
2875,ZCTA5 11365,41520.0,1.5,16.7,12.2,7.3,4.800000000000001
2876,ZCTA5 11366,13593.0,0.9,16.2,14.899999999999999,9.7,3.9000000000000004
2877,ZCTA5 11367,39424.0,0.9,11.5,11.0,6.0,5.1
2878,ZCTA5 11368,104486.0,0.6,11.6,6.8,3.8000000000000003,1.8
2879,ZCTA5 11369,40160.0,0.7,13.0,8.100000000000001,4.4,2.3
2880,ZCTA5 11370,37755.0,0.7,13.9,7.8,3.4,2.5
2881,ZCTA5 11371,0.0,0,0.0,0.0,0.0,0.0
2882,ZCTA5 11372,62857.0,1.2,17.6,10.600000000000001,5.199999999999999,2.0
2883,ZCTA5 11373,97430.0,0.6,15.0,9.3,5.4,2.5
2884,ZCTA5 11374,42484.0,2.4,13.6,13.8,6.9,4.4
2885,ZCTA5 11375,69745.0,2.7,14.600000000000001,13.1,8.2,5.7
2886,ZCTA5 11377,87284.0,0.8,12.5,9.600000000000001,4.9,3.0
2887,ZCTA5 11378,32187.0,1.6,15.0,13.5,6.6,3.8
2888,ZCTA5 11379,35680.0,1.6,15.4,13.100000000000001,7.8999999999999995,5.5
2889,ZCTA5 11385,99508.0,0.6,13.4,10.5,5.3,2.4000000000000004
2890,ZCTA5 11411,19357.0,1.7,17.5,13.8,7.1,5.0
2891,ZCTA5 11412,36660.0,1.0,16.8,11.0,5.5,3.6
2892,ZCTA5 11413,39291.0,0.8,14.8,11.1,6.4,4.300000000000001
2893,ZCTA5 11414,28769.0,2.8,12.8,14.3,11.3,6.3
2894,ZCTA5 11415,19464.0,1.6,12.899999999999999,15.100000000000001,6.7,1.7000000000000002
2895,ZCTA5 11416,24977.0,1.2,13.0,9.9,5.3,2.2
2896,ZCTA5 11417,30325.0,1.3,16.5,9.600000000000001,4.6,2.7
2897,ZCTA5 11418,36821.0,0.6,14.2,11.4,5.300000000000001,2.3
2898,ZCTA5 11419,48119.0,0.4,16.2,12.8,5.5,2.1
2899,ZCTA5 11420,48226.0,0.6,14.7,11.8,5.800000000000001,3.0
2900,ZCTA5 11421,41872.0,0.7,14.4,9.3,4.2,2.3
2901,ZCTA5 11422,33116.0,0.6,15.399999999999999,11.5,5.4,2.4
2902,ZCTA5 11423,31425.0,1.0,14.899999999999999,10.0,7.1,3.5999999999999996
2903,ZCTA5 11424,0.0,0,0.0,0.0,0.0,0.0
2904,ZCTA5 11425,0.0,0,0.0,0.0,0.0,0.0
2905,ZCTA5 11426,18847.0,1.6,16.6,14.0,5.0,4.0
2906,ZCTA5 11427,24601.0,1.5,16.0,12.899999999999999,7.6,3.0
2907,ZCTA5 11428,19784.0,1.2,14.3,14.600000000000001,7.3,2.5
2908,ZCTA5 11429,28571.0,0.5,15.3,10.5,6.1,3.6
2909,ZCTA5 11430,101.0,0.0,19.9,24.8,5.0,0.0
2910,ZCTA5 11432,58705.0,1.3,13.8,11.6,6.6,2.8
2911,ZCTA5 11433,30851.0,0.3,11.7,9.0,6.0,2.7
2912,ZCTA5 11434,61853.0,1.6,12.9,9.600000000000001,5.5,3.2
2913,ZCTA5 11435,52288.0,0.8,14.9,10.7,6.0,1.7000000000000002
2914,ZCTA5 11436,17316.0,1.4,14.7,10.600000000000001,6.3,2.5
2915,ZCTA5 11451,0.0,0,0.0,0.0,0.0,0.0
2916,ZCTA5 11501,18982.0,1.8,18.2,11.5,6.1,4.9
2917,ZCTA5 11507,7215.0,1.7,17.2,16.7,7.8,5.4
2918,ZCTA5 11509,2159.0,1.7,11.7,22.4,15.399999999999999,7.199999999999999
2919,ZCTA5 11510,33152.0,0.9,14.600000000000001,12.8,6.699999999999999,3.7
2920,ZCTA5 11514,5332.0,2.0,21.6,10.399999999999999,4.2,2.4
2921,ZCTA5 11516,7486.0,1.7,17.7,6.9,7.699999999999999,3.0
2922,ZCTA5 11518,10307.0,1.5,17.299999999999997,13.1,6.0,5.1
2923,ZCTA5 11520,43246.0,0.8,14.6,10.2,7.1,3.3
2924,ZCTA5 11530,27982.0,1.9,17.5,11.3,8.4,4.8
2925,ZCTA5 11542,27530.0,2.2,11.3,11.5,8.0,4.7
2926,ZCTA5 11545,13070.0,1.6,16.9,17.1,8.2,5.6
2927,ZCTA5 11547,655.0,0.0,25.799999999999997,15.1,4.7,3.9
2928,ZCTA5 11548,2347.0,2.4,4.4,7.9,2.5,2.0
2929,ZCTA5 11549,2567.0,0.0,0.0,0.0,0.0,0.0
2930,ZCTA5 11550,56347.0,0.8,13.899999999999999,8.5,4.5,2.7
2931,ZCTA5 11552,22872.0,1.6,14.5,11.8,6.199999999999999,4.300000000000001
2932,ZCTA5 11553,26430.0,1.3,14.5,8.3,5.300000000000001,2.3
2933,ZCTA5 11554,38126.0,1.5,15.399999999999999,14.5,6.199999999999999,4.6
2934,ZCTA5 11556,0.0,0,0.0,0.0,0.0,0.0
2935,ZCTA5 11557,7214.0,1.7,17.0,13.600000000000001,9.9,4.800000000000001
2936,ZCTA5 11558,8456.0,0.6,19.2,15.100000000000001,6.9,5.8
2937,ZCTA5 11559,8020.0,1.8,12.0,11.600000000000001,6.3,5.1
2938,ZCTA5 11560,6628.0,2.3,17.2,16.6,8.8,4.1000000000000005
2939,ZCTA5 11561,37881.0,2.1,16.6,12.5,7.7,4.0
2940,ZCTA5 11563,22953.0,1.9,17.299999999999997,12.4,6.800000000000001,6.6
2941,ZCTA5 11565,8779.0,1.1,15.4,16.4,7.7,5.2
2942,ZCTA5 11566,33980.0,1.3,19.2,14.5,7.0,4.3
2943,ZCTA5 11568,3858.0,2.2,11.3,13.8,7.3,2.5
2944,ZCTA5 11569,1225.0,1.5,9.0,15.5,19.6,17.3
2945,ZCTA5 11570,26870.0,1.9,16.1,13.8,7.699999999999999,4.4
2946,ZCTA5 11572,29540.0,2.4,16.2,16.1,6.8,4.5
2947,ZCTA5 11575,16408.0,0.2,15.399999999999999,7.5,6.1,1.9
2948,ZCTA5 11576,12060.0,3.5,13.0,17.6,9.2,5.8
2949,ZCTA5 11577,12511.0,2.8,16.700000000000003,13.100000000000001,6.5,4.2
2950,ZCTA5 11579,5265.0,1.6,16.7,15.4,5.9,3.2
2951,ZCTA5 11580,40500.0,1.7,14.1,12.0,6.3,3.5999999999999996
2952,ZCTA5 11581,20553.0,1.8,13.9,12.5,5.3,5.0
2953,ZCTA5 11590,44977.0,2.0,13.4,12.3,6.7,3.4000000000000004
2954,ZCTA5 11596,10517.0,1.9,16.6,14.4,8.3,5.0
2955,ZCTA5 11598,12972.0,2.2,16.8,14.2,7.1000000000000005,5.2
2956,ZCTA5 11691,61442.0,1.5,9.7,9.4,5.1,3.8
2957,ZCTA5 11692,16870.0,0.8,16.1,9.399999999999999,5.800000000000001,4.0
2958,ZCTA5 11693,11415.0,0.5,18.5,10.1,7.5,1.9
2959,ZCTA5 11694,21281.0,1.7,17.5,13.7,10.0,5.0
2960,ZCTA5 11697,4344.0,0.6,13.5,16.0,10.7,9.5
2961,ZCTA5 11701,26349.0,2.8,11.7,12.0,7.6,2.5
2962,ZCTA5 11702,15255.0,0.5,15.1,16.8,6.5,3.0999999999999996
2963,ZCTA5 11703,16075.0,1.8,17.299999999999997,10.5,6.4,4.6
2964,ZCTA5 11704,40968.0,0.8,16.8,11.2,5.300000000000001,4.9
2965,ZCTA5 11705,7859.0,1.0,21.2,13.5,4.8,2.7
2966,ZCTA5 11706,66314.0,1.0,14.899999999999999,10.3,5.6,2.8
2967,ZCTA5 11709,6690.0,1.4,19.2,16.6,9.5,4.0
2968,ZCTA5 11710,34467.0,1.1,16.799999999999997,13.3,6.4,4.7
2969,ZCTA5 11713,9648.0,1.4,16.6,12.9,6.8,2.5
2970,ZCTA5 11714,23447.0,1.7,19.0,10.8,6.1,7.300000000000001
2971,ZCTA5 11715,4417.0,1.2,16.2,15.8,10.5,5.7
2972,ZCTA5 11716,10953.0,1.8,16.3,13.2,6.5,2.5
2973,ZCTA5 11717,57011.0,0.5,13.8,6.8,4.1,2.1
2974,ZCTA5 11718,3122.0,2.7,15.0,16.4,4.5,3.7
2975,ZCTA5 11719,2940.0,3.1,18.7,15.7,9.3,4.5
2976,ZCTA5 11720,29603.0,1.1,17.799999999999997,10.3,6.2,3.0
2977,ZCTA5 11721,6503.0,2.0,20.299999999999997,13.100000000000001,8.0,4.800000000000001
2978,ZCTA5 11722,38140.0,0.4,11.8,8.6,4.3,2.1
2979,ZCTA5 11724,2616.0,2.0,22.0,16.7,6.3,4.6
2980,ZCTA5 11725,29199.0,1.7,19.5,12.100000000000001,7.300000000000001,5.6
2981,ZCTA5 11726,19600.0,1.3,20.1,8.2,4.0,2.7
2982,ZCTA5 11727,28126.0,0.6,15.2,10.2,6.4,3.3
2983,ZCTA5 11729,28149.0,1.1,17.1,10.5,6.6,5.1
2984,ZCTA5 11730,14126.0,0.6,18.0,12.0,6.1,4.2
2985,ZCTA5 11731,29959.0,0.7,16.5,12.6,7.8,4.4
2986,ZCTA5 11732,3443.0,3.9,14.7,12.8,11.4,4.9
2987,ZCTA5 11733,18236.0,2.3,18.0,11.7,8.3,4.7
2988,ZCTA5 11735,32221.0,1.3,16.4,12.2,7.1,4.5
2989,ZCTA5 11738,18559.0,0.3,17.2,10.3,4.5,2.7
2990,ZCTA5 11739,1473.0,1.0,25.6,10.9,10.3,5.1
2991,ZCTA5 11740,9478.0,2.0,19.0,9.8,8.0,5.3
2992,ZCTA5 11741,27747.0,0.8,15.9,13.0,7.2,3.2
2993,ZCTA5 11742,12979.0,0.4,15.799999999999999,9.6,5.2,3.9
2994,ZCTA5 11743,42887.0,1.7,18.700000000000003,15.399999999999999,7.0,4.0
2995,ZCTA5 11746,67290.0,1.1,18.0,11.1,6.3,3.5
2996,ZCTA5 11747,19806.0,2.5,16.1,12.2,12.0,5.5
2997,ZCTA5 11749,3406.0,0.5,13.5,12.5,8.8,2.3
2998,ZCTA5 11751,14152.0,1.2,19.5,11.2,7.5,3.9000000000000004
2999,ZCTA5 11752,9184.0,0.5,20.6,10.7,6.4,4.4
3000,ZCTA5 11753,11786.0,2.6,20.0,15.3,10.1,4.3
3001,ZCTA5 11754,19368.0,0.9,19.700000000000003,10.5,7.0,5.1
3002,ZCTA5 11755,12263.0,1.0,15.4,12.0,5.699999999999999,2.3
3003,ZCTA5 11756,43510.0,1.5,16.7,14.0,5.9,4.1
3004,ZCTA5 11757,45623.0,1.3,18.5,13.399999999999999,5.0,3.9
3005,ZCTA5 11758,54795.0,2.1,16.6,14.5,7.2,4.800000000000001
3006,ZCTA5 11762,22326.0,2.0,16.8,14.0,7.3999999999999995,5.0
3007,ZCTA5 11763,30422.0,1.2,14.4,11.7,5.8,2.6
3008,ZCTA5 11764,13280.0,0.3,17.0,9.9,7.4,1.5
3009,ZCTA5 11765,586.0,1.3,12.8,19.9,24.9,1.0
3010,ZCTA5 11766,11976.0,0.7,13.7,14.5,12.2,4.1000000000000005
3011,ZCTA5 11767,15081.0,1.0,16.3,13.3,7.2,3.5
3012,ZCTA5 11768,21808.0,1.8,19.6,15.4,9.1,3.7
3013,ZCTA5 11769,8673.0,2.8,13.4,16.6,8.7,4.0
3014,ZCTA5 11770,235.0,0.0,3.2,7.4,16.9,3.2
3015,ZCTA5 11771,9449.0,0.9,17.4,18.9,9.2,3.9000000000000004
3016,ZCTA5 11772,45435.0,1.5,13.899999999999999,13.0,6.4,2.6
3017,ZCTA5 11776,26308.0,1.4,15.8,9.1,7.800000000000001,2.8
3018,ZCTA5 11777,9453.0,0.3,13.3,17.1,10.100000000000001,4.9
3019,ZCTA5 11778,12354.0,0.2,17.0,11.4,4.699999999999999,2.1
3020,ZCTA5 11779,39176.0,0.9,17.0,9.7,6.7,3.0
3021,ZCTA5 11780,14733.0,1.4,20.5,13.4,9.0,5.1
3022,ZCTA5 11782,15200.0,1.1,18.6,13.9,6.9,4.4
3023,ZCTA5 11783,21131.0,1.3,17.0,13.600000000000001,7.0,4.4
3024,ZCTA5 11784,25611.0,0.2,17.9,9.0,6.0,1.4
3025,ZCTA5 11786,6273.0,0.5,19.6,13.8,6.2,3.5
3026,ZCTA5 11787,35969.0,1.4,17.5,11.8,7.199999999999999,4.9
3027,ZCTA5 11788,16333.0,1.6,15.3,13.3,9.399999999999999,4.8
3028,ZCTA5 11789,7506.0,0.7,13.1,12.7,3.5,2.0
3029,ZCTA5 11790,17672.0,2.2,14.0,9.6,4.8,3.1
3030,ZCTA5 11791,25240.0,1.8,17.0,13.899999999999999,6.3,4.8
3031,ZCTA5 11792,9309.0,0.2,17.6,13.9,8.8,0.9
3032,ZCTA5 11793,31898.0,1.9,18.0,12.5,7.699999999999999,4.6
3033,ZCTA5 11794,3150.0,0.0,0.3,0.0,0.0,0.0
3034,ZCTA5 11795,25709.0,1.5,18.4,12.2,6.8,4.9
3035,ZCTA5 11796,3758.0,2.3,19.3,12.2,5.699999999999999,2.1
3036,ZCTA5 11797,8789.0,5.7,17.9,15.0,7.1000000000000005,10.1
3037,ZCTA5 11798,15025.0,0.1,14.399999999999999,10.6,4.8,1.9000000000000001
3038,ZCTA5 11801,38777.0,1.5,18.1,13.2,7.199999999999999,5.6
3039,ZCTA5 11803,28133.0,2.6,18.7,13.7,6.300000000000001,6.199999999999999
3040,ZCTA5 11804,4973.0,3.1,14.2,11.399999999999999,7.800000000000001,5.6
3041,ZCTA5 11901,27934.0,1.5,14.600000000000001,9.8,8.1,4.0
3042,ZCTA5 11930,1255.0,0.0,16.200000000000003,16.8,23.8,9.4
3043,ZCTA5 11931,21.0,0,0.0,0.0,0.0,0.0
3044,ZCTA5 11932,895.0,3.7,12.7,19.5,15.6,6.8
3045,ZCTA5 11933,7530.0,1.5,17.7,14.3,7.5,7.6
3046,ZCTA5 11934,7751.0,0.8,24.2,13.1,6.2,3.2
3047,ZCTA5 11935,3332.0,5.3,13.1,24.5,13.799999999999999,12.399999999999999
3048,ZCTA5 11937,15511.0,2.3,14.4,16.9,9.6,6.4
3049,ZCTA5 11939,1197.0,10.3,9.5,18.0,18.3,14.7
3050,ZCTA5 11940,4933.0,1.2,16.1,16.0,7.1000000000000005,2.8
3051,ZCTA5 11941,1822.0,0.0,14.7,15.600000000000001,15.600000000000001,11.7
3052,ZCTA5 11942,4597.0,1.6,19.2,15.2,10.4,2.8
3053,ZCTA5 11944,4286.0,4.6,10.7,11.3,9.6,9.9
3054,ZCTA5 11946,13997.0,0.9,17.7,10.0,6.7,6.8
3055,ZCTA5 11947,150.0,0.0,27.9,44.2,0.0,0.0
3056,ZCTA5 11948,995.0,2.0,22.0,17.0,10.3,9.4
3057,ZCTA5 11949,13539.0,1.5,18.6,9.8,5.2,4.4
3058,ZCTA5 11950,16394.0,1.0,12.399999999999999,8.6,4.800000000000001,2.6
3059,ZCTA5 11951,13110.0,0.0,15.5,12.2,3.9,3.3
3060,ZCTA5 11952,4411.0,2.7,18.8,14.1,15.399999999999999,6.7
3061,ZCTA5 11953,12258.0,2.3,15.8,12.7,6.800000000000001,5.699999999999999
3062,ZCTA5 11954,3559.0,0.9,19.0,20.0,7.6000000000000005,6.3
3063,ZCTA5 11955,2814.0,1.6,21.0,9.7,10.9,6.9
3064,ZCTA5 11956,313.0,4.7,5.5,36.2,8.6,14.2
3065,ZCTA5 11957,661.0,9.7,6.6000000000000005,20.7,22.0,7.5
3066,ZCTA5 11958,441.0,0.0,11.5,22.0,16.3,9.9
3067,ZCTA5 11959,677.0,2.0,8.9,29.3,22.6,12.3
3068,ZCTA5 11960,878.0,3.2,5.6,22.9,16.4,13.899999999999999
3069,ZCTA5 11961,11811.0,5.5,15.0,12.6,9.6,9.8
3070,ZCTA5 11962,447.0,0.4,19.8,20.700000000000003,12.1,4.5
3071,ZCTA5 11963,6737.0,0.4,18.3,21.1,13.5,8.7
3072,ZCTA5 11964,1960.0,1.7,18.5,14.5,21.2,10.0
3073,ZCTA5 11965,664.0,7.0,24.6,3.3,17.3,12.2
3074,ZCTA5 11967,26818.0,0.3,16.3,12.3,5.699999999999999,1.4
3075,ZCTA5 11968,11658.0,1.8,15.0,12.299999999999999,12.1,6.800000000000001
3076,ZCTA5 11970,600.0,0.0,32.3,52.0,15.7,0.0
3077,ZCTA5 11971,6057.0,2.3,13.9,19.0,13.3,9.0
3078,ZCTA5 11972,900.0,0.0,14.4,19.5,4.7,3.1
3079,ZCTA5 11973,26.0,0,0.0,0.0,0.0,0.0
3080,ZCTA5 11975,330.0,8.2,14.7,21.2,12.5,8.1
3081,ZCTA5 11976,1870.0,2.3,12.0,22.2,15.5,4.1
3082,ZCTA5 11977,2568.0,2.6,13.600000000000001,29.7,12.100000000000001,4.1
3083,ZCTA5 11978,3150.0,2.7,13.6,15.7,18.5,7.9
3084,ZCTA5 11980,4878.0,1.7,18.299999999999997,7.1,5.7,1.0
3085,ZCTA5 12007,88.0,0.0,15.8,0.0,12.3,0.0
3086,ZCTA5 12008,544.0,0.0,11.7,11.7,9.8,6.6
3087,ZCTA5 12009,7469.0,0.8,15.899999999999999,20.8,6.2,4.6
3088,ZCTA5 12010,28711.0,2.7,13.5,13.9,7.6,3.9000000000000004
3089,ZCTA5 12015,3062.0,0.4,12.3,18.1,8.1,5.1
3090,ZCTA5 12017,310.0,0.0,30.0,19.3,2.1,2.9
3091,ZCTA5 12018,7353.0,2.6,15.3,16.7,4.9,1.4
3092,ZCTA5 12019,15125.0,0.6,15.600000000000001,14.600000000000001,10.399999999999999,5.199999999999999
3093,ZCTA5 12020,30796.0,0.9,17.0,13.5,5.800000000000001,2.9
3094,ZCTA5 12022,964.0,0.9,11.9,6.0,12.200000000000001,6.0
3095,ZCTA5 12023,2262.0,2.4,20.7,20.0,9.8,7.3
3096,ZCTA5 12024,103.0,0.0,55.2,44.8,0.0,0.0
3097,ZCTA5 12025,5635.0,2.4,14.1,19.8,9.600000000000001,2.2
3098,ZCTA5 12027,3610.0,1.3,19.3,13.2,13.3,3.7
3099,ZCTA5 12028,1437.0,0.0,21.7,7.3,6.199999999999999,2.0
3100,ZCTA5 12029,1196.0,0.6,12.799999999999999,11.7,10.0,2.6
3101,ZCTA5 12031,139.0,3.8,12.5,17.6,15.0,0.0
3102,ZCTA5 12032,811.0,0.8,21.5,24.6,8.5,4.6
3103,ZCTA5 12033,8226.0,0.8,12.899999999999999,14.7,11.3,6.0
3104,ZCTA5 12035,732.0,3.2,16.9,6.8999999999999995,9.0,7.1
3105,ZCTA5 12036,164.0,0.0,10.6,9.600000000000001,8.5,27.6
3106,ZCTA5 12037,4344.0,1.4,13.899999999999999,17.0,9.6,4.199999999999999
3107,ZCTA5 12040,81.0,0.0,5.9,32.3,8.8,20.6
3108,ZCTA5 12041,359.0,0.0,14.5,10.9,4.7,9.8
3109,ZCTA5 12042,370.0,0.0,7.3,20.2,15.0,13.0
3110,ZCTA5 12043,8443.0,1.2,11.100000000000001,15.9,5.0,5.1
3111,ZCTA5 12045,539.0,0.0,21.599999999999998,16.3,6.6,3.1
3112,ZCTA5 12046,891.0,0.0,17.299999999999997,28.3,3.0,4.5
3113,ZCTA5 12047,19590.0,1.1,17.6,12.7,8.7,3.2
3114,ZCTA5 12051,7291.0,0.4,12.4,9.8,4.9,2.1
3115,ZCTA5 12052,1297.0,0.0,18.7,18.6,12.7,1.5
3116,ZCTA5 12053,3825.0,0.7,18.4,18.4,5.0,3.9000000000000004
3117,ZCTA5 12054,16934.0,2.0,17.4,15.2,5.9,5.6
3118,ZCTA5 12056,2538.0,1.6,17.4,15.899999999999999,9.0,3.7
3119,ZCTA5 12057,2059.0,1.6,14.3,8.4,7.699999999999999,10.2
3120,ZCTA5 12058,1218.0,0.0,36.4,12.100000000000001,15.799999999999999,0.0
3121,ZCTA5 12059,1495.0,1.6,32.3,11.5,5.8,4.5
3122,ZCTA5 12060,1372.0,1.4,20.1,14.7,14.9,1.6
3123,ZCTA5 12061,9774.0,1.3,15.100000000000001,16.0,5.9,5.3
3124,ZCTA5 12062,1555.0,2.2,33.400000000000006,20.6,7.0,2.0
3125,ZCTA5 12063,441.0,4.1,20.0,16.4,0.0,0.0
3126,ZCTA5 12064,481.0,0.0,20.799999999999997,15.2,10.8,4.0
3127,ZCTA5 12065,41720.0,0.6,15.2,13.7,6.6,4.0
3128,ZCTA5 12066,2795.0,0.4,15.7,14.4,7.4,6.6
3129,ZCTA5 12067,1514.0,0.0,7.699999999999999,19.700000000000003,5.9,4.1
3130,ZCTA5 12068,3229.0,1.6,19.6,5.2,5.5,9.2
3131,ZCTA5 12069,284.0,0.0,18.9,0.0,0.0,2.1
3132,ZCTA5 12070,1619.0,0.6,15.6,16.3,7.9,4.7
3133,ZCTA5 12071,230.0,0.0,21.9,18.9,7.6,0.0
3134,ZCTA5 12072,2778.0,0.3,11.5,18.0,8.5,3.8
3135,ZCTA5 12074,2896.0,1.9,19.5,19.2,9.7,5.0
3136,ZCTA5 12075,2862.0,1.5,16.7,16.1,7.1,12.5
3137,ZCTA5 12076,1458.0,1.4,19.2,17.6,16.7,7.5
3138,ZCTA5 12077,6148.0,1.0,12.1,20.5,8.4,3.5
3139,ZCTA5 12078,23634.0,2.0,16.3,13.3,7.3999999999999995,3.8
