,ZCTA,TotalPopulation,85andOver,45to54,55to64,65to74,75to84
3225,ZCTA5 12208,21417.0,0.2,10.600000000000001,11.5,6.3999999999999995,3.9
3226,ZCTA5 12209,11844.0,1.0,18.2,7.9,7.7,1.1
3227,ZCTA5 12210,9147.0,1.5,6.300000000000001,13.899999999999999,5.800000000000001,1.8
3228,ZCTA5 12211,11503.0,3.2,15.600000000000001,14.2,10.9,8.1
3229,ZCTA5 12222,5966.0,0.0,0.8999999999999999,0.2,0.0,0.0
3230,ZCTA5 12302,27809.0,3.5,16.4,15.0,9.2,3.6
3231,ZCTA5 12303,29906.0,1.6,16.0,13.3,7.9,3.2
3232,ZCTA5 12304,22537.0,2.6,15.1,10.2,5.6,3.0
3233,ZCTA5 12305,4923.0,1.2,17.7,10.2,10.1,2.3
3234,ZCTA5 12306,25494.0,1.5,15.399999999999999,15.4,7.1,4.699999999999999
3235,ZCTA5 12307,6951.0,0.0,17.4,10.3,3.9,1.9
3236,ZCTA5 12308,15187.0,0.8,11.0,11.0,5.0,2.1
3237,ZCTA5 12309,29992.0,2.2,14.7,14.9,8.1,4.9
3238,ZCTA5 12401,34752.0,1.1,16.9,13.0,9.0,4.0
3239,ZCTA5 12404,3835.0,1.1,14.3,8.0,11.5,4.0
3240,ZCTA5 12405,558.0,5.4,14.5,20.6,36.6,5.5
3241,ZCTA5 12406,729.0,0.0,20.5,23.6,4.6000000000000005,1.4
3242,ZCTA5 12407,137.0,0.0,11.9,40.599999999999994,5.1,13.6
3243,ZCTA5 12409,673.0,0.0,31.6,24.299999999999997,10.1,6.4
3244,ZCTA5 12410,696.0,3.4,30.700000000000003,15.6,6.8,7.3
3245,ZCTA5 12411,475.0,5.7,15.8,11.4,6.1,9.2
3246,ZCTA5 12412,574.0,0.0,15.8,23.9,6.6,6.3
3247,ZCTA5 12413,2645.0,0.5,13.2,20.700000000000003,14.8,5.1000000000000005
3248,ZCTA5 12414,10463.0,3.1,14.299999999999999,13.899999999999999,9.3,5.3
3249,ZCTA5 12416,62.0,0.0,0.0,50.0,0.0,0.0
3250,ZCTA5 12417,762.0,3.0,9.3,13.5,2.4,0.0
3251,ZCTA5 12418,408.0,0.0,12.3,38.7,4.3,14.0
3252,ZCTA5 12419,446.0,0.0,16.7,23.8,0.0,8.1
3253,ZCTA5 12420,569.0,0.0,24.4,20.1,22.6,2.5
3254,ZCTA5 12421,411.0,0.0,14.0,11.0,16.8,4.7
3255,ZCTA5 12422,244.0,0.0,5.3,28.8,13.6,16.7
3256,ZCTA5 12423,1016.0,1.7,16.6,18.7,7.8,5.4
3257,ZCTA5 12424,246.0,0.0,22.1,31.3,28.0,8.4
3258,ZCTA5 12427,620.0,0.0,18.4,6.7,12.2,3.8
3259,ZCTA5 12428,6709.0,0.8,13.0,14.399999999999999,10.4,3.9
3260,ZCTA5 12429,128.0,0.0,35.6,0.0,0.0,0.0
3261,ZCTA5 12430,1034.0,1.1,16.5,22.0,16.4,11.3
3262,ZCTA5 12431,1338.0,0.0,16.4,12.399999999999999,8.899999999999999,11.5
3263,ZCTA5 12432,530.0,0.0,29.5,9.1,21.3,11.8
3264,ZCTA5 12433,493.0,0.0,18.700000000000003,11.8,4.0,3.2
3265,ZCTA5 12434,515.0,6.1,13.6,20.5,18.6,0.0
3266,ZCTA5 12435,274.0,0.0,15.4,0.0,22.2,0.0
3267,ZCTA5 12436,500.0,0.0,7.3,37.3,14.0,3.3
3268,ZCTA5 12438,55.0,0.0,25.0,37.5,37.5,0.0
3269,ZCTA5 12439,303.0,0.0,13.7,7.699999999999999,35.9,10.6
3270,ZCTA5 12440,2008.0,2.8,12.700000000000001,10.3,12.0,2.7
3271,ZCTA5 12441,34.0,0.0,25.0,0.0,25.0,0.0
3272,ZCTA5 12442,881.0,0.0,16.3,22.9,21.6,1.5
3273,ZCTA5 12443,3710.0,2.4,16.6,19.8,8.7,6.300000000000001
3274,ZCTA5 12444,386.0,4.9,22.9,19.1,16.700000000000003,16.7
3275,ZCTA5 12446,4633.0,2.9,21.0,13.2,4.1000000000000005,5.199999999999999
3276,ZCTA5 12448,514.0,0.0,16.0,27.799999999999997,11.2,8.2
3277,ZCTA5 12449,3301.0,5.3,13.299999999999999,18.200000000000003,8.0,5.5
3278,ZCTA5 12450,89.0,0.0,0.0,0.0,100.0,0.0
3279,ZCTA5 12451,1986.0,0.0,17.1,8.1,12.1,3.9
3280,ZCTA5 12452,237.0,0.0,36.3,5.9,12.7,7.8
3281,ZCTA5 12453,417.0,0.0,11.2,0.0,17.3,0.0
3282,ZCTA5 12454,292.0,1.9,21.3,0.0,11.3,10.0
3283,ZCTA5 12455,1978.0,1.2,13.0,20.9,15.0,15.1
3284,ZCTA5 12456,690.0,2.4,14.700000000000001,9.6,5.7,0.0
3285,ZCTA5 12457,743.0,4.5,23.7,28.5,21.4,0.0
3286,ZCTA5 12458,3281.0,1.4,20.5,11.2,5.6,3.0999999999999996
3287,ZCTA5 12459,205.0,0.0,0.0,88.4,11.6,0.0
3288,ZCTA5 12460,434.0,0.0,13.2,17.0,2.8,6.6
3289,ZCTA5 12461,2088.0,1.0,20.7,15.6,15.2,1.5
3290,ZCTA5 12463,1006.0,0.0,26.0,25.0,9.3,8.0
3291,ZCTA5 12464,963.0,4.4,13.1,36.1,10.600000000000001,4.4
3292,ZCTA5 12465,238.0,0.0,11.6,42.1,11.6,0.0
3293,ZCTA5 12466,2180.0,1.9,20.8,14.7,10.3,9.6
3294,ZCTA5 12468,1077.0,2.5,18.6,24.6,17.4,8.3
3295,ZCTA5 12469,707.0,0.0,25.0,25.3,18.0,7.5
3296,ZCTA5 12470,537.0,0.0,27.400000000000002,2.6,20.5,5.0
3297,ZCTA5 12471,672.0,0.0,11.6,12.3,0.0,0.0
3298,ZCTA5 12472,1646.0,0.9,7.6,8.3,14.0,1.1
3299,ZCTA5 12473,1363.0,0.0,15.899999999999999,13.8,2.2,0.0
3300,ZCTA5 12474,1467.0,1.1,16.7,14.0,8.399999999999999,4.7
3301,ZCTA5 12475,240.0,0.0,6.7,51.1,6.7,0.0
3302,ZCTA5 12477,18797.0,1.9,16.3,17.200000000000003,7.5,3.2
3303,ZCTA5 12480,594.0,0.0,7.4,41.7,6.4,10.9
3304,ZCTA5 12481,1119.0,0.0,32.1,11.799999999999999,3.2,12.0
3305,ZCTA5 12482,729.0,4.2,33.4,7.3,4.8,6.5
3306,ZCTA5 12483,385.0,0.0,23.8,7.0,0.0,0.0
3307,ZCTA5 12484,2884.0,2.6,18.1,11.3,7.7,2.3
3308,ZCTA5 12485,822.0,1.1,7.8999999999999995,7.9,21.6,1.7
3309,ZCTA5 12486,1461.0,1.5,9.9,19.4,6.0,9.9
3310,ZCTA5 12487,3243.0,0.0,17.2,15.5,10.4,5.3
3311,ZCTA5 12489,943.0,2.8,19.5,6.1,6.4,4.9
3312,ZCTA5 12490,0.0,0,0.0,0.0,0.0,0.0
3313,ZCTA5 12491,1799.0,0.0,23.2,23.6,13.1,5.4
3314,ZCTA5 12492,348.0,4.6,14.5,36.4,19.8,8.6
3315,ZCTA5 12493,313.0,0.0,0.0,10.1,7.2,0.0
3316,ZCTA5 12494,662.0,5.7,16.7,25.2,16.0,10.7
3317,ZCTA5 12495,294.0,0.0,0.0,10.2,33.8,0.0
3318,ZCTA5 12496,1632.0,3.9,19.6,18.0,13.2,17.3
3319,ZCTA5 12498,4800.0,0.6,14.9,22.9,16.0,9.5
3320,ZCTA5 12501,2710.0,1.3,18.6,19.0,2.2,2.3
3321,ZCTA5 12502,1114.0,3.2,13.2,27.4,13.399999999999999,5.6
3322,ZCTA5 12503,874.0,0.8,15.100000000000001,16.4,14.3,6.199999999999999
3323,ZCTA5 12504,1260.0,0.0,0.0,3.8,0.0,0.0
3324,ZCTA5 12507,200.0,0.0,2.3,0.0,28.7,4.7
3325,ZCTA5 12508,19742.0,1.4,15.4,12.399999999999999,7.5,3.5
3326,ZCTA5 12512,129.0,0.0,45.8,6.9,0.0,26.4
3327,ZCTA5 12513,596.0,3.7,15.4,18.299999999999997,22.9,0.0
3328,ZCTA5 12514,3273.0,0.0,18.2,18.4,8.600000000000001,3.3
3329,ZCTA5 12515,1284.0,1.2,33.3,11.5,10.7,3.5
3330,ZCTA5 12516,2168.0,2.8,16.8,19.799999999999997,7.6,8.3
3331,ZCTA5 12517,631.0,1.8,16.1,9.0,5.8,8.0
3332,ZCTA5 12518,5889.0,1.7,14.5,14.100000000000001,7.9,5.4
3333,ZCTA5 12520,3042.0,0.8,19.4,14.0,12.1,2.6
3334,ZCTA5 12521,1470.0,1.2,15.2,11.8,11.399999999999999,4.2
3335,ZCTA5 12522,5159.0,0.6,23.0,15.200000000000001,8.9,7.0
3336,ZCTA5 12523,1725.0,1.9,13.5,17.3,3.5999999999999996,5.8
3337,ZCTA5 12524,15984.0,1.4,17.5,11.6,6.2,6.0
3338,ZCTA5 12525,2882.0,0.0,22.2,12.299999999999999,9.0,0.0
3339,ZCTA5 12526,3763.0,0.5,19.0,17.8,11.9,6.3
3340,ZCTA5 12527,134.0,0.0,0.0,12.5,0.0,0.0
3341,ZCTA5 12528,13066.0,2.2,16.2,15.7,7.6,4.1
3342,ZCTA5 12529,2515.0,2.1,21.7,15.1,14.9,8.600000000000001
3343,ZCTA5 12530,55.0,0.0,0.0,90.2,0.0,9.8
3344,ZCTA5 12531,3492.0,1.7,21.1,16.0,7.1,4.699999999999999
3345,ZCTA5 12533,25936.0,0.6,18.6,14.5,5.6,3.5999999999999996
3346,ZCTA5 12534,17846.0,2.5,15.5,15.0,9.3,4.6
3347,ZCTA5 12538,13900.0,1.3,13.0,15.6,10.5,5.2
3348,ZCTA5 12540,7634.0,1.0,17.799999999999997,14.8,9.100000000000001,4.2
3349,ZCTA5 12542,6088.0,2.4,16.4,13.6,9.0,4.8
3350,ZCTA5 12543,3035.0,0.6,16.5,11.6,4.5,2.9
3351,ZCTA5 12545,4764.0,1.7,18.7,11.100000000000001,9.6,4.3
3352,ZCTA5 12546,2960.0,1.4,14.3,14.6,10.2,5.4
3353,ZCTA5 12547,2947.0,1.4,15.8,19.200000000000003,4.2,5.6
3354,ZCTA5 12548,1352.0,0.0,15.7,22.2,2.7,10.100000000000001
3355,ZCTA5 12549,11138.0,0.2,15.0,14.1,5.7,4.199999999999999
3356,ZCTA5 12550,54903.0,1.3,13.8,11.399999999999999,6.2,2.7
3357,ZCTA5 12553,25395.0,1.4,15.0,11.3,5.4,3.7
3358,ZCTA5 12561,18423.0,2.5,14.5,10.8,8.3,4.9
3359,ZCTA5 12563,8106.0,0.5,20.7,12.1,8.9,0.30000000000000004
3360,ZCTA5 12564,7224.0,1.3,18.9,14.1,6.6,2.6
3361,ZCTA5 12565,1450.0,0.0,14.600000000000001,11.2,7.6000000000000005,6.0
3362,ZCTA5 12566,10596.0,0.9,16.7,13.3,8.6,3.1999999999999997
3363,ZCTA5 12567,2928.0,2.4,18.1,16.3,14.700000000000001,3.4
3364,ZCTA5 12569,9990.0,1.0,17.4,15.0,6.699999999999999,4.0
3365,ZCTA5 12570,7533.0,0.4,22.1,12.8,7.6,4.7
3366,ZCTA5 12571,10191.0,1.1,18.4,14.3,8.2,4.6
3367,ZCTA5 12572,8859.0,5.8,17.0,17.6,13.7,6.6
3368,ZCTA5 12574,352.0,0.0,25.400000000000002,11.799999999999999,10.6,9.9
3369,ZCTA5 12575,1970.0,0.0,22.5,14.7,4.9,2.4
3370,ZCTA5 12577,1526.0,0.0,23.5,16.0,5.800000000000001,1.5
3371,ZCTA5 12578,2372.0,1.4,20.299999999999997,14.8,11.7,2.9
3372,ZCTA5 12580,4539.0,1.7,16.6,14.600000000000001,10.7,8.2
3373,ZCTA5 12581,1936.0,0.2,17.5,13.299999999999999,15.5,7.4
3374,ZCTA5 12582,6165.0,0.0,25.5,11.4,4.5,1.4
3375,ZCTA5 12583,2524.0,0.6,12.1,18.5,2.7,3.2
3376,ZCTA5 12585,901.0,0.0,19.9,13.0,7.9,0.0
3377,ZCTA5 12586,12035.0,1.4,14.9,10.8,4.5,3.1
3378,ZCTA5 12589,18005.0,0.4,17.0,10.100000000000001,6.300000000000001,2.5
3379,ZCTA5 12590,35148.0,1.4,16.799999999999997,13.3,7.2,3.0
3380,ZCTA5 12592,1196.0,0.0,9.4,11.1,18.3,5.1
3381,ZCTA5 12594,4180.0,0.0,18.7,16.1,4.3,2.8
3382,ZCTA5 12601,42608.0,2.0,14.3,9.600000000000001,5.5,3.4
3383,ZCTA5 12603,43411.0,1.5,14.4,13.3,8.1,4.0
3384,ZCTA5 12604,660.0,0.0,0.0,3.6,0.0,0.0
3385,ZCTA5 12701,10917.0,1.8,11.0,14.6,9.5,4.8
3386,ZCTA5 12719,1275.0,0.0,20.8,17.6,9.2,4.3
3387,ZCTA5 12720,187.0,0.0,0.0,15.5,15.5,12.4
3388,ZCTA5 12721,5743.0,1.6,19.0,15.0,3.4,1.2
3389,ZCTA5 12722,199.0,0.0,16.1,18.8,42.0,0.0
3390,ZCTA5 12723,2090.0,1.6,16.1,15.1,13.6,4.4
3391,ZCTA5 12724,368.0,0.0,13.7,3.6,48.8,0.0
3392,ZCTA5 12725,194.0,4.0,5.0,12.9,13.8,5.0
3393,ZCTA5 12726,1312.0,0.0,13.3,15.9,16.9,5.199999999999999
3394,ZCTA5 12729,2183.0,0.0,17.9,10.8,9.8,2.5999999999999996
3395,ZCTA5 12732,787.0,1.6,25.1,13.2,18.1,2.8
3396,ZCTA5 12733,1666.0,0.6,13.4,11.4,3.4,0.2
3397,ZCTA5 12734,728.0,0.0,12.9,16.5,25.0,0.0
3398,ZCTA5 12736,201.0,0.0,34.6,14.8,3.7,13.600000000000001
3399,ZCTA5 12737,2062.0,0.5,16.9,14.399999999999999,12.7,4.1
3400,ZCTA5 12738,650.0,0.0,2.0,23.2,8.4,7.2
3401,ZCTA5 12740,1867.0,2.2,18.2,10.7,9.2,8.1
3402,ZCTA5 12741,304.0,0.0,10.6,18.4,12.8,4.9
3403,ZCTA5 12742,290.0,0.0,6.2,7.6,0.0,0.0
3404,ZCTA5 12743,252.0,8.0,27.700000000000003,5.6,19.8,0.0
3405,ZCTA5 12745,192.0,6.0,27.0,0.0,0.0,6.0
3406,ZCTA5 12746,1376.0,0.0,10.2,9.6,5.7,1.1
3407,ZCTA5 12747,1722.0,2.8,19.2,11.4,11.5,3.8
3408,ZCTA5 12748,1825.0,0.2,21.9,14.7,14.2,3.2
3409,ZCTA5 12749,337.0,0.0,0.0,20.5,26.5,14.5
3410,ZCTA5 12750,118.0,0.0,15.8,21.1,19.3,0.0
3411,ZCTA5 12751,1154.0,0.9,5.7,12.3,1.8,0.9
3412,ZCTA5 12752,150.0,0.0,27.3,14.8,6.8,3.4
3413,ZCTA5 12754,6952.0,2.3,13.6,16.2,6.199999999999999,2.0999999999999996
3414,ZCTA5 12758,4529.0,0.8,16.200000000000003,14.3,9.0,5.0
3415,ZCTA5 12759,1910.0,1.0,9.7,4.5,5.8,3.1
3416,ZCTA5 12760,505.0,0.0,17.599999999999998,14.1,42.400000000000006,3.5
3417,ZCTA5 12762,395.0,0.0,20.8,15.7,7.3,3.9
3418,ZCTA5 12763,709.0,8.4,19.8,19.5,12.0,5.7
3419,ZCTA5 12764,1607.0,2.1,19.0,14.6,16.3,9.6
3420,ZCTA5 12765,1033.0,0.0,17.9,16.3,1.9,7.7
3421,ZCTA5 12766,482.0,0.0,15.8,17.0,17.700000000000003,0.0
3422,ZCTA5 12767,140.0,0.0,39.2,0.0,13.5,0.0
3423,ZCTA5 12768,758.0,4.0,15.8,30.700000000000003,19.8,3.7
3424,ZCTA5 12769,82.0,0.0,0.0,76.3,0.0,23.7
3425,ZCTA5 12770,245.0,0.0,29.4,22.7,4.2,16.0
3426,ZCTA5 12771,14041.0,1.0,14.0,14.799999999999999,8.6,3.4
3427,ZCTA5 12775,2180.0,0.6,10.7,21.3,8.8,4.300000000000001
3428,ZCTA5 12776,2123.0,3.7,19.8,13.0,10.100000000000001,6.1
3429,ZCTA5 12777,757.0,1.1,26.4,21.1,11.0,7.2
3430,ZCTA5 12778,211.0,0.0,22.1,0.0,8.7,8.7
3431,ZCTA5 12779,2109.0,0.0,9.4,9.7,3.8,1.2
3432,ZCTA5 12780,2152.0,0.9,21.8,15.0,6.800000000000001,6.5
3433,ZCTA5 12781,346.0,4.7,14.100000000000001,37.1,0.0,0.0
3434,ZCTA5 12783,2425.0,1.5,16.7,11.100000000000001,10.5,1.9000000000000001
3435,ZCTA5 12784,51.0,0.0,100.0,0.0,0.0,0.0
3436,ZCTA5 12785,1095.0,0.0,12.2,10.3,3.0,11.299999999999999
3437,ZCTA5 12786,292.0,0.0,0.0,32.0,32.6,0.0
3438,ZCTA5 12787,490.0,0.0,18.5,32.3,6.9,9.5
3439,ZCTA5 12788,2885.0,1.1,23.9,10.3,7.8999999999999995,4.1
3440,ZCTA5 12789,1855.0,0.5,21.0,15.2,7.1000000000000005,2.9000000000000004
3441,ZCTA5 12790,4671.0,0.6,18.200000000000003,12.3,9.2,5.9
3442,ZCTA5 12791,646.0,0.0,8.7,11.1,5.9,0.0
3443,ZCTA5 12792,300.0,4.2,23.1,18.200000000000003,17.5,0.0
3444,ZCTA5 12801,14574.0,0.8,17.4,11.399999999999999,8.5,2.1
3445,ZCTA5 12803,8093.0,1.3,17.1,14.100000000000001,8.0,3.9
3446,ZCTA5 12804,26477.0,3.0,15.7,15.2,8.399999999999999,5.3
3447,ZCTA5 12808,414.0,4.1,18.9,19.299999999999997,22.2,9.0
3448,ZCTA5 12809,3461.0,0.5,21.0,14.2,9.2,7.4
3449,ZCTA5 12810,654.0,0.0,18.2,16.6,7.5,4.1
3450,ZCTA5 12811,92.0,0.0,38.5,0.0,15.4,46.2
3451,ZCTA5 12812,130.0,4.4,4.4,72.5,7.7,0.0
3452,ZCTA5 12814,1477.0,2.8,12.1,18.9,12.899999999999999,5.3
3453,ZCTA5 12815,1056.0,1.3,16.5,19.3,12.6,10.9
3454,ZCTA5 12816,4329.0,1.0,14.8,17.9,11.1,6.5
3455,ZCTA5 12817,2358.0,0.6,14.799999999999999,19.5,11.1,4.699999999999999
3456,ZCTA5 12819,316.0,2.0,8.0,14.100000000000001,36.9,6.7
3457,ZCTA5 12821,2178.0,0.5,17.0,4.4,1.7000000000000002,0.5
3458,ZCTA5 12822,6287.0,1.0,14.6,15.5,7.7,2.7
3459,ZCTA5 12823,351.0,0.0,29.0,17.8,15.399999999999999,8.9
3460,ZCTA5 12824,991.0,1.8,8.9,27.5,17.799999999999997,4.0
3461,ZCTA5 12827,3705.0,1.8,19.1,16.1,8.1,1.7999999999999998
3462,ZCTA5 12828,9291.0,1.0,15.799999999999999,15.0,6.7,2.7
3463,ZCTA5 12831,17614.0,1.2,21.5,12.3,5.4,2.9000000000000004
3464,ZCTA5 12832,6624.0,1.4,14.100000000000001,14.6,11.3,4.6000000000000005
3465,ZCTA5 12833,4111.0,2.4,16.4,18.4,7.5,4.4
3466,ZCTA5 12834,6243.0,2.0,16.9,17.9,8.2,7.0
3467,ZCTA5 12835,2353.0,2.5,15.399999999999999,14.100000000000001,14.8,4.800000000000001
3468,ZCTA5 12836,670.0,1.5,12.0,18.4,11.399999999999999,12.0
3469,ZCTA5 12837,1032.0,0.0,16.0,7.2,13.8,9.5
3470,ZCTA5 12838,601.0,1.5,16.5,19.8,5.6,3.0
3471,ZCTA5 12839,13784.0,1.5,13.5,12.600000000000001,5.1,3.5
3472,ZCTA5 12841,89.0,0.0,5.9,61.7,5.9,26.5
3473,ZCTA5 12842,956.0,1.4,17.6,12.399999999999999,15.399999999999999,7.199999999999999
3474,ZCTA5 12843,372.0,0.0,9.9,26.2,13.1,8.9
3475,ZCTA5 12844,206.0,0.0,9.7,9.7,9.7,39.8
3476,ZCTA5 12845,4864.0,1.0,14.5,21.3,15.5,5.1
3477,ZCTA5 12846,3289.0,4.1,20.1,13.899999999999999,8.5,2.9
3478,ZCTA5 12847,418.0,0.0,24.900000000000002,19.1,5.5,12.899999999999999
3479,ZCTA5 12849,564.0,0.0,17.5,21.0,0.0,0.0
3480,ZCTA5 12850,3137.0,0.2,12.8,12.600000000000001,8.1,2.6
3481,ZCTA5 12851,221.0,4.3,11.2,10.3,28.400000000000002,9.5
3482,ZCTA5 12852,493.0,2.4,13.9,11.9,21.0,11.9
3483,ZCTA5 12853,1351.0,1.4,7.5,15.899999999999999,17.299999999999997,5.9
3484,ZCTA5 12855,172.0,4.9,11.0,28.0,13.4,6.1000000000000005
3485,ZCTA5 12856,66.0,0.0,0.0,19.4,44.4,16.7
3486,ZCTA5 12857,533.0,3.6,11.7,13.2,21.6,5.1
3487,ZCTA5 12858,56.0,0.0,0.0,55.2,13.8,31.0
3488,ZCTA5 12859,2368.0,1.7,15.700000000000001,3.5,13.100000000000001,1.6
3489,ZCTA5 12860,815.0,0.9,13.399999999999999,10.399999999999999,5.9,6.6
3490,ZCTA5 12861,698.0,0.6,16.0,14.9,18.6,7.5
3491,ZCTA5 12862,5.0,0.0,0.0,0.0,100.0,0.0
3492,ZCTA5 12863,655.0,0.0,16.5,7.800000000000001,5.6,9.2
3493,ZCTA5 12864,28.0,0.0,0.0,0.0,100.0,0.0
3494,ZCTA5 12865,3876.0,1.0,20.700000000000003,15.100000000000001,9.5,3.9
3495,ZCTA5 12866,37268.0,2.7,15.0,13.1,9.4,4.300000000000001
3496,ZCTA5 12870,1122.0,0.0,11.600000000000001,22.4,17.4,12.399999999999999
3497,ZCTA5 12871,4282.0,1.1,20.4,11.0,6.300000000000001,2.8
3498,ZCTA5 12872,76.0,0.0,0.0,87.0,13.0,0.0
3499,ZCTA5 12873,598.0,0.0,20.0,18.8,27.9,4.3
3500,ZCTA5 12874,139.0,0.0,0.0,31.0,24.0,45.0
3501,ZCTA5 12878,832.0,3.1,24.4,16.6,13.5,5.1
3502,ZCTA5 12883,5020.0,3.1,15.8,16.9,11.7,7.699999999999999
3503,ZCTA5 12884,293.0,0.0,13.8,25.9,9.6,3.0
3504,ZCTA5 12885,4595.0,0.9,16.9,16.6,11.600000000000001,4.4
3505,ZCTA5 12886,244.0,0.0,11.5,11.5,0.0,18.3
3506,ZCTA5 12887,5695.0,0.5,13.9,12.3,8.7,3.0
3507,ZCTA5 12901,32843.0,1.5,11.5,12.8,8.4,3.5
3508,ZCTA5 12903,1086.0,2.3,18.700000000000003,7.800000000000001,5.0,7.2
3509,ZCTA5 12910,2046.0,0.9,20.1,7.2,2.8,5.300000000000001
3510,ZCTA5 12911,49.0,0.0,0.0,37.0,18.5,0.0
3511,ZCTA5 12912,1982.0,0.0,17.1,11.4,10.3,2.8
3512,ZCTA5 12913,1280.0,0.9,21.5,20.200000000000003,9.7,9.3
3513,ZCTA5 12914,1053.0,0.0,16.1,8.0,3.7,3.4
3514,ZCTA5 12916,2225.0,0.5,21.6,11.100000000000001,11.5,2.5
3515,ZCTA5 12917,1198.0,0.2,19.0,17.0,7.5,2.9000000000000004
3516,ZCTA5 12918,2389.0,0.0,29.5,6.7,5.199999999999999,2.9
3517,ZCTA5 12919,2903.0,0.3,22.1,12.7,7.4,6.1
3518,ZCTA5 12920,2813.0,2.3,17.8,10.7,5.4,4.9
3519,ZCTA5 12921,2328.0,0.6,17.799999999999997,14.399999999999999,9.600000000000001,9.6
3520,ZCTA5 12922,36.0,0.0,4.2,16.7,33.3,0.0
3521,ZCTA5 12923,635.0,0.6,17.8,11.0,11.3,7.300000000000001
3522,ZCTA5 12924,114.0,0.0,34.7,0.0,0.0,0.0
3523,ZCTA5 12926,1954.0,0.8,17.6,13.9,9.1,4.7
3524,ZCTA5 12927,228.0,6.7,14.100000000000001,19.4,29.099999999999998,4.5
3525,ZCTA5 12928,1843.0,2.0,21.1,11.7,7.8999999999999995,7.6
3526,ZCTA5 12929,3778.0,0.2,25.4,6.1,2.3,0.8999999999999999
3527,ZCTA5 12930,875.0,1.5,13.7,8.8,9.0,1.9
3528,ZCTA5 12932,1357.0,0.9,16.5,19.8,7.300000000000001,3.7
3529,ZCTA5 12933,12.0,0.0,0.0,0.0,0.0,0.0
3530,ZCTA5 12934,1066.0,1.1,14.0,10.9,8.2,3.0
3531,ZCTA5 12935,1676.0,0.3,18.6,12.0,5.0,7.4
3532,ZCTA5 12936,517.0,0.8,12.0,20.4,10.4,9.6
3533,ZCTA5 12937,1723.0,0.0,14.0,17.7,5.6,4.5
3534,ZCTA5 12939,227.0,0.0,31.3,12.399999999999999,2.2,0.0
3535,ZCTA5 12941,1530.0,0.0,14.3,19.6,10.7,4.1
3536,ZCTA5 12942,791.0,0.0,11.7,4.800000000000001,15.4,15.100000000000001
3537,ZCTA5 12943,207.0,10.7,12.6,21.4,34.0,4.9
3538,ZCTA5 12944,4386.0,0.5,20.2,13.2,13.399999999999999,3.7
3539,ZCTA5 12945,476.0,10.3,20.3,13.8,18.1,9.5
3540,ZCTA5 12946,5124.0,1.3,14.7,15.4,10.4,5.199999999999999
3541,ZCTA5 12950,956.0,0.4,19.2,6.1,9.3,3.4
3542,ZCTA5 12952,402.0,0.0,11.299999999999999,20.0,19.0,15.4
3543,ZCTA5 12953,15679.0,0.8,17.3,11.1,4.9,1.6
3544,ZCTA5 12955,465.0,1.4,21.700000000000003,18.1,5.4,1.4
3545,ZCTA5 12956,1260.0,0.0,11.7,14.600000000000001,0.0,6.6
3546,ZCTA5 12957,1702.0,0.6,10.8,13.6,10.2,11.8
3547,ZCTA5 12958,1843.0,0.0,17.1,11.8,6.4,0.0
3548,ZCTA5 12959,1532.0,0.9,23.5,10.2,4.2,5.1
3549,ZCTA5 12960,1443.0,1.9,7.5,15.4,8.5,3.3
3550,ZCTA5 12961,298.0,0.0,3.8,25.1,12.6,5.5
3551,ZCTA5 12962,6009.0,1.1,14.8,15.7,8.899999999999999,4.1
3552,ZCTA5 12964,113.0,0.0,28.5,10.2,14.2,0.0
3553,ZCTA5 12965,454.0,6.0,13.8,18.6,10.8,4.3
3554,ZCTA5 12966,3352.0,0.5,15.3,12.6,7.9,3.1
3555,ZCTA5 12967,1361.0,1.7,6.6,15.9,13.8,1.2000000000000002
3556,ZCTA5 12969,391.0,1.4,9.6,14.3,18.599999999999998,9.6
3557,ZCTA5 12970,972.0,0.0,5.4,4.9,4.6,1.8
3558,ZCTA5 12972,6448.0,3.1,16.6,18.3,6.1,3.4
3559,ZCTA5 12973,219.0,0.0,25.0,26.8,13.4,2.7
3560,ZCTA5 12974,1393.0,1.5,19.1,19.7,8.6,4.8
3561,ZCTA5 12975,281.0,0.0,20.5,23.8,0.0,0.0
3562,ZCTA5 12976,163.0,2.8,20.799999999999997,26.400000000000002,25.0,2.8
3563,ZCTA5 12977,1733.0,0.0,15.600000000000001,2.7,1.3,0.0
3564,ZCTA5 12978,315.0,0.0,5.8,33.7,0.0,0.0
3565,ZCTA5 12979,2433.0,0.8,17.2,18.1,6.5,5.2
3566,ZCTA5 12980,1122.0,2.9,16.0,20.4,9.6,8.700000000000001
3567,ZCTA5 12981,2612.0,0.0,13.7,14.4,1.5,9.9
3568,ZCTA5 12983,7958.0,2.4,16.0,14.7,8.4,4.4
3569,ZCTA5 12985,1315.0,0.0,16.7,8.0,6.4,0.8
3570,ZCTA5 12986,6176.0,0.3,10.7,14.2,7.8999999999999995,6.6
3571,ZCTA5 12987,244.0,0.0,28.6,24.700000000000003,13.0,20.799999999999997
3572,ZCTA5 12989,957.0,1.9,19.0,13.8,10.600000000000001,6.5
3573,ZCTA5 12992,4697.0,0.6,16.6,15.1,11.5,2.5
3574,ZCTA5 12993,1619.0,1.4,19.8,12.6,14.399999999999999,3.5
3575,ZCTA5 12996,1905.0,2.1,16.2,19.0,18.700000000000003,7.8
