,ZCTA,marriedPercent
1,ZCTA5 00601,0.5754166666666666
2,ZCTA5 00602,0.6283651709532871
3,ZCTA5 00603,0.5334463484658173
4,ZCTA5 00606,0.39659509721048186
5,ZCTA5 00610,0.5786467253858899
6,ZCTA5 00612,0.5309399270173506
7,ZCTA5 00616,0.5036235872235871
8,ZCTA5 00617,0.5090465838509317
9,ZCTA5 00622,0.48490330520393815
10,ZCTA5 00623,0.488706755794203
11,ZCTA5 00624,0.5840901865548074
12,ZCTA5 00627,0.6119473100798107
13,ZCTA5 00631,0.6283770672546858
14,ZCTA5 00637,0.5188108790675084
15,ZCTA5 00638,0.616008855585831
16,ZCTA5 00641,0.55546683852824
17,ZCTA5 00646,0.5736411976911978
18,ZCTA5 00647,0.4651009463722398
19,ZCTA5 00650,0.625592977893368
20,ZCTA5 00652,0.4759877750611247
21,ZCTA5 00653,0.5372828151182275
22,ZCTA5 00656,0.5726001694710083
23,ZCTA5 00659,0.5971985532551758
24,ZCTA5 00660,0.5498635660912137
25,ZCTA5 00662,0.5615378967451004
26,ZCTA5 00664,0.5922038567493114
27,ZCTA5 00667,0.5306907576571736
28,ZCTA5 00669,0.5668933470507544
29,ZCTA5 00670,0.6570821777092964
30,ZCTA5 00674,0.5510221820850031
31,ZCTA5 00676,0.6258475218859861
32,ZCTA5 00677,0.5853142035130224
33,ZCTA5 00678,0.6053225470716246
34,ZCTA5 00680,0.5194889301175015
35,ZCTA5 00682,0.4987309637008528
36,ZCTA5 00683,0.4982098450946643
37,ZCTA5 00685,0.5683267080057579
38,ZCTA5 00687,0.5850741455347299
39,ZCTA5 00688,0.6052490566037736
40,ZCTA5 00690,0.5423502707205331
41,ZCTA5 00692,0.48799304733727816
42,ZCTA5 00693,0.5601496546431313
43,ZCTA5 00694,0.4480546448087432
44,ZCTA5 00698,0.5567427764373565
45,ZCTA5 00703,0.537296262283038
46,ZCTA5 00704,0.45608225437928407
47,ZCTA5 00705,0.5891721705046546
48,ZCTA5 00707,0.5597685185185185
49,ZCTA5 00714,0.5337642400666852
50,ZCTA5 00715,0.3895112254443405
