,ZCTA,marriedPercent
1,ZCTA5 00601,0.5668464948739262
2,ZCTA5 00602,0.600740057845264
3,ZCTA5 00603,0.5317877661222503
4,ZCTA5 00606,0.4297499026100507
5,ZCTA5 00610,0.5523920075303782
6,ZCTA5 00612,0.5160713909655681
7,ZCTA5 00616,0.5172119763205829
8,ZCTA5 00617,0.49274190754574
9,ZCTA5 00622,0.5092896174863387
10,ZCTA5 00623,0.48500708069834064
11,ZCTA5 00624,0.5928126631853786
12,ZCTA5 00627,0.6101494729189385
13,ZCTA5 00631,0.6029451901565995
14,ZCTA5 00637,0.5073441752726572
15,ZCTA5 00638,0.5992150321543407
16,ZCTA5 00641,0.5374200077249903
17,ZCTA5 00646,0.547579517304834
18,ZCTA5 00647,0.4609500786163522
19,ZCTA5 00650,0.6541427252584935
20,ZCTA5 00652,0.5104958490566038
21,ZCTA5 00653,0.5550386688975646
22,ZCTA5 00656,0.5480308412336493
23,ZCTA5 00659,0.5836755685628926
24,ZCTA5 00660,0.5366697166094803
25,ZCTA5 00662,0.5439652642439528
26,ZCTA5 00664,0.5347138241795613
27,ZCTA5 00667,0.5051846410978185
28,ZCTA5 00669,0.5567504721030043
29,ZCTA5 00670,0.5882627848101266
30,ZCTA5 00674,0.5446889112452493
31,ZCTA5 00676,0.6100777957860616
32,ZCTA5 00677,0.5879148335315101
33,ZCTA5 00678,0.585446461652464
34,ZCTA5 00680,0.5124580987352102
35,ZCTA5 00682,0.47813507675692357
36,ZCTA5 00683,0.4804509629223494
37,ZCTA5 00685,0.5209894373905429
38,ZCTA5 00687,0.5780626561942164
39,ZCTA5 00688,0.6086290029112081
40,ZCTA5 00690,0.5243115910092552
41,ZCTA5 00692,0.501365948402228
42,ZCTA5 00693,0.550511696883616
43,ZCTA5 00694,0.1752189781021898
44,ZCTA5 00698,0.551122408572094
45,ZCTA5 00703,0.5106901636396333
46,ZCTA5 00704,0.4694928716904277
47,ZCTA5 00705,0.5775683217859893
48,ZCTA5 00707,0.5108952682637102
49,ZCTA5 00714,0.5178159879336349
50,ZCTA5 00715,0.35454442148760335
51,ZCTA5 00716,0.48317881736526946
52,ZCTA5 00717,0.3723635482978135
53,ZCTA5 00718,0.4506567432990783
54,ZCTA5 00719,0.5655135503664566
55,ZCTA5 00720,0.5421552393272963
56,ZCTA5 00723,0.5203937125748503
57,ZCTA5 00725,0.48973473515070914
58,ZCTA5 00727,0.538563870796225
59,ZCTA5 00728,0.5539979285975387
60,ZCTA5 00729,0.5303837305271846
61,ZCTA5 00730,0.4642000510497096
62,ZCTA5 00731,0.5861215185676392
63,ZCTA5 00735,0.48555770956740263
64,ZCTA5 00736,0.5115697354185108
65,ZCTA5 00738,0.4604398806139852
66,ZCTA5 00739,0.5539954509493671
67,ZCTA5 00740,0.34019672131147544
68,ZCTA5 00741,0.48136729222520114
69,ZCTA5 00745,0.5256438498139163
70,ZCTA5 00751,0.4949822798487304
71,ZCTA5 00754,0.5315774319556452
72,ZCTA5 00757,0.4450092449922958
73,ZCTA5 00765,0.46272691648297815
74,ZCTA5 00766,0.5225925135970994
75,ZCTA5 00767,0.5410729702639493
76,ZCTA5 00769,0.5311938278289118
77,ZCTA5 00771,0.5053612215909091
78,ZCTA5 00772,0.4662671224514711
79,ZCTA5 00773,0.5422171392564588
80,ZCTA5 00775,0.4192025495750708
81,ZCTA5 00777,0.528823429058857
82,ZCTA5 00778,0.5022825522443427
83,ZCTA5 00780,0.5597928398284542
84,ZCTA5 00782,0.5693390415688441
85,ZCTA5 00783,0.5551622342342343
86,ZCTA5 00784,0.5043589489340605
87,ZCTA5 00786,0.43568098159509194
88,ZCTA5 00791,0.5160537097526832
89,ZCTA5 00794,0.558799009067963
90,ZCTA5 00795,0.5142679393216295
91,ZCTA5 00901,0.3115161516853933
92,ZCTA5 00906,0.0
93,ZCTA5 00907,0.380383384480491
94,ZCTA5 00909,0.3316950233943003
95,ZCTA5 00911,0.3692459259259259
96,ZCTA5 00912,0.3388094013955197
97,ZCTA5 00913,0.2950027799841144
98,ZCTA5 00915,0.3360298192063864
99,ZCTA5 00917,0.3864461728160865
100,ZCTA5 00918,0.31751413598124395
101,ZCTA5 00920,0.3974321164663064
102,ZCTA5 00921,0.3967912583806085
103,ZCTA5 00923,0.3229542036332911
104,ZCTA5 00924,0.38475300217131214
105,ZCTA5 00925,0.29862688391038694
106,ZCTA5 00926,0.5358362478721288
107,ZCTA5 00927,0.4812503514376997
108,ZCTA5 00934,0.9375
109,ZCTA5 00936,0.4257822277847309
110,ZCTA5 00949,0.5226239719866358
111,ZCTA5 00950,0.0
112,ZCTA5 00951,0.0
113,ZCTA5 00952,0.46705584978334136
114,ZCTA5 00953,0.566871515591593
115,ZCTA5 00956,0.5354924085469557
116,ZCTA5 00957,0.5519046429541136
117,ZCTA5 00959,0.4582330448782451
118,ZCTA5 00960,0.2777551020408163
119,ZCTA5 00961,0.5594826507007756
120,ZCTA5 00962,0.43709084406294707
121,ZCTA5 00965,0.33487092463923035
122,ZCTA5 00966,0.5907430482686253
123,ZCTA5 00968,0.44892922275293096
124,ZCTA5 00969,0.5852885799945489
125,ZCTA5 00971,0.5177899634165739
126,ZCTA5 00976,0.5142401276260722
127,ZCTA5 00979,0.4818385771307818
128,ZCTA5 00982,0.43519930537002405
129,ZCTA5 00983,0.4734835079317569
130,ZCTA5 00985,0.5030260333989459
131,ZCTA5 00987,0.5612149561952441
132,ZCTA5 01001,0.5400081855388813
133,ZCTA5 01002,0.6361415313225057
134,ZCTA5 01003,0.9230769230769231
135,ZCTA5 01005,0.6027793040293039
136,ZCTA5 01007,0.7135751686476068
137,ZCTA5 01008,0.7296422893481718
138,ZCTA5 01009,0.6653510204081633
139,ZCTA5 01010,0.6314289976133652
140,ZCTA5 01011,0.66608345323741
141,ZCTA5 01012,0.6515878594249201
142,ZCTA5 01013,0.4966369334619094
143,ZCTA5 01020,0.5709189170987946
144,ZCTA5 01022,0.538320284697509
145,ZCTA5 01026,0.6282442477876106
146,ZCTA5 01027,0.5542778041261561
147,ZCTA5 01028,0.6962094261230849
148,ZCTA5 01029,0.8021392757660167
149,ZCTA5 01030,0.6902367445309603
150,ZCTA5 01031,0.6841218045112782
151,ZCTA5 01032,0.7396430868167202
152,ZCTA5 01033,0.6444360012457179
153,ZCTA5 01034,0.6794620901639344
154,ZCTA5 01035,0.6536543255131965
155,ZCTA5 01036,0.7317453954496208
156,ZCTA5 01037,0.7745275779376499
157,ZCTA5 01038,0.6052984848484849
158,ZCTA5 01039,0.5181981566820277
159,ZCTA5 01040,0.4697561740493924
160,ZCTA5 01050,0.7015181518151815
161,ZCTA5 01053,0.4762172096908938
162,ZCTA5 01054,0.6902181274900399
163,ZCTA5 01056,0.6674426928415627
164,ZCTA5 01057,0.623073076044759
165,ZCTA5 01060,0.36107274384685506
166,ZCTA5 01062,0.558814821693908
167,ZCTA5 01063,0.0
168,ZCTA5 01066,0.0
169,ZCTA5 01068,0.7199012629161883
170,ZCTA5 01069,0.6314536970567121
171,ZCTA5 01070,0.595378612716763
172,ZCTA5 01071,0.7128454172366622
173,ZCTA5 01072,0.6056798941798942
174,ZCTA5 01073,0.7463195734434123
175,ZCTA5 01074,0.4444444444444444
176,ZCTA5 01075,0.5863353960396039
177,ZCTA5 01077,0.7020974347434743
178,ZCTA5 01079,0.37808755760368656
179,ZCTA5 01080,0.5388511530398323
180,ZCTA5 01081,0.6388477218225419
181,ZCTA5 01082,0.5522925843604768
182,ZCTA5 01083,0.5368400900900901
183,ZCTA5 01084,0.6369888268156424
184,ZCTA5 01085,0.5963747745651288
185,ZCTA5 01086,0.0
186,ZCTA5 01088,0.505943359375
187,ZCTA5 01089,0.5679565868263473
188,ZCTA5 01092,0.4316097122302158
189,ZCTA5 01093,0.7408666666666667
190,ZCTA5 01094,0.22234920634920635
191,ZCTA5 01095,0.7039779713114754
192,ZCTA5 01096,0.67301686972821
193,ZCTA5 01097,0.0
194,ZCTA5 01098,0.6800439393939394
195,ZCTA5 01103,0.16867623421354766
196,ZCTA5 01104,0.4548702578796562
197,ZCTA5 01105,0.26498156974896725
198,ZCTA5 01106,0.7284766795553407
199,ZCTA5 01107,0.35159379893517073
200,ZCTA5 01108,0.5046007121661722
201,ZCTA5 01109,0.41363171956823774
202,ZCTA5 01118,0.5834031096563012
203,ZCTA5 01119,0.4915710091743119
204,ZCTA5 01128,0.6879712595097212
205,ZCTA5 01129,0.5777978723404256
206,ZCTA5 01151,0.43384517576664167
207,ZCTA5 01199,0.0
208,ZCTA5 01201,0.5214854581038643
209,ZCTA5 01220,0.5626451219512196
210,ZCTA5 01222,0.5478953229398663
211,ZCTA5 01223,0.5807013639626705
212,ZCTA5 01224,0.7467333333333332
213,ZCTA5 01225,0.654861607142857
214,ZCTA5 01226,0.6257094538397561
215,ZCTA5 01229,0.19047619047619047
216,ZCTA5 01230,0.5460382680953423
217,ZCTA5 01235,0.6813199732798931
218,ZCTA5 01236,0.48485341074020316
219,ZCTA5 01237,0.5290263591433279
220,ZCTA5 01238,0.6212421585160203
221,ZCTA5 01240,0.5007564746810977
222,ZCTA5 01242,0.8495575221238938
223,ZCTA5 01243,0.6512171428571428
224,ZCTA5 01244,0.5761413043478261
225,ZCTA5 01245,0.5678011472275335
226,ZCTA5 01247,0.5004333808844508
227,ZCTA5 01253,0.6754986595174263
228,ZCTA5 01254,0.6775785007072136
229,ZCTA5 01255,0.6242361396303903
230,ZCTA5 01256,0.642131498470948
231,ZCTA5 01257,0.7239951456310679
232,ZCTA5 01258,0.5455785123966942
233,ZCTA5 01259,0.7306416666666666
234,ZCTA5 01260,0.20338053097345132
235,ZCTA5 01262,0.45713841368584757
236,ZCTA5 01264,0.6509622641509434
237,ZCTA5 01266,0.6247426160337554
238,ZCTA5 01267,0.5576466165413534
239,ZCTA5 01270,0.7466004566210045
240,ZCTA5 01301,0.5064381703858958
241,ZCTA5 01330,0.5805653710247349
242,ZCTA5 01331,0.5602323943661972
243,ZCTA5 01337,0.637134110787172
244,ZCTA5 01338,0.7232410714285714
245,ZCTA5 01339,0.5468919514884234
246,ZCTA5 01340,0.6491593860684771
247,ZCTA5 01341,0.6727063492063492
248,ZCTA5 01342,0.5326759388038943
249,ZCTA5 01343,0.8136271186440679
250,ZCTA5 01344,0.6048281786941581
251,ZCTA5 01346,0.7204412955465588
252,ZCTA5 01347,0.42
253,ZCTA5 01349,0.5422120535714285
254,ZCTA5 01350,0.36954347826086964
255,ZCTA5 01351,0.6142154963680386
256,ZCTA5 01354,0.7370309988518943
257,ZCTA5 01355,0.6443174224343675
258,ZCTA5 01360,0.70877125
259,ZCTA5 01364,0.5239994528043775
260,ZCTA5 01366,0.6867597911227153
261,ZCTA5 01367,0.5963205128205128
262,ZCTA5 01368,0.7315643382352941
263,ZCTA5 01370,0.685855584642234
264,ZCTA5 01373,0.5601276503678061
265,ZCTA5 01375,0.6376830391404452
266,ZCTA5 01376,0.4836197811106608
267,ZCTA5 01378,0.7191453201970444
268,ZCTA5 01379,0.5221040955631399
269,ZCTA5 01420,0.5144422861657997
270,ZCTA5 01430,0.6676470588235295
271,ZCTA5 01431,0.6834690265486726
272,ZCTA5 01432,0.48453810623556587
273,ZCTA5 01434,0.3701555555555555
274,ZCTA5 01436,0.6186563909774436
275,ZCTA5 01438,0.5280434782608696
276,ZCTA5 01440,0.549777139574957
277,ZCTA5 01450,0.7884806884130477
278,ZCTA5 01451,0.817978116451739
279,ZCTA5 01452,0.7615176297747308
280,ZCTA5 01453,0.6053222951914515
281,ZCTA5 01460,0.6866251830161054
282,ZCTA5 01462,0.6995975514963078
283,ZCTA5 01463,0.7312138964577657
284,ZCTA5 01464,0.5658380028735632
285,ZCTA5 01467,0.6010147783251232
286,ZCTA5 01468,0.6453119810201662
287,ZCTA5 01469,0.7249382629926753
288,ZCTA5 01473,0.6713646715328467
289,ZCTA5 01474,0.6915628140703518
290,ZCTA5 01475,0.6413175335570469
291,ZCTA5 01501,0.6372256861177724
292,ZCTA5 01503,0.6457520718232044
293,ZCTA5 01504,0.6800466531440161
294,ZCTA5 01505,0.688469747498809
295,ZCTA5 01506,0.6378560260586319
296,ZCTA5 01507,0.6988021655349606
297,ZCTA5 01510,0.4832445422535211
298,ZCTA5 01515,0.6802754793138244
299,ZCTA5 01516,0.7297742504409171
300,ZCTA5 01518,0.6796798378926039
301,ZCTA5 01519,0.6969378698224852
302,ZCTA5 01520,0.7417774376243687
303,ZCTA5 01521,0.684143347639485
304,ZCTA5 01522,0.7340145032632341
305,ZCTA5 01523,0.6970427897574124
306,ZCTA5 01524,0.6579936666666667
307,ZCTA5 01525,0.0
308,ZCTA5 01527,0.6143936409193019
309,ZCTA5 01529,0.6632646048109966
310,ZCTA5 01531,0.6879938398357289
311,ZCTA5 01532,0.7426198784857455
312,ZCTA5 01534,0.6773212795549374
313,ZCTA5 01535,0.6465483580746739
314,ZCTA5 01536,0.6594550173010381
315,ZCTA5 01537,0.6580979591836735
316,ZCTA5 01540,0.6513257608229748
317,ZCTA5 01541,0.8087647058823528
318,ZCTA5 01542,0.5527241784037559
319,ZCTA5 01543,0.7591872709096967
320,ZCTA5 01545,0.6873510347246579
321,ZCTA5 01550,0.5290530083777609
322,ZCTA5 01560,0.5988925956061839
323,ZCTA5 01561,0.7256470588235294
324,ZCTA5 01562,0.6196114523479295
325,ZCTA5 01564,0.7114406224406226
326,ZCTA5 01566,0.7720297542043985
327,ZCTA5 01568,0.772710949347892
328,ZCTA5 01569,0.6693768164920582
329,ZCTA5 01570,0.5463338264963012
330,ZCTA5 01571,0.6615536668285577
331,ZCTA5 01581,0.6765338645418327
332,ZCTA5 01583,0.6269446727790072
333,ZCTA5 01585,0.661332614322692
334,ZCTA5 01588,0.6343912944393801
335,ZCTA5 01590,0.8078860889688865
336,ZCTA5 01602,0.5079767100499071
337,ZCTA5 01603,0.4602464534075104
338,ZCTA5 01604,0.507233800015301
339,ZCTA5 01605,0.40570237704020157
340,ZCTA5 01606,0.5453644567440742
341,ZCTA5 01607,0.48328783658310126
342,ZCTA5 01608,0.09473859649122808
343,ZCTA5 01609,0.5244228407160592
344,ZCTA5 01610,0.39284902894833273
345,ZCTA5 01611,0.6245372585096596
346,ZCTA5 01612,0.7381209523809524
347,ZCTA5 01701,0.6413529801763574
348,ZCTA5 01702,0.5241052937754509
349,ZCTA5 01718,0.46156923076923073
350,ZCTA5 01719,0.7482114649681528
351,ZCTA5 01720,0.7445979413927108
352,ZCTA5 01721,0.6425692652832306
353,ZCTA5 01730,0.6836506619875579
354,ZCTA5 01731,0.9538
355,ZCTA5 01740,0.7405425631431244
356,ZCTA5 01741,0.8553828812962312
357,ZCTA5 01742,0.6866595608612236
358,ZCTA5 01745,0.7899999999999999
359,ZCTA5 01746,0.7447640377539594
360,ZCTA5 01747,0.6259951292618958
361,ZCTA5 01748,0.7783130060292851
362,ZCTA5 01749,0.6623737742303307
363,ZCTA5 01752,0.5652026692087703
364,ZCTA5 01754,0.5468319886093973
365,ZCTA5 01756,0.7784591439688717
366,ZCTA5 01757,0.6740760060948283
367,ZCTA5 01760,0.6281201869419643
368,ZCTA5 01770,0.8195977734753146
369,ZCTA5 01772,0.7626597173963401
370,ZCTA5 01773,0.7638310784692695
371,ZCTA5 01775,0.7107100371747211
372,ZCTA5 01776,0.8062392653263837
373,ZCTA5 01778,0.7532420913884008
374,ZCTA5 01801,0.6026079593058048
375,ZCTA5 01803,0.6860995024875622
376,ZCTA5 01810,0.7355842192903804
377,ZCTA5 01821,0.7101350149567467
378,ZCTA5 01824,0.6944247735162138
379,ZCTA5 01826,0.6937769655620533
380,ZCTA5 01827,0.7736828434723173
381,ZCTA5 01830,0.5078806910375108
382,ZCTA5 01832,0.5345091299677766
383,ZCTA5 01833,0.7606855641592921
384,ZCTA5 01834,0.75970337922403
385,ZCTA5 01835,0.5785871303700949
386,ZCTA5 01840,0.2831385613207547
387,ZCTA5 01841,0.46220641471184476
388,ZCTA5 01843,0.5240849876735435
389,ZCTA5 01844,0.6121072829270714
390,ZCTA5 01845,0.6475829431438128
391,ZCTA5 01850,0.5253788886890847
392,ZCTA5 01851,0.5381396
393,ZCTA5 01852,0.5025397563321577
394,ZCTA5 01854,0.4802032324621733
395,ZCTA5 01860,0.6028866596268919
396,ZCTA5 01862,0.6411537600716205
397,ZCTA5 01863,0.6141953568782416
398,ZCTA5 01864,0.7686431784107945
399,ZCTA5 01867,0.718868129841387
400,ZCTA5 01876,0.672148668467773
401,ZCTA5 01879,0.678146837944664
402,ZCTA5 01880,0.5949147389878578
403,ZCTA5 01886,0.7994665491131625
404,ZCTA5 01887,0.721255275974026
405,ZCTA5 01890,0.7333647951441578
406,ZCTA5 01901,0.4176421923474664
407,ZCTA5 01902,0.4144814270443613
408,ZCTA5 01904,0.5920422132124971
409,ZCTA5 01905,0.46221671203692744
410,ZCTA5 01906,0.5964719720496895
411,ZCTA5 01907,0.6557261332167322
412,ZCTA5 01908,0.5411262939958593
413,ZCTA5 01913,0.6130329609709005
414,ZCTA5 01915,0.5944319020561186
415,ZCTA5 01921,0.7835996520874752
416,ZCTA5 01922,0.7419141965678627
417,ZCTA5 01923,0.6337890552639703
418,ZCTA5 01929,0.6958435412026727
419,ZCTA5 01930,0.6288452769772653
420,ZCTA5 01937,0.14737704918032787
421,ZCTA5 01938,0.6420890097309673
422,ZCTA5 01940,0.7442249105469415
423,ZCTA5 01944,0.7775469416785205
424,ZCTA5 01945,0.6723401171754548
425,ZCTA5 01949,0.6812610987791344
426,ZCTA5 01950,0.6253260750027494
427,ZCTA5 01951,0.7328600288600289
428,ZCTA5 01952,0.6349806611198561
429,ZCTA5 01960,0.5885002021345407
430,ZCTA5 01966,0.6127249832850457
431,ZCTA5 01969,0.7291724473257699
432,ZCTA5 01970,0.46275806252316815
433,ZCTA5 01982,0.7633638421733505
434,ZCTA5 01983,0.7364984863773965
435,ZCTA5 01984,0.722810421286031
436,ZCTA5 01985,0.7896047212456052
437,ZCTA5 02019,0.6341183983926522
438,ZCTA5 02021,0.6388446315789474
439,ZCTA5 02025,0.7399054200542006
440,ZCTA5 02026,0.6350981499174846
441,ZCTA5 02030,0.8211514584891548
442,ZCTA5 02032,0.7063502444987775
443,ZCTA5 02035,0.6731453544390915
444,ZCTA5 02038,0.7513032565006972
445,ZCTA5 02043,0.6825279163920535
446,ZCTA5 02045,0.5275088055797733
447,ZCTA5 02047,1.0
448,ZCTA5 02048,0.7088724289620735
449,ZCTA5 02050,0.673114299933643
450,ZCTA5 02052,0.8125183378500451
451,ZCTA5 02053,0.7319132644121253
452,ZCTA5 02054,0.6458860794665184
453,ZCTA5 02056,0.7029291574944968
454,ZCTA5 02061,0.7393094801223242
455,ZCTA5 02062,0.5767721761817065
456,ZCTA5 02066,0.6439398623490917
457,ZCTA5 02067,0.7665098754560321
458,ZCTA5 02071,0.5831045161290324
459,ZCTA5 02072,0.6189900705918858
460,ZCTA5 02081,0.6870250649204019
461,ZCTA5 02090,0.7105547434996486
462,ZCTA5 02093,0.6857039563437926
463,ZCTA5 02108,0.4626532314107018
464,ZCTA5 02109,0.5202816702052371
465,ZCTA5 02110,0.4679453125
466,ZCTA5 02111,0.6274636728733114
467,ZCTA5 02113,0.36786107290233844
468,ZCTA5 02114,0.36538676923076924
469,ZCTA5 02115,0.3437023962344886
470,ZCTA5 02116,0.5535980553273077
471,ZCTA5 02118,0.34972546910481656
472,ZCTA5 02119,0.2846735659373152
473,ZCTA5 02120,0.3151398121387283
474,ZCTA5 02121,0.3201159793814433
475,ZCTA5 02122,0.4503892347125595
476,ZCTA5 02124,0.4036747122168585
477,ZCTA5 02125,0.41425285252960176
478,ZCTA5 02126,0.42895230357484226
479,ZCTA5 02127,0.37637622115984204
480,ZCTA5 02128,0.46922878903274945
481,ZCTA5 02129,0.5063146453089244
482,ZCTA5 02130,0.43591646914589294
483,ZCTA5 02131,0.4738891375451885
484,ZCTA5 02132,0.5280483695652174
485,ZCTA5 02134,0.4357409669211196
486,ZCTA5 02135,0.43015503576261355
487,ZCTA5 02136,0.5027100088573959
488,ZCTA5 02138,0.5235321840157406
489,ZCTA5 02139,0.4036089332632685
490,ZCTA5 02140,0.5257878430215402
491,ZCTA5 02141,0.4684822584822585
492,ZCTA5 02142,0.45691832229580576
493,ZCTA5 02143,0.4888853386586787
494,ZCTA5 02144,0.42538625408179126
495,ZCTA5 02145,0.5256081769436997
496,ZCTA5 02148,0.5750837082864643
497,ZCTA5 02149,0.5013680916233852
498,ZCTA5 02150,0.4025425101214575
