,ZCTA,TotalPopulation,85andOver,45to54,55to64,65to74,75to84
9134,ZCTA5 28790,3428.0,2.4,16.4,12.6,11.8,2.7
9135,ZCTA5 28791,15441.0,2.2,11.0,18.3,14.399999999999999,9.6
9136,ZCTA5 28792,33669.0,2.7,15.0,10.399999999999999,10.3,6.2
9137,ZCTA5 28801,14250.0,0.9,15.6,13.0,8.2,2.8
9138,ZCTA5 28803,31793.0,3.2,12.8,10.5,8.100000000000001,5.8
9139,ZCTA5 28804,21384.0,2.2,11.9,13.0,13.7,5.3
9140,ZCTA5 28805,17768.0,3.1,9.2,18.6,14.9,5.800000000000001
9141,ZCTA5 28806,40494.0,1.0,12.5,11.1,6.9,4.300000000000001
9142,ZCTA5 28901,5488.0,1.1,13.8,17.6,10.399999999999999,5.699999999999999
9143,ZCTA5 28902,1271.0,1.7,18.0,13.1,19.6,4.7
9144,ZCTA5 28904,8349.0,2.8,12.4,16.5,18.9,8.7
9145,ZCTA5 28905,2809.0,1.7,11.4,8.1,16.3,7.2
9146,ZCTA5 28906,18603.0,2.5,13.5,16.799999999999997,17.6,7.3999999999999995
9147,ZCTA5 28909,1411.0,0.0,6.4,17.6,10.1,7.4
9148,ZCTA5 29001,1858.0,1.1,17.2,19.5,15.3,4.3
9149,ZCTA5 29003,6615.0,0.6,12.8,12.600000000000001,8.0,4.7
9150,ZCTA5 29006,9867.0,0.9,15.600000000000001,12.600000000000001,9.7,4.8
9151,ZCTA5 29009,2468.0,0.6,20.299999999999997,10.5,10.3,2.0
9152,ZCTA5 29010,12318.0,0.6,14.9,11.2,7.699999999999999,3.5
9153,ZCTA5 29014,2000.0,1.8,23.8,10.0,14.4,4.3
9154,ZCTA5 29015,1523.0,2.1,13.3,16.1,10.7,0.6
9155,ZCTA5 29016,20209.0,0.6,14.3,13.0,8.9,1.5
9156,ZCTA5 29018,3111.0,0.9,17.6,16.0,9.1,3.6
9157,ZCTA5 29020,22191.0,1.1,15.100000000000001,14.600000000000001,13.8,6.9
9158,ZCTA5 29030,1718.0,0.1,24.0,14.4,9.6,4.5
9159,ZCTA5 29031,1283.0,0.0,17.6,10.4,11.7,7.5
9160,ZCTA5 29032,5202.0,0.6,10.100000000000001,15.9,7.9,4.3
9161,ZCTA5 29033,12296.0,2.4,13.3,12.0,8.0,5.4
9162,ZCTA5 29036,19844.0,1.6,15.0,16.200000000000003,11.3,5.6
9163,ZCTA5 29037,690.0,0.0,31.5,12.2,8.3,0.0
9164,ZCTA5 29038,2027.0,0.0,20.3,10.9,13.4,2.8
9165,ZCTA5 29039,4306.0,4.0,13.0,15.899999999999999,5.2,5.3
9166,ZCTA5 29040,9341.0,0.2,10.2,11.399999999999999,4.9,2.8
9167,ZCTA5 29042,5422.0,0.5,5.300000000000001,15.799999999999999,16.3,1.1
9168,ZCTA5 29044,4949.0,0.6,21.5,11.5,11.5,2.5
9169,ZCTA5 29045,23930.0,0.6,12.899999999999999,16.1,6.6,2.6
9170,ZCTA5 29046,173.0,0.0,65.9,17.1,17.1,0.0
9171,ZCTA5 29047,3410.0,0.9,16.8,10.8,17.4,10.5
9172,ZCTA5 29048,4669.0,1.3,15.6,18.900000000000002,12.3,6.4
9173,ZCTA5 29051,2146.0,2.3,9.5,6.6,1.9,0.7
9174,ZCTA5 29052,2091.0,2.6,4.8999999999999995,19.1,7.800000000000001,0.0
9175,ZCTA5 29053,17974.0,0.8,15.9,11.3,6.6000000000000005,1.9
9176,ZCTA5 29054,10457.0,0.8,10.6,18.200000000000003,8.3,4.300000000000001
9177,ZCTA5 29055,4151.0,0.7,14.2,10.3,12.0,5.5
9178,ZCTA5 29056,2219.0,1.6,10.0,15.3,5.4,5.1
9179,ZCTA5 29058,4779.0,0.7,10.7,16.0,8.5,3.9
9180,ZCTA5 29059,6008.0,0.6,8.1,17.9,11.600000000000001,4.0
9181,ZCTA5 29061,14704.0,0.9,13.899999999999999,11.399999999999999,9.3,3.8
9182,ZCTA5 29062,191.0,0.0,35.8,23.9,16.5,0.0
9183,ZCTA5 29063,37201.0,0.3,14.1,10.3,6.9,2.1
9184,ZCTA5 29065,692.0,0.9,25.5,29.1,5.7,0.6
9185,ZCTA5 29067,10938.0,0.8,16.5,10.2,7.5,3.3
9186,ZCTA5 29069,5196.0,1.5,12.0,14.5,9.8,4.3
9187,ZCTA5 29070,14946.0,0.7,17.1,15.8,10.0,6.6
9188,ZCTA5 29072,56906.0,0.9,14.5,11.8,7.199999999999999,2.8
9189,ZCTA5 29073,43402.0,1.0,15.5,12.0,7.1,2.3
9190,ZCTA5 29074,50.0,0.0,0.0,0.0,0.0,33.3
9191,ZCTA5 29075,2931.0,0.6,14.2,21.0,7.699999999999999,7.3
9192,ZCTA5 29078,15894.0,0.5,14.799999999999999,11.5,8.7,3.5
9193,ZCTA5 29079,27.0,0,0.0,0.0,0.0,0.0
9194,ZCTA5 29080,3143.0,1.5,16.5,12.9,9.4,3.3000000000000003
9195,ZCTA5 29081,1203.0,1.2,19.9,12.1,9.1,6.9
9196,ZCTA5 29082,405.0,1.8,28.200000000000003,14.8,20.6,0.9
9197,ZCTA5 29101,2970.0,0.6,10.8,17.5,10.7,2.4000000000000004
9198,ZCTA5 29102,17206.0,0.6,12.4,14.100000000000001,13.2,4.9
9199,ZCTA5 29104,1455.0,0.8,9.299999999999999,13.899999999999999,9.8,1.1
9200,ZCTA5 29105,1279.0,2.4,18.6,6.6,9.3,10.3
9201,ZCTA5 29107,3014.0,1.1,17.6,15.200000000000001,10.2,4.8
9202,ZCTA5 29108,20532.0,2.1,11.100000000000001,10.5,9.3,2.0
9203,ZCTA5 29111,2003.0,0.0,9.9,11.3,12.6,3.2
9204,ZCTA5 29112,4226.0,2.5,16.0,19.8,10.8,4.1
9205,ZCTA5 29113,1859.0,0.1,24.1,9.6,8.6,3.4
9206,ZCTA5 29114,1966.0,0.0,9.100000000000001,17.4,9.600000000000001,5.4
9207,ZCTA5 29115,29237.0,1.4,10.5,9.7,9.2,3.2
9208,ZCTA5 29117,978.0,0.0,0.0,0.0,0.0,0.0
9209,ZCTA5 29118,16598.0,1.2,14.5,14.4,11.8,4.2
9210,ZCTA5 29122,32.0,0.0,0.0,58.3,16.7,8.3
9211,ZCTA5 29123,7961.0,0.2,15.600000000000001,10.600000000000001,6.9,1.4
9212,ZCTA5 29125,2105.0,1.2,4.7,18.7,8.399999999999999,6.4
9213,ZCTA5 29126,2132.0,2.3,21.599999999999998,18.5,9.8,4.9
9214,ZCTA5 29127,8848.0,2.0,13.3,19.6,14.6,4.800000000000001
9215,ZCTA5 29128,5532.0,1.5,10.8,17.6,7.199999999999999,3.7
9216,ZCTA5 29129,3056.0,0.1,11.6,10.5,12.899999999999999,4.5
9217,ZCTA5 29130,6213.0,2.2,15.2,19.0,10.6,3.1
9218,ZCTA5 29133,1173.0,0.0,8.4,24.6,5.8,7.0
9219,ZCTA5 29135,8583.0,0.6,12.2,15.6,13.1,4.7
9220,ZCTA5 29137,2070.0,1.3,13.899999999999999,11.2,11.3,5.0
9221,ZCTA5 29138,10996.0,1.4,11.2,13.2,7.8999999999999995,4.4
9222,ZCTA5 29142,4937.0,2.6,10.899999999999999,12.1,10.100000000000001,7.300000000000001
9223,ZCTA5 29145,901.0,3.0,9.3,11.0,15.1,1.1
9224,ZCTA5 29146,1784.0,0.1,8.8,11.1,21.5,4.3
9225,ZCTA5 29147,0.0,0,0.0,0.0,0.0,0.0
9226,ZCTA5 29148,7204.0,1.9,14.600000000000001,15.6,14.8,12.0
9227,ZCTA5 29150,41553.0,1.9,12.1,11.2,7.7,4.4
9228,ZCTA5 29152,1404.0,0.0,2.7,0.0,0.0,0.0
9229,ZCTA5 29153,14999.0,1.6,14.1,11.899999999999999,7.699999999999999,4.4
9230,ZCTA5 29154,28826.0,0.7,13.4,12.600000000000001,9.4,2.6
9231,ZCTA5 29160,8148.0,0.6,13.1,15.399999999999999,10.100000000000001,4.9
9232,ZCTA5 29161,10476.0,0.4,15.0,13.3,8.0,5.4
9233,ZCTA5 29162,2916.0,1.0,14.3,10.399999999999999,10.8,2.1
9234,ZCTA5 29163,1943.0,0.1,10.799999999999999,16.900000000000002,3.2,3.1999999999999997
9235,ZCTA5 29164,4431.0,0.8,13.1,13.399999999999999,6.0,4.1
9236,ZCTA5 29166,813.0,1.2,17.5,16.6,16.3,7.2
9237,ZCTA5 29168,3638.0,0.5,17.2,12.399999999999999,4.800000000000001,4.2
9238,ZCTA5 29169,24232.0,2.0,12.4,11.7,7.4,3.8
9239,ZCTA5 29170,20385.0,1.4,14.0,11.399999999999999,8.9,3.5
9240,ZCTA5 29172,9745.0,0.5,12.4,15.2,11.0,2.8
9241,ZCTA5 29175,269.0,0.0,11.9,31.299999999999997,7.5,6.0
9242,ZCTA5 29178,3154.0,1.0,13.5,17.2,11.0,4.3
9243,ZCTA5 29180,14080.0,1.5,14.5,15.4,11.3,4.7
9244,ZCTA5 29201,20670.0,0.5,5.5,6.1,3.5,1.4
9245,ZCTA5 29202,237.0,0.0,10.0,20.6,7.6,0.0
9246,ZCTA5 29203,39589.0,1.6,11.399999999999999,13.1,7.6,4.3
9247,ZCTA5 29204,20108.0,1.3,12.3,12.1,8.9,3.4000000000000004
9248,ZCTA5 29205,25691.0,0.9,8.6,10.3,5.699999999999999,2.0
9249,ZCTA5 29206,19207.0,1.8,11.7,12.9,9.2,4.5
9250,ZCTA5 29207,11909.0,0.0,0.0,0.0,0.0,0.0
9251,ZCTA5 29208,777.0,0.0,0.0,0.0,0.0,0.0
9252,ZCTA5 29209,34003.0,1.4,13.7,11.6,6.6,2.5
9253,ZCTA5 29210,42129.0,0.5,12.4,9.4,5.0,2.5999999999999996
9254,ZCTA5 29212,29211.0,0.4,16.2,14.1,10.7,3.8000000000000003
9255,ZCTA5 29223,50501.0,0.8,13.5,10.5,7.6,4.1
9256,ZCTA5 29225,1301.0,0.0,0.0,0.0,0.0,0.0
9257,ZCTA5 29229,47054.0,0.2,13.3,10.5,4.8,1.3
9258,ZCTA5 29301,34627.0,0.9,14.0,9.3,7.1,2.8
9259,ZCTA5 29302,16456.0,0.8,15.899999999999999,13.8,11.3,5.5
9260,ZCTA5 29303,25041.0,1.0,13.0,10.399999999999999,6.0,3.0
9261,ZCTA5 29306,16176.0,2.0,12.6,12.1,8.100000000000001,3.9000000000000004
9262,ZCTA5 29307,18387.0,3.2,13.6,13.1,10.100000000000001,5.5
9263,ZCTA5 29316,24442.0,1.4,14.2,13.0,7.6,2.8
9264,ZCTA5 29320,864.0,0.0,4.2,0.0,0.0,3.2
9265,ZCTA5 29321,3173.0,0.0,24.9,20.4,4.3,3.6
9266,ZCTA5 29322,8074.0,1.3,11.0,17.1,14.7,5.6
9267,ZCTA5 29323,12969.0,1.5,15.7,12.4,14.9,4.2
9268,ZCTA5 29324,210.0,0.0,0.0,20.7,0.0,15.9
9269,ZCTA5 29325,15651.0,1.8,12.1,12.2,9.8,5.800000000000001
9270,ZCTA5 29329,242.0,0.0,10.5,0.0,0.0,0.0
9271,ZCTA5 29330,8894.0,1.2,14.7,14.399999999999999,7.8,2.4
9272,ZCTA5 29331,280.0,0.0,0.0,46.0,6.2,0.0
9273,ZCTA5 29332,2661.0,2.5,14.5,18.4,12.3,7.7
9274,ZCTA5 29333,474.0,0.0,9.7,12.0,3.4,9.0
9275,ZCTA5 29334,13597.0,0.9,11.4,10.6,5.7,3.4000000000000004
9276,ZCTA5 29335,5830.0,0.1,17.1,10.2,5.6,1.7000000000000002
9277,ZCTA5 29338,0.0,0,0.0,0.0,0.0,0.0
9278,ZCTA5 29340,23043.0,0.9,12.8,13.4,8.6,4.2
9279,ZCTA5 29341,18702.0,0.9,15.3,13.2,9.4,3.4000000000000004
9280,ZCTA5 29346,161.0,0.0,26.8,7.0,16.9,5.6
9281,ZCTA5 29349,29454.0,0.8,14.8,14.4,9.8,4.4
9282,ZCTA5 29351,1190.0,5.3,18.700000000000003,18.4,8.8,4.199999999999999
9283,ZCTA5 29353,4278.0,2.0,12.5,13.5,15.2,3.0
9284,ZCTA5 29355,888.0,0.0,16.599999999999998,12.1,8.3,7.6
9285,ZCTA5 29356,8164.0,0.8,16.7,15.2,14.799999999999999,7.3
9286,ZCTA5 29360,20459.0,2.3,13.5,12.9,8.8,3.7
9287,ZCTA5 29364,690.0,0.0,12.600000000000001,10.7,11.7,5.6
9288,ZCTA5 29365,10382.0,0.6,13.8,12.5,10.7,2.7
9289,ZCTA5 29368,89.0,0.0,0.0,100.0,0.0,0.0
9290,ZCTA5 29369,12823.0,0.9,13.0,14.4,7.9,3.9
9291,ZCTA5 29370,979.0,1.2,17.799999999999997,12.2,8.8,1.0
9292,ZCTA5 29372,3862.0,0.6,17.1,15.9,7.3,6.8
9293,ZCTA5 29373,295.0,0.0,33.3,21.3,3.3,3.3
9294,ZCTA5 29374,3187.0,1.6,19.5,9.100000000000001,11.0,3.4000000000000004
9295,ZCTA5 29375,79.0,0.0,18.4,0.0,0.0,0.0
9296,ZCTA5 29376,8321.0,0.8,20.200000000000003,13.100000000000001,8.9,3.7
9297,ZCTA5 29377,1330.0,0.0,13.100000000000001,6.2,16.6,0.0
9298,ZCTA5 29378,187.0,0.0,0.0,0.0,8.7,0.0
9299,ZCTA5 29379,17659.0,1.2,12.8,14.9,9.4,5.1
9300,ZCTA5 29384,4637.0,0.4,18.3,16.4,12.3,4.1
9301,ZCTA5 29385,8257.0,1.1,13.5,19.6,5.5,3.0
9302,ZCTA5 29388,14896.0,0.7,16.1,11.1,9.0,4.800000000000001
9303,ZCTA5 29401,10395.0,1.5,6.8,15.2,9.6,4.4
9304,ZCTA5 29403,22258.0,1.0,9.399999999999999,8.5,4.9,1.8
9305,ZCTA5 29404,1558.0,0.0,1.9,0.0,0.0,0.0
9306,ZCTA5 29405,28750.0,1.5,13.8,14.3,6.4,2.5
9307,ZCTA5 29406,31990.0,0.8,9.8,9.7,4.8,1.5
9308,ZCTA5 29407,34663.0,2.3,10.899999999999999,11.899999999999999,8.7,4.5
9309,ZCTA5 29409,2630.0,0.0,0.0,0.4,0.0,0.0
9310,ZCTA5 29410,20608.0,1.0,11.7,12.1,6.0,2.4
9311,ZCTA5 29412,39439.0,1.4,14.3,11.8,9.1,4.699999999999999
9312,ZCTA5 29414,37028.0,0.9,11.100000000000001,14.2,9.8,2.7
9313,ZCTA5 29418,24546.0,0.4,14.7,10.6,6.9,2.2
9314,ZCTA5 29420,23772.0,0.3,12.7,9.9,6.6,1.6
9315,ZCTA5 29423,999.0,0.0,0.0,0.0,0.0,0.0
9316,ZCTA5 29424,389.0,0.0,0.0,0.0,0.0,0.0
9317,ZCTA5 29426,1663.0,3.9,14.1,14.200000000000001,4.0,4.7
9318,ZCTA5 29429,3019.0,0.4,10.8,17.2,7.6000000000000005,8.2
9319,ZCTA5 29431,7050.0,0.7,11.7,14.100000000000001,10.5,3.3
9320,ZCTA5 29432,3600.0,0.5,17.5,17.9,5.4,4.5
9321,ZCTA5 29434,601.0,0.0,3.5,13.3,14.2,7.5
9322,ZCTA5 29435,4007.0,0.2,14.5,14.8,11.899999999999999,4.800000000000001
9323,ZCTA5 29436,4220.0,1.2,18.1,21.0,11.6,4.9
9324,ZCTA5 29437,3077.0,0.0,15.6,18.2,6.300000000000001,4.6
9325,ZCTA5 29438,2284.0,0.6,17.2,18.4,27.0,9.5
9326,ZCTA5 29439,2381.0,0.0,22.9,13.1,5.199999999999999,0.8
9327,ZCTA5 29440,27454.0,1.9,10.9,15.3,11.899999999999999,4.3
9328,ZCTA5 29445,58994.0,0.4,12.5,9.600000000000001,6.0,2.8
9329,ZCTA5 29446,892.0,1.7,10.0,17.3,12.7,6.6
9330,ZCTA5 29448,1833.0,2.6,24.200000000000003,14.5,14.5,1.8
9331,ZCTA5 29449,8402.0,0.6,16.9,23.0,13.6,7.1
9332,ZCTA5 29450,3750.0,1.2,18.1,13.6,9.1,6.4
9333,ZCTA5 29451,4373.0,2.1,11.8,20.1,21.3,7.9
9334,ZCTA5 29452,378.0,0.0,21.299999999999997,6.1,7.8,0.0
9335,ZCTA5 29453,1175.0,0.0,0.0,31.5,9.6,3.4
9336,ZCTA5 29455,21198.0,0.9,12.2,16.8,16.5,7.4
9337,ZCTA5 29456,30519.0,0.5,14.0,8.1,5.4,2.0
9338,ZCTA5 29458,2513.0,3.5,18.1,34.900000000000006,9.8,3.3
9339,ZCTA5 29461,34256.0,0.8,14.3,12.1,8.8,3.4000000000000004
9340,ZCTA5 29464,48572.0,1.6,13.3,13.7,8.3,4.6
9341,ZCTA5 29466,34016.0,0.7,17.1,8.4,8.3,2.1
9342,ZCTA5 29468,2020.0,0.0,20.2,11.700000000000001,15.8,3.0
9343,ZCTA5 29469,1019.0,0.0,13.2,28.9,16.9,8.4
9344,ZCTA5 29470,4880.0,0.9,15.3,15.3,9.5,3.3
9345,ZCTA5 29471,1472.0,0.3,30.400000000000002,11.2,9.8,3.3
9346,ZCTA5 29472,8703.0,0.8,13.8,13.8,8.8,2.0
9347,ZCTA5 29474,2611.0,0.0,18.1,16.7,8.1,5.1
9348,ZCTA5 29475,2444.0,3.3,17.1,21.0,13.299999999999999,6.7
9349,ZCTA5 29477,6505.0,0.4,12.0,15.100000000000001,10.8,7.1
9350,ZCTA5 29479,7527.0,2.1,11.1,10.6,9.3,2.2
9351,ZCTA5 29481,1748.0,1.5,15.0,17.2,12.3,4.7
9352,ZCTA5 29482,2049.0,1.7,19.9,18.0,11.5,3.6
9353,ZCTA5 29483,73900.0,0.6,13.8,11.7,7.6000000000000005,2.9
9354,ZCTA5 29485,52772.0,0.8,16.4,9.5,6.6,3.0
9355,ZCTA5 29487,3106.0,0.5,19.4,17.2,16.4,1.8
9356,ZCTA5 29488,21970.0,2.1,13.2,12.0,9.7,4.1
9357,ZCTA5 29492,12243.0,1.1,11.4,12.399999999999999,8.6,1.9
9358,ZCTA5 29493,129.0,0.0,4.2,21.200000000000003,15.5,5.6
9359,ZCTA5 29501,44198.0,0.7,13.6,13.9,7.9,3.8
9360,ZCTA5 29505,25220.0,1.4,15.6,11.3,9.7,3.5
9361,ZCTA5 29506,21163.0,0.7,12.100000000000001,14.6,9.8,2.8
9362,ZCTA5 29510,10300.0,1.0,10.8,13.100000000000001,10.7,3.2
9363,ZCTA5 29511,5303.0,0.4,13.0,10.0,14.8,1.7000000000000002
9364,ZCTA5 29512,18533.0,0.1,13.7,10.8,7.2,3.5
9365,ZCTA5 29516,872.0,0.0,16.299999999999997,17.7,12.6,5.1
9366,ZCTA5 29518,1390.0,0.0,16.0,15.6,11.7,5.0
9367,ZCTA5 29519,222.0,0.0,17.7,31.9,9.7,3.5
9368,ZCTA5 29520,14335.0,0.7,14.0,14.600000000000001,10.9,4.9
9369,ZCTA5 29525,2014.0,1.1,18.9,13.600000000000001,13.8,1.4
9370,ZCTA5 29526,43371.0,0.8,11.4,11.600000000000001,10.3,4.2
9371,ZCTA5 29527,25094.0,0.9,11.7,12.8,10.100000000000001,3.8
9372,ZCTA5 29530,2344.0,0.8,8.2,10.2,14.2,4.3
9373,ZCTA5 29532,20530.0,1.1,12.6,14.2,9.399999999999999,3.8
9374,ZCTA5 29536,16280.0,1.7,11.899999999999999,15.5,7.9,2.1
9375,ZCTA5 29540,5635.0,1.0,15.7,22.7,11.2,2.9
9376,ZCTA5 29541,10562.0,0.5,12.2,12.0,7.8,3.4000000000000004
9377,ZCTA5 29543,515.0,3.2,19.5,27.1,7.6,9.100000000000001
9378,ZCTA5 29544,5141.0,0.0,12.5,13.4,7.4,3.5
9379,ZCTA5 29545,1860.0,0.0,9.8,8.0,10.0,4.5
9380,ZCTA5 29546,2998.0,1.1,12.600000000000001,13.8,13.1,2.5
9381,ZCTA5 29547,3447.0,0.0,10.0,12.2,12.2,1.6
9382,ZCTA5 29550,32180.0,1.0,14.600000000000001,12.100000000000001,10.1,4.2
9383,ZCTA5 29554,9391.0,1.4,11.5,16.9,13.1,3.0
9384,ZCTA5 29555,6168.0,0.6,11.5,15.2,7.300000000000001,2.5
9385,ZCTA5 29556,12084.0,1.3,14.5,14.7,8.6,5.9
9386,ZCTA5 29560,13564.0,2.5,13.399999999999999,9.7,9.4,3.3
9387,ZCTA5 29563,2529.0,1.0,18.5,11.0,13.5,5.9
9388,ZCTA5 29564,918.0,0.0,17.1,7.8999999999999995,13.399999999999999,2.2
9389,ZCTA5 29565,6938.0,0.8,11.7,8.5,7.6,5.8
9390,ZCTA5 29566,16387.0,1.9,15.4,18.5,18.0,9.1
9391,ZCTA5 29567,629.0,0.0,21.3,15.2,1.8,1.1
9392,ZCTA5 29568,13892.0,1.1,15.9,15.0,17.700000000000003,7.5
9393,ZCTA5 29569,15970.0,0.5,13.1,11.2,9.5,4.5
9394,ZCTA5 29570,3565.0,0.3,16.6,13.3,11.3,5.8
9395,ZCTA5 29571,14900.0,0.6,12.7,13.100000000000001,8.7,4.5
9396,ZCTA5 29572,8923.0,2.5,9.9,16.6,18.5,9.2
9397,ZCTA5 29574,11847.0,1.2,13.100000000000001,16.6,10.6,4.4
9398,ZCTA5 29575,17585.0,2.5,13.5,16.1,17.5,9.0
9399,ZCTA5 29576,28146.0,2.6,12.3,18.2,24.0,9.5
9400,ZCTA5 29577,30098.0,0.8,15.9,12.899999999999999,8.9,4.9
9401,ZCTA5 29579,36779.0,0.7,11.4,13.3,10.2,3.1
9402,ZCTA5 29580,1171.0,1.0,12.100000000000001,17.9,14.3,0.8
9403,ZCTA5 29581,4784.0,1.0,16.6,14.899999999999999,8.9,4.4
9404,ZCTA5 29582,16266.0,1.6,15.1,20.6,22.2,8.600000000000001
9405,ZCTA5 29583,5525.0,1.0,8.8,12.7,11.5,4.8
9406,ZCTA5 29584,2392.0,0.2,18.6,9.6,12.6,5.800000000000001
9407,ZCTA5 29585,14428.0,2.0,14.5,14.2,18.799999999999997,11.100000000000001
9408,ZCTA5 29588,42168.0,0.7,12.7,12.899999999999999,11.9,4.7
9409,ZCTA5 29590,3749.0,0.5,14.1,8.8,4.2,1.2
9410,ZCTA5 29591,4862.0,2.6,13.6,13.100000000000001,9.1,3.7
9411,ZCTA5 29592,1170.0,0.0,18.6,4.8,3.3,0.7
9412,ZCTA5 29593,1487.0,0.7,15.3,16.0,6.300000000000001,3.6
9413,ZCTA5 29594,128.0,5.0,23.3,20.0,0.0,0.0
9414,ZCTA5 29596,2343.0,0.1,14.399999999999999,15.1,8.8,6.0
9415,ZCTA5 29601,11403.0,1.5,14.3,14.2,7.9,2.3
9416,ZCTA5 29605,36438.0,1.5,12.7,11.8,6.4,3.0
9417,ZCTA5 29607,38043.0,1.0,12.6,11.3,5.699999999999999,3.3
9418,ZCTA5 29609,30411.0,1.3,12.3,11.7,6.199999999999999,3.3
9419,ZCTA5 29611,29807.0,0.9,14.3,11.9,6.9,3.0
9420,ZCTA5 29613,1882.0,0.0,0.0,0.0,0.0,0.0
9421,ZCTA5 29614,2314.0,0.0,0.0,0.0,0.0,0.0
9422,ZCTA5 29615,36042.0,2.7,11.9,11.399999999999999,10.0,6.1
9423,ZCTA5 29617,27097.0,1.3,14.7,10.0,8.3,4.0
9424,ZCTA5 29620,13073.0,0.4,14.3,12.6,12.8,5.199999999999999
9425,ZCTA5 29621,41571.0,2.2,14.5,11.5,10.2,5.199999999999999
9426,ZCTA5 29624,14362.0,1.4,14.600000000000001,11.4,10.3,4.0
9427,ZCTA5 29625,28475.0,1.5,14.100000000000001,12.0,9.3,3.8
9428,ZCTA5 29626,13484.0,1.3,14.1,14.9,9.399999999999999,5.800000000000001
9429,ZCTA5 29627,18065.0,2.0,13.3,15.0,9.6,5.199999999999999
9430,ZCTA5 29628,2494.0,2.3,14.8,16.4,5.5,6.4
9431,ZCTA5 29630,14667.0,0.2,11.8,8.8,6.3,1.7000000000000002
9432,ZCTA5 29631,13939.0,0.7,6.199999999999999,5.800000000000001,6.0,2.0
9433,ZCTA5 29634,5502.0,0.0,0.0,0.0,0.0,0.0
9434,ZCTA5 29635,1391.0,0.0,12.6,25.1,22.0,9.6
9435,ZCTA5 29638,3309.0,2.3,10.3,17.8,9.5,4.2
9436,ZCTA5 29639,1788.0,0.4,6.7,7.5,9.9,7.1
9437,ZCTA5 29640,29957.0,0.7,17.1,11.9,10.2,3.6999999999999997
9438,ZCTA5 29642,31225.0,1.0,13.9,14.2,10.4,4.4
9439,ZCTA5 29643,2207.0,0.7,13.4,12.100000000000001,22.9,10.7
9440,ZCTA5 29644,19848.0,0.4,15.2,13.5,7.9,3.2
9441,ZCTA5 29645,9547.0,0.7,16.2,14.5,9.0,1.8
9442,ZCTA5 29646,28304.0,2.6,12.6,11.1,7.5,4.6
9443,ZCTA5 29649,25688.0,1.3,13.3,12.9,9.899999999999999,4.3
9444,ZCTA5 29650,34806.0,1.6,14.2,12.4,9.4,2.3
9445,ZCTA5 29651,45452.0,1.2,14.9,11.9,8.5,4.3
9446,ZCTA5 29653,4756.0,0.4,15.3,15.2,11.6,3.5999999999999996
9447,ZCTA5 29654,9360.0,1.3,10.4,20.0,10.0,3.9000000000000004
9448,ZCTA5 29655,6742.0,0.7,11.399999999999999,16.5,9.100000000000001,4.5
9449,ZCTA5 29657,15191.0,1.4,14.9,12.5,10.0,3.7
9450,ZCTA5 29658,427.0,0.0,12.1,11.200000000000001,4.9,0.0
9451,ZCTA5 29659,83.0,0.0,18.5,29.6,3.7,7.4
9452,ZCTA5 29661,6176.0,0.8,16.8,14.9,7.3,4.5
9453,ZCTA5 29662,15598.0,1.1,12.2,10.899999999999999,8.1,4.5
9454,ZCTA5 29664,2101.0,2.6,14.0,21.7,16.1,3.8
9455,ZCTA5 29665,134.0,0.0,0.0,0.0,19.6,0.0
9456,ZCTA5 29666,6746.0,1.1,15.8,17.0,12.2,6.1
9457,ZCTA5 29667,220.0,0.0,14.8,6.5,13.0,11.1
9458,ZCTA5 29669,12219.0,1.0,12.5,14.3,10.3,3.9000000000000004
9459,ZCTA5 29670,8894.0,1.1,12.0,9.8,11.5,4.9
9460,ZCTA5 29671,17788.0,1.7,13.8,16.9,7.6,6.9
9461,ZCTA5 29672,12368.0,1.5,11.3,13.9,18.0,7.3
9462,ZCTA5 29673,28331.0,0.7,12.100000000000001,13.4,8.3,3.4000000000000004
9463,ZCTA5 29676,5145.0,3.2,16.9,18.2,30.8,12.8
9464,ZCTA5 29678,22214.0,2.1,11.7,13.4,8.9,5.2
9465,ZCTA5 29680,29610.0,0.2,14.9,12.3,6.300000000000001,2.7
9466,ZCTA5 29681,53864.0,0.8,15.6,11.399999999999999,8.1,2.7
9467,ZCTA5 29682,3554.0,1.9,12.5,18.9,7.5,3.0
9468,ZCTA5 29683,140.0,0.0,39.2,0.0,12.2,0.0
9469,ZCTA5 29684,4001.0,0.0,11.9,23.1,11.399999999999999,1.0
9470,ZCTA5 29685,1549.0,0.0,12.9,18.0,20.200000000000003,6.7
9471,ZCTA5 29686,653.0,0.0,18.7,14.3,18.8,5.9
9472,ZCTA5 29687,41828.0,1.3,15.5,12.0,9.3,3.5999999999999996
9473,ZCTA5 29689,4329.0,0.8,12.2,22.1,12.6,5.5
9474,ZCTA5 29690,22307.0,0.8,14.0,13.3,9.1,3.8
9475,ZCTA5 29691,11041.0,0.4,13.0,11.600000000000001,9.0,4.6
9476,ZCTA5 29692,4748.0,2.3,12.9,13.7,10.8,4.5
9477,ZCTA5 29693,13998.0,0.9,15.9,16.7,11.899999999999999,4.8
9478,ZCTA5 29696,5076.0,0.9,12.3,16.0,11.2,2.8
9479,ZCTA5 29697,13071.0,0.7,18.5,10.2,9.3,2.6999999999999997
9480,ZCTA5 29702,9660.0,1.4,17.0,10.6,7.7,3.6
9481,ZCTA5 29704,3757.0,0.8,20.9,9.8,6.0,3.5
