,ZCTA,Score
55,ZCTA5 00723,0.06338724172012412
56,ZCTA5 00725,0.07358793144984956
57,ZCTA5 00727,0.07721681861830425
58,ZCTA5 00728,0.06997804876577066
59,ZCTA5 00729,0.06998042455448723
60,ZCTA5 00730,0.06430937591127878
61,ZCTA5 00731,0.06608502925568702
62,ZCTA5 00735,0.06541487915428534
63,ZCTA5 00736,0.07040748290971717
64,ZCTA5 00738,0.06913062575437386
65,ZCTA5 00739,0.07504086312228875
66,ZCTA5 00740,0.054684860877592285
67,ZCTA5 00741,0.060924363556900195
68,ZCTA5 00745,0.07235652413573987
69,ZCTA5 00751,0.06347069803362568
70,ZCTA5 00754,0.06847895583962445
71,ZCTA5 00757,0.06501794131398547
72,ZCTA5 00765,0.05649229425014117
73,ZCTA5 00766,0.0639495401390403
74,ZCTA5 00767,0.06532993298193909
75,ZCTA5 00769,0.06390713936397457
76,ZCTA5 00771,0.07018649028549998
77,ZCTA5 00772,0.06345406229119688
78,ZCTA5 00773,0.06963114008007089
79,ZCTA5 00775,0.05982894587581632
80,ZCTA5 00777,0.07070469157824238
81,ZCTA5 00778,0.07850104583296234
82,ZCTA5 00780,0.0728791548561951
83,ZCTA5 00782,0.06446979391504153
84,ZCTA5 00783,0.06540802212113546
85,ZCTA5 00784,0.06712555192635669
86,ZCTA5 00786,0.06132234474364934
87,ZCTA5 00791,0.06928042319033255
88,ZCTA5 00794,0.06262237474788156
89,ZCTA5 00795,0.06421689338793313
90,ZCTA5 00901,0.06344315709229226
91,ZCTA5 00906,0.130621770952853
92,ZCTA5 00907,0.07669408465464003
93,ZCTA5 00909,0.06705000284537851
94,ZCTA5 00911,0.07633365659727549
95,ZCTA5 00912,0.06519826608290291
96,ZCTA5 00913,0.06494070119095449
97,ZCTA5 00915,0.04827569115397817
98,ZCTA5 00917,0.06328928388654938
99,ZCTA5 00918,0.08010032579012268
100,ZCTA5 00920,0.07348948030485859
101,ZCTA5 00921,0.07130283554582768
102,ZCTA5 00923,0.06267784648514667
103,ZCTA5 00924,0.07287273904561313
104,ZCTA5 00925,0.0466460917354726
105,ZCTA5 00926,0.08310167153343347
106,ZCTA5 00927,0.08076520359480964
107,ZCTA5 00934,0.12670036925405503
108,ZCTA5 00936,0.07709659648595465
109,ZCTA5 00949,0.07501141254565714
110,ZCTA5 00950,0.07218549716894941
111,ZCTA5 00951,0.09927438120100526
112,ZCTA5 00952,0.06568309917303859
113,ZCTA5 00953,0.07995443607038916
114,ZCTA5 00956,0.07058949132889111
115,ZCTA5 00957,0.07306181811948714
116,ZCTA5 00959,0.07920937273205078
117,ZCTA5 00960,0.0786861204415836
118,ZCTA5 00961,0.08262740973870998
119,ZCTA5 00962,0.06335525035719342
120,ZCTA5 00965,0.05230311524552786
121,ZCTA5 00966,0.08756049833022322
122,ZCTA5 00968,0.08206449766543758
123,ZCTA5 00969,0.09036517888788093
124,ZCTA5 00971,0.07044065488432757
125,ZCTA5 00976,0.08119812151450613
126,ZCTA5 00979,0.08548258564088035
127,ZCTA5 00982,0.07454954188777807
128,ZCTA5 00983,0.07949608089336403
129,ZCTA5 00985,0.0747889302838492
130,ZCTA5 00987,0.08337314426880403
131,ZCTA5 01001,0.09518607075568439
132,ZCTA5 01002,0.09391864003238175
133,ZCTA5 01003,0.1545148876428141
134,ZCTA5 01005,0.09729053577123783
135,ZCTA5 01007,0.09349435158780865
136,ZCTA5 01008,0.10626254949884258
137,ZCTA5 01009,0.09162611344982631
138,ZCTA5 01010,0.08915029715419576
139,ZCTA5 01011,0.10379010370108324
140,ZCTA5 01012,0.10917611831958496
141,ZCTA5 01013,0.09335160404722631
142,ZCTA5 01020,0.09660783815651953
143,ZCTA5 01022,0.1007300833608306
144,ZCTA5 01026,0.1019500684455139
145,ZCTA5 01027,0.09405396281523827
146,ZCTA5 01028,0.09691781927990467
147,ZCTA5 01029,0.11153211835376839
148,ZCTA5 01030,0.09841867873857771
149,ZCTA5 01031,0.10129907751086993
150,ZCTA5 01032,0.10700826607260037
151,ZCTA5 01033,0.10267853652093308
152,ZCTA5 01034,0.10469913686655609
153,ZCTA5 01035,0.10009289858462314
154,ZCTA5 01036,0.10340924702512493
155,ZCTA5 01037,0.10187176020229151
156,ZCTA5 01038,0.09996778969673671
157,ZCTA5 01039,0.0901640874541286
158,ZCTA5 01040,0.09260781974878274
159,ZCTA5 01050,0.09834651313945501
160,ZCTA5 01053,0.10126347468985554
161,ZCTA5 01054,0.10636130423231765
162,ZCTA5 01056,0.09418927296036514
163,ZCTA5 01057,0.09824085803148948
164,ZCTA5 01060,0.0920837234070968
165,ZCTA5 01062,0.09786707991510178
166,ZCTA5 01063,0.07218549716894941
167,ZCTA5 01066,0.07218549716894941
168,ZCTA5 01068,0.09373279256439424
169,ZCTA5 01069,0.09648396675017275
170,ZCTA5 01070,0.1026401277417156
171,ZCTA5 01071,0.1038970339201342
172,ZCTA5 01072,0.1004364611010607
173,ZCTA5 01073,0.09523292796896292
174,ZCTA5 01074,0.09999234654648229
175,ZCTA5 01075,0.09893632696503217
176,ZCTA5 01077,0.09491820882547944
177,ZCTA5 01079,0.08891932645650952
178,ZCTA5 01080,0.09170325954285351
179,ZCTA5 01081,0.10108950307208349
180,ZCTA5 01082,0.09941399630455987
181,ZCTA5 01083,0.09675708365667107
182,ZCTA5 01084,0.10753125355593567
183,ZCTA5 01085,0.09649178667151395
184,ZCTA5 01086,0.07218549716894941
185,ZCTA5 01088,0.08254118659396825
186,ZCTA5 01089,0.09480760598570664
187,ZCTA5 01092,0.10110305288279392
188,ZCTA5 01093,0.11773973273886534
189,ZCTA5 01094,0.0959295937296098
190,ZCTA5 01095,0.09434054508345575
191,ZCTA5 01096,0.10584845085328745
192,ZCTA5 01097,0.2150973999351735
193,ZCTA5 01098,0.09867680554067677
194,ZCTA5 01103,0.05697828417598776
195,ZCTA5 01104,0.09457254192139923
196,ZCTA5 01105,0.0642819713861333
197,ZCTA5 01106,0.09895190059530337
198,ZCTA5 01107,0.07647930421321211
199,ZCTA5 01108,0.09293572816155272
200,ZCTA5 01109,0.09056450156752956
201,ZCTA5 01118,0.10177428793366317
202,ZCTA5 01119,0.09328409050929548
203,ZCTA5 01128,0.10624801527668427
204,ZCTA5 01129,0.10051720288470108
205,ZCTA5 01151,0.08632680670963068
206,ZCTA5 01199,0.07218549716894941
207,ZCTA5 01201,0.09460892510033886
208,ZCTA5 01220,0.09378042829455042
209,ZCTA5 01222,0.09635910348275491
210,ZCTA5 01223,0.08958209474738986
211,ZCTA5 01224,0.12141564214594927
212,ZCTA5 01225,0.08833539606575475
213,ZCTA5 01226,0.09362733401423858
214,ZCTA5 01229,0.1393790757089204
215,ZCTA5 01230,0.09387244957966526
216,ZCTA5 01235,0.1010566155466928
217,ZCTA5 01236,0.08456603614237178
218,ZCTA5 01237,0.09568213422092901
219,ZCTA5 01238,0.10180032642304523
220,ZCTA5 01240,0.09246883373993947
221,ZCTA5 01242,0.11324811798619895
222,ZCTA5 01243,0.09927567369679126
223,ZCTA5 01244,0.11298732164586185
224,ZCTA5 01245,0.09236837057132981
225,ZCTA5 01247,0.08678180041992274
226,ZCTA5 01253,0.09285948893752341
227,ZCTA5 01254,0.09829982046918483
228,ZCTA5 01255,0.10194276676854196
229,ZCTA5 01256,0.10013833353271184
230,ZCTA5 01257,0.09704810673718853
231,ZCTA5 01258,0.1068062204327905
232,ZCTA5 01259,0.10111701009057418
233,ZCTA5 01260,0.12329440850093917
234,ZCTA5 01262,0.08931339772299711
235,ZCTA5 01264,0.10010725591974132
236,ZCTA5 01266,0.09456868685939841
237,ZCTA5 01267,0.09316249064496436
238,ZCTA5 01270,0.10454172735579426
239,ZCTA5 01301,0.09699313086347705
240,ZCTA5 01330,0.10005766039811001
241,ZCTA5 01331,0.09627929619586019
242,ZCTA5 01337,0.09283128690597131
243,ZCTA5 01338,0.11098882631560882
244,ZCTA5 01339,0.09919498906346089
245,ZCTA5 01340,0.10036785921649635
246,ZCTA5 01341,0.09708455080473596
247,ZCTA5 01342,0.0921049223320851
248,ZCTA5 01343,0.11840268075540102
249,ZCTA5 01344,0.09769283701585317
250,ZCTA5 01346,0.10167779727850722
251,ZCTA5 01347,0.0759081612400271
252,ZCTA5 01349,0.09133832289201793
253,ZCTA5 01350,0.12375326589196624
254,ZCTA5 01351,0.09767068856503916
255,ZCTA5 01354,0.10470938336413653
256,ZCTA5 01355,0.1019035725759872
257,ZCTA5 01360,0.10023201018796143
258,ZCTA5 01364,0.09348424749793516
259,ZCTA5 01366,0.09174801716873916
260,ZCTA5 01367,0.09739447199494898
261,ZCTA5 01368,0.10100672954712163
262,ZCTA5 01370,0.09630540144431261
263,ZCTA5 01373,0.09402776924494013
264,ZCTA5 01375,0.09518274527885721
265,ZCTA5 01376,0.09281701948759914
266,ZCTA5 01378,0.10989531762023003
267,ZCTA5 01379,0.09886542802535773
268,ZCTA5 01420,0.0905429735705412
269,ZCTA5 01430,0.09401111093210264
270,ZCTA5 01431,0.09764863028969531
271,ZCTA5 01432,0.09590003147345953
272,ZCTA5 01434,0.10741903381903477
273,ZCTA5 01436,0.09656736074745315
274,ZCTA5 01438,0.11533376417644181
275,ZCTA5 01440,0.0974283595719329
276,ZCTA5 01450,0.09579137449478706
277,ZCTA5 01451,0.09558443594212702
278,ZCTA5 01452,0.10240073752393762
279,ZCTA5 01453,0.09512928584035549
280,ZCTA5 01460,0.09580186482624369
281,ZCTA5 01462,0.09847036744838727
282,ZCTA5 01463,0.09897368247438036
283,ZCTA5 01464,0.09708749325092483
284,ZCTA5 01467,0.08973946822257535
285,ZCTA5 01468,0.09498576908844161
286,ZCTA5 01469,0.10261225724745211
287,ZCTA5 01473,0.10099735207867877
288,ZCTA5 01474,0.10998587301274586
289,ZCTA5 01475,0.0979706133971308
290,ZCTA5 01501,0.09629983362083303
291,ZCTA5 01503,0.1013161674919662
292,ZCTA5 01504,0.10501778969648315
293,ZCTA5 01505,0.09966696047621919
294,ZCTA5 01506,0.09717437132617444
295,ZCTA5 01507,0.09615416726528687
296,ZCTA5 01510,0.09544874074417438
297,ZCTA5 01515,0.10438589026698859
298,ZCTA5 01516,0.10070429910729724
299,ZCTA5 01518,0.10001620522912277
300,ZCTA5 01519,0.0947328594055142
301,ZCTA5 01520,0.10115729978976375
302,ZCTA5 01521,0.09967416538372657
303,ZCTA5 01522,0.10187079945172149
304,ZCTA5 01523,0.0974496523194311
305,ZCTA5 01524,0.10805284573297635
306,ZCTA5 01525,0.08404900485651966
307,ZCTA5 01527,0.10025302750404393
308,ZCTA5 01529,0.09808336406623343
309,ZCTA5 01531,0.09859488833086548
310,ZCTA5 01532,0.09594405825953099
311,ZCTA5 01534,0.0993958258362187
312,ZCTA5 01535,0.09085105634076923
313,ZCTA5 01536,0.10121163774186319
314,ZCTA5 01537,0.10080867201884988
315,ZCTA5 01540,0.09790984301595172
316,ZCTA5 01541,0.09935430680863686
317,ZCTA5 01542,0.09783594921279794
318,ZCTA5 01543,0.10004433897109027
319,ZCTA5 01545,0.09668001279826546
320,ZCTA5 01550,0.09397569147343535
321,ZCTA5 01560,0.0946512919960761
322,ZCTA5 01561,0.07539726398718738
323,ZCTA5 01562,0.09086902495139015
324,ZCTA5 01564,0.10097923049388932
325,ZCTA5 01566,0.09902390357618826
326,ZCTA5 01568,0.09939681835737758
327,ZCTA5 01569,0.09747442228976463
328,ZCTA5 01570,0.0926439764498531
329,ZCTA5 01571,0.09818047559570617
330,ZCTA5 01581,0.09795931263614606
331,ZCTA5 01583,0.10132477324721374
332,ZCTA5 01585,0.09817175936880564
333,ZCTA5 01588,0.09691559005064623
334,ZCTA5 01590,0.09864498521181726
335,ZCTA5 01602,0.09750070974245405
336,ZCTA5 01603,0.09641908498899192
337,ZCTA5 01604,0.09229531508233695
338,ZCTA5 01605,0.09389444158378214
339,ZCTA5 01606,0.0980681709181059
340,ZCTA5 01607,0.09546281893496725
341,ZCTA5 01608,0.07834632855124993
342,ZCTA5 01609,0.09174754852315378
343,ZCTA5 01610,0.08011471593147419
344,ZCTA5 01611,0.09158803286312141
345,ZCTA5 01612,0.09758548437787315
346,ZCTA5 01701,0.09720555807863118
347,ZCTA5 01702,0.09377153902410643
348,ZCTA5 01718,0.11737790370991236
349,ZCTA5 01719,0.0977918798093934
350,ZCTA5 01720,0.09710117973123121
351,ZCTA5 01721,0.09559153559458247
352,ZCTA5 01730,0.09229935937615377
353,ZCTA5 01731,0.10663409634989897
354,ZCTA5 01740,0.097449836270272
355,ZCTA5 01741,0.09719933323421341
356,ZCTA5 01742,0.09393006718696015
357,ZCTA5 01745,0.09982511908761192
358,ZCTA5 01746,0.0984689660545616
359,ZCTA5 01747,0.0959134054363099
360,ZCTA5 01748,0.09844666456290042
361,ZCTA5 01749,0.09582419398577073
362,ZCTA5 01752,0.092183496620789
363,ZCTA5 01754,0.0972699840940429
364,ZCTA5 01756,0.09929892440105162
365,ZCTA5 01757,0.0951070080708538
366,ZCTA5 01760,0.09398003132552549
367,ZCTA5 01770,0.09924185537387127
368,ZCTA5 01772,0.09547527825781375
369,ZCTA5 01773,0.09819177333136458
370,ZCTA5 01775,0.09914683459005169
371,ZCTA5 01776,0.09889865350225113
372,ZCTA5 01778,0.09850695480618965
373,ZCTA5 01801,0.0938505135565547
374,ZCTA5 01803,0.09585626221223183
375,ZCTA5 01810,0.09698074580969873
376,ZCTA5 01821,0.09881074113426373
377,ZCTA5 01824,0.09492666873885296
378,ZCTA5 01826,0.0999580709078767
379,ZCTA5 01827,0.09964785081082123
380,ZCTA5 01830,0.09478600594761177
381,ZCTA5 01832,0.09436096031033156
382,ZCTA5 01833,0.09972373268373562
383,ZCTA5 01834,0.09984352692849213
384,ZCTA5 01835,0.10120193616094884
385,ZCTA5 01840,0.06054036208476355
386,ZCTA5 01841,0.0897945592357524
387,ZCTA5 01843,0.09101389179055512
388,ZCTA5 01844,0.09396533473317768
389,ZCTA5 01845,0.09592375481640072
390,ZCTA5 01850,0.09644735041919779
391,ZCTA5 01851,0.093578279694223
392,ZCTA5 01852,0.09417255911274677
393,ZCTA5 01854,0.09592269993673637
394,ZCTA5 01860,0.10010313726293653
395,ZCTA5 01862,0.09337646934877905
396,ZCTA5 01863,0.09707745179970045
397,ZCTA5 01864,0.09671537560636052
398,ZCTA5 01867,0.09806720785298362
399,ZCTA5 01876,0.0970064332074058
400,ZCTA5 01879,0.09557981254876657
401,ZCTA5 01880,0.09788215142908906
402,ZCTA5 01886,0.09967460597069094
403,ZCTA5 01887,0.09887497504847924
404,ZCTA5 01890,0.09736149404105339
405,ZCTA5 01901,0.08544592627741843
406,ZCTA5 01902,0.09003265597949445
407,ZCTA5 01904,0.0959672118120921
408,ZCTA5 01905,0.0885133629682918
409,ZCTA5 01906,0.09561656332899485
410,ZCTA5 01907,0.09804668063538165
411,ZCTA5 01908,0.0965606394987556
412,ZCTA5 01913,0.09561540075668931
413,ZCTA5 01915,0.09644857061327837
414,ZCTA5 01921,0.09546060676342026
415,ZCTA5 01922,0.0994161183997885
416,ZCTA5 01923,0.09853863608137695
417,ZCTA5 01929,0.09629120026325395
418,ZCTA5 01930,0.09359727106676993
419,ZCTA5 01937,0.09736243772105084
420,ZCTA5 01938,0.09881156679226435
421,ZCTA5 01940,0.09508183878846209
422,ZCTA5 01944,0.09288460059322501
423,ZCTA5 01945,0.09581560580599921
424,ZCTA5 01949,0.0948253015671059
425,ZCTA5 01950,0.09626905497515935
426,ZCTA5 01951,0.0955500451479999
427,ZCTA5 01952,0.09576929608084246
428,ZCTA5 01960,0.09483283178347399
429,ZCTA5 01966,0.0983588124465311
430,ZCTA5 01969,0.09857663537578203
431,ZCTA5 01970,0.09222549587195562
432,ZCTA5 01982,0.09417684749153978
433,ZCTA5 01983,0.09768317733921214
434,ZCTA5 01984,0.09535374952632288
435,ZCTA5 01985,0.10240608782561629
436,ZCTA5 02019,0.09775386267331879
437,ZCTA5 02021,0.0936862568585855
438,ZCTA5 02025,0.09756508414260161
439,ZCTA5 02026,0.0967037674452885
440,ZCTA5 02030,0.09946526291188304
441,ZCTA5 02032,0.09967118213012743
442,ZCTA5 02035,0.09738607730211536
443,ZCTA5 02038,0.09679444379881373
444,ZCTA5 02043,0.09587344912500544
445,ZCTA5 02045,0.0938357189182296
446,ZCTA5 02047,0.08612337258154558
447,ZCTA5 02048,0.09740426069235963
448,ZCTA5 02050,0.0980685828384299
449,ZCTA5 02052,0.09701535975325652
450,ZCTA5 02053,0.0960322991410404
451,ZCTA5 02054,0.10470831847503756
452,ZCTA5 02056,0.0975656442854799
453,ZCTA5 02061,0.09943520855444386
454,ZCTA5 02062,0.09431697146534401
455,ZCTA5 02066,0.09859859909162061
456,ZCTA5 02067,0.0981358430343083
457,ZCTA5 02071,0.09497726561632985
458,ZCTA5 02072,0.09439604463941766
459,ZCTA5 02081,0.0992549264746651
460,ZCTA5 02090,0.09352109139815919
461,ZCTA5 02093,0.10297986825973339
462,ZCTA5 02108,0.0663642281960331
463,ZCTA5 02109,0.076379649465868
464,ZCTA5 02110,0.08042465472481077
465,ZCTA5 02111,0.07982868589632586
466,ZCTA5 02113,0.06231483380615741
467,ZCTA5 02114,0.07082399952085686
468,ZCTA5 02115,0.06874037214762133
469,ZCTA5 02116,0.07842436038925261
470,ZCTA5 02118,0.08019416423736381
471,ZCTA5 02119,0.08598057275893792
472,ZCTA5 02120,0.0577843702793096
473,ZCTA5 02121,0.08600004694559563
474,ZCTA5 02122,0.085741428426532
475,ZCTA5 02124,0.08692517671889705
476,ZCTA5 02125,0.08099456092669999
477,ZCTA5 02126,0.08651465350840026
478,ZCTA5 02127,0.08722428192696292
479,ZCTA5 02128,0.07924143571449352
480,ZCTA5 02129,0.086938687905671
481,ZCTA5 02130,0.08810361666441317
482,ZCTA5 02131,0.09068497149609617
483,ZCTA5 02132,0.09320633288688705
484,ZCTA5 02134,0.08319995270329722
485,ZCTA5 02135,0.08012036483708453
486,ZCTA5 02136,0.09477348160990676
487,ZCTA5 02138,0.08540690686084998
488,ZCTA5 02139,0.08080183227397313
489,ZCTA5 02140,0.08638597759488001
490,ZCTA5 02141,0.08271573621062649
491,ZCTA5 02142,0.09021909719806091
492,ZCTA5 02143,0.0841411709268783
493,ZCTA5 02144,0.08403609521901412
494,ZCTA5 02145,0.08878915704056581
495,ZCTA5 02148,0.08953746314089447
496,ZCTA5 02149,0.09135412790609174
497,ZCTA5 02150,0.09166485768601759
498,ZCTA5 02151,0.09281953090421502
499,ZCTA5 02152,0.09463817156041257
500,ZCTA5 02155,0.09317553066735935
501,ZCTA5 02163,0.06449497909345435
502,ZCTA5 02169,0.09286238298460678
503,ZCTA5 02170,0.09368051956041955
504,ZCTA5 02171,0.08944421525494567
505,ZCTA5 02176,0.09827097654987997
506,ZCTA5 02180,0.09692761334747499
507,ZCTA5 02184,0.09613161948630981
508,ZCTA5 02186,0.09559580749117307
509,ZCTA5 02188,0.09677361937173878
510,ZCTA5 02189,0.09350129804179218
511,ZCTA5 02190,0.0936955989842376
512,ZCTA5 02191,0.09485013030866062
513,ZCTA5 02199,0.06202428883861559
514,ZCTA5 02203,0.07218549716894941
515,ZCTA5 02210,0.08950423767855212
516,ZCTA5 02215,0.06864179856840197
517,ZCTA5 02301,0.09375553504019973
518,ZCTA5 02302,0.09736301639556058
519,ZCTA5 02322,0.10207830030161089
520,ZCTA5 02324,0.09436391958715147
521,ZCTA5 02330,0.0919558616546936
522,ZCTA5 02332,0.09826078012600147
523,ZCTA5 02333,0.0985397756701642
524,ZCTA5 02338,0.09332098112774723
525,ZCTA5 02339,0.09918413984956079
526,ZCTA5 02341,0.09824457304933824
527,ZCTA5 02343,0.09800425798653509
528,ZCTA5 02346,0.09909423291112583
529,ZCTA5 02347,0.10061390853106046
530,ZCTA5 02351,0.10056705206953566
531,ZCTA5 02356,0.09560997219345917
532,ZCTA5 02357,0.2004781677005257
533,ZCTA5 02359,0.10120829437369856
534,ZCTA5 02360,0.09610281268652848
535,ZCTA5 02364,0.09478573647483289
536,ZCTA5 02366,0.08123531941171112
537,ZCTA5 02367,0.09874545147349315
538,ZCTA5 02368,0.09917138027684537
539,ZCTA5 02370,0.0972166546307326
540,ZCTA5 02375,0.09865459765151945
541,ZCTA5 02379,0.09550904217597216
542,ZCTA5 02382,0.09986949656282385
543,ZCTA5 02420,0.09493530119891706
544,ZCTA5 02421,0.09384972781127054
545,ZCTA5 02445,0.08942580312926142
546,ZCTA5 02446,0.08332789532238395
547,ZCTA5 02451,0.09373990399576917
548,ZCTA5 02452,0.09700737156690971
549,ZCTA5 02453,0.0912366281177851
550,ZCTA5 02457,0.08386010684211677
551,ZCTA5 02458,0.0943016620569993
552,ZCTA5 02459,0.09517864107646888
553,ZCTA5 02460,0.09487321498862115
554,ZCTA5 02461,0.09665927110840641
555,ZCTA5 02462,0.09560503865322634
556,ZCTA5 02464,0.09914343409679066
557,ZCTA5 02465,0.09347027050709229
558,ZCTA5 02466,0.09113942850771245
559,ZCTA5 02467,0.09548615717856077
560,ZCTA5 02468,0.10068996373249792
561,ZCTA5 02472,0.09282887970127202
562,ZCTA5 02474,0.09599244528964544
563,ZCTA5 02476,0.09472161865600714
564,ZCTA5 02478,0.0927086640613323
565,ZCTA5 02481,0.09476247204975603
566,ZCTA5 02482,0.09672778226338101
567,ZCTA5 02492,0.09747210545158702
568,ZCTA5 02493,0.09690503937645872
569,ZCTA5 02494,0.09856513280865865
570,ZCTA5 02532,0.09215915474619384
571,ZCTA5 02534,0.10398479932064948
572,ZCTA5 02535,0.0943267246289594
573,ZCTA5 02536,0.09663944081748968
574,ZCTA5 02537,0.10005163584100814
575,ZCTA5 02538,0.08395725915983154
576,ZCTA5 02539,0.09890451830891005
577,ZCTA5 02540,0.09197431719304966
578,ZCTA5 02542,0.08796102232378916
579,ZCTA5 02543,0.10241075713207794
580,ZCTA5 02553,0.119438401326367
581,ZCTA5 02554,0.09239333225573024
582,ZCTA5 02556,0.0934056511818336
583,ZCTA5 02557,0.08936402735340448
584,ZCTA5 02558,0.09766384123354231
585,ZCTA5 02559,0.09944569996921798
586,ZCTA5 02561,0.12307691537804767
587,ZCTA5 02562,0.09436542164964451
588,ZCTA5 02563,0.09985502119878124
589,ZCTA5 02564,0.10221046712322822
590,ZCTA5 02568,0.08843469936739179
591,ZCTA5 02571,0.0961247882544445
592,ZCTA5 02575,0.10474664972764186
593,ZCTA5 02576,0.09551389014477829
594,ZCTA5 02584,0.07218549716894941
595,ZCTA5 02601,0.09505121345082856
596,ZCTA5 02630,0.09282647811315428
597,ZCTA5 02631,0.09687803227015271
598,ZCTA5 02632,0.09737693766933622
599,ZCTA5 02633,0.09087174849162762
600,ZCTA5 02635,0.1033543300470655
601,ZCTA5 02637,0.06921946848079119
602,ZCTA5 02638,0.09119145908808415
603,ZCTA5 02639,0.08867085303368372
604,ZCTA5 02641,0.08984959632613364
605,ZCTA5 02642,0.0931736227213276
606,ZCTA5 02643,0.2720848458135589
607,ZCTA5 02644,0.10611076856487568
608,ZCTA5 02645,0.09912326020133243
609,ZCTA5 02646,0.10596544269108671
610,ZCTA5 02647,0.10438855852847748
611,ZCTA5 02648,0.10220235106521602
612,ZCTA5 02649,0.09321226414129373
613,ZCTA5 02650,0.10230060798858519
614,ZCTA5 02651,0.1749542219522246
615,ZCTA5 02652,0.09191664919285632
616,ZCTA5 02653,0.09875857033079986
617,ZCTA5 02655,0.09450670377694335
618,ZCTA5 02657,0.082620318463155
619,ZCTA5 02659,0.09675894122158075
620,ZCTA5 02660,0.0954158323711243
621,ZCTA5 02663,0.07943133720517319
622,ZCTA5 02664,0.09306352562875578
623,ZCTA5 02666,0.10649002853048796
624,ZCTA5 02667,0.09624166014812632
625,ZCTA5 02668,0.10796294169815285
626,ZCTA5 02669,0.10523210719331527
627,ZCTA5 02670,0.08828523476710111
628,ZCTA5 02671,0.08691840344913689
629,ZCTA5 02672,0.08666085600089161
630,ZCTA5 02673,0.09325087573475203
631,ZCTA5 02675,0.0949887162747707
632,ZCTA5 02702,0.10101278458512322
633,ZCTA5 02703,0.09822571317486165
634,ZCTA5 02713,0.07880490712080002
635,ZCTA5 02715,0.0915582497063197
636,ZCTA5 02717,0.09893724664281783
637,ZCTA5 02718,0.0995611080298536
638,ZCTA5 02719,0.09313386646191613
639,ZCTA5 02720,0.09342887687769526
640,ZCTA5 02721,0.08696451766549222
641,ZCTA5 02723,0.09102380745766665
642,ZCTA5 02724,0.07939782088424867
643,ZCTA5 02725,0.099968840627496
644,ZCTA5 02726,0.0978478013376685
645,ZCTA5 02738,0.09426902616981978
646,ZCTA5 02739,0.09570087709946457
647,ZCTA5 02740,0.08720419353800957
648,ZCTA5 02743,0.09804657812686794
649,ZCTA5 02744,0.08450042874631121
650,ZCTA5 02745,0.09289898268576711
651,ZCTA5 02746,0.08386018474450561
652,ZCTA5 02747,0.09714681921917878
653,ZCTA5 02748,0.09794872213578344
654,ZCTA5 02760,0.0961257127199486
655,ZCTA5 02762,0.0914194727998083
656,ZCTA5 02763,0.10162538567580728
657,ZCTA5 02764,0.09497473449521991
658,ZCTA5 02766,0.09670612922243191
659,ZCTA5 02767,0.09814755360998252
660,ZCTA5 02769,0.10024850398672369
661,ZCTA5 02770,0.09691923185825684
662,ZCTA5 02771,0.09692621787269946
663,ZCTA5 02777,0.09739217591796272
664,ZCTA5 02779,0.09506300209231386
665,ZCTA5 02780,0.09469717794654013
